Linux 4.18.0-477.13.1.el8_8.x86_64 (b525) 	06/30/2023 	_x86_64_	(56 CPU)

01:26:42 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
01:28:02 PM 233109876 233750340  30650228     11.62        56  13270308  78464856     28.83   4165576  18042332         0
01:28:04 PM 233055440 233695928  30704664     11.64        56  13269300  78579956     28.87   4165572  18096832         0
01:28:06 PM 233176416 233817048  30583688     11.60        56  13202996  78407736     28.81   4165588  17975660         0
01:28:08 PM 233128380 233768868  30631724     11.61        56  13270420  78443156     28.82   4165572  18024208         0
01:28:10 PM 233239360 233879936  30520744     11.57        56  13202660  78322544     28.78   4165564  17913316         0
01:28:12 PM 233204420 233844956  30555684     11.58        56  13214588  78428428     28.82   4177684  17935828         0
01:28:14 PM 233051716 233692212  30708388     11.64        56  13249028  78493404     28.84   4165564  18100272         0
01:28:16 PM 233200108 233840748  30559996     11.59        56  13215092  78312480     28.78   4165588  17950984         0
01:28:18 PM 233161700 233802272  30598404     11.60        56  13270308  78360600     28.79   4165572  17989472         0
01:28:20 PM 233085884 233726532  30674220     11.63        56  13269412  78449728     28.83   4165580  18066012         0
01:28:22 PM 233186616 233827228  30573488     11.59        56  13202996  78300884     28.77   4165596  17964256         0
01:28:24 PM 233078084 233718904  30682020     11.63        56  13270540  78445720     28.82   4165604  18073392         0
01:28:26 PM 233101944 233742680  30658160     11.62        56  13248868  78381944     28.80   4165596  18049128         0
01:28:28 PM 233073500 233714220  30686604     11.63        56  13270540  78413940     28.81   4165596  18078408         0
01:28:30 PM 233034968 233675620  30725136     11.65        56  13243492  78427968     28.82   4165572  18116028         0
01:28:32 PM 233083016 233723888  30677088     11.63        56  13202668  78405544     28.81   4165576  18068320         0
01:28:34 PM 232989744 233630552  30770360     11.67        56  13270204  78501572     28.85   4165568  18161220         0
01:28:36 PM 233111020 233751864  30649084     11.62        56  13202800  78381744     28.80   4165592  18040348         0
01:28:38 PM 233157624 233798656  30602480     11.60        56  13203024  78298832     28.77   4165604  17993232         0
01:28:40 PM 232956608 233597700  30803496     11.68        56  13269664  78515932     28.85   4165616  18193292         0
01:28:42 PM 233175444 233816396  30584660     11.60        56  13202800  78305240     28.77   4165584  17974908         0
01:28:44 PM 233037800 233678752  30722304     11.65        56  13269744  78390976     28.80   4165592  18111012         0
01:28:46 PM 233133624 233774692  30626480     11.61        56  13202912  78342408     28.79   4165600  18017400         0
01:28:48 PM 233061520 233702508  30698584     11.64        56  13270560  78407904     28.81   4176188  18079216         0
01:28:50 PM 232909996 233550976  30850108     11.70        56  13247152  78485948     28.84   4165588  18241484         0
01:28:52 PM 232893428 233534528  30866676     11.70        56  13265688  78500072     28.84   4165580  18256892         0
01:28:54 PM 232983548 233624556  30776556     11.67        56  13232256  78383916     28.80   4165604  18167392         0
01:28:56 PM 232939676 233580680  30820428     11.69        56  13270560  78422856     28.82   4165600  18210920         0
01:28:58 PM 232968696 233609792  30791408     11.67        56  13233544  78383264     28.80   4165588  18180996         0
01:29:00 PM 232957948 233599024  30802156     11.68        56  13203024  78398452     28.81   4165604  18192668         0
01:29:02 PM 232878888 233520072  30881216     11.71        56  13242616  78446144     28.82   4165588  18270860         0
01:29:04 PM 232919104 233560384  30841000     11.69        56  13203024  78421652     28.82   4165612  18230932         0
01:29:06 PM 232834016 233475112  30926088     11.73        56  13215400  78509904     28.85   4165588  18314952         0
01:29:08 PM 232775788 233417128  30984316     11.75        56  13269328  78573408     28.87   4165588  18374336         0
01:29:10 PM 232806920 233448184  30953184     11.74        56  13270560  78546148     28.86   4165608  18342936         0
01:29:12 PM 232669712 233311036  31090392     11.79        56  13269776  78662708     28.90   4165616  18480420         0
01:29:14 PM 232846980 233488388  30913124     11.72        56  13203024  78460520     28.83   4165604  18302380         0
01:29:16 PM 232690004 233331184  31070100     11.78        56  13269328  78636860     28.89   4165588  18460096         0
01:29:18 PM 232825912 233466952  30934192     11.73        56  13202912  78481456     28.84   4165596  18324524         0
01:29:20 PM 232757708 233399048  31002396     11.75        56  13211816  78558608     28.87   4165620  18392512         0
01:29:22 PM 232828352 233469580  30931752     11.73        56  13202800  78467680     28.83   4165608  18321564         0
01:29:24 PM 232776140 233417560  30983964     11.75        56  13270456  78477524     28.84   4165624  18374116         0
01:29:26 PM 232747092 233388452  31013012     11.76        56  13265808  78531828     28.86   4165616  18403100         0
01:29:28 PM 232787004 233428368  30973100     11.74        56  13264296  78508056     28.85   4165616  18362708         0
01:29:30 PM 232739716 233381024  31020388     11.76        56  13269448  78533560     28.86   4165624  18410540         0
01:29:32 PM 232819776 233461052  30940328     11.73        56  13203032  78487296     28.84   4165640  18330556         0
01:29:34 PM 232717736 233359012  31042368     11.77        56  13268832  78626752     28.89   4165604  18432532         0
01:29:36 PM 232832428 233473764  30927676     11.73        56  13203032  78419600     28.82   4165636  18317540         0
01:29:38 PM 232687508 233328732  31072596     11.78        56  13241112  78562728     28.87   4165612  18461932         0
01:29:40 PM 232842376 233483788  30917728     11.72        56  13202808  78438308     28.82   4165612  18307492         0
01:29:42 PM 232714984 233356300  31045120     11.77        56  13270456  78500744     28.84   4165620  18434856         0
01:29:44 PM 232700884 233342256  31059220     11.78        56  13228512  78495160     28.84   4165612  18448636         0
01:29:46 PM 232598896 233240484  31161208     11.81        56  13263904  78585064     28.88   4165612  18550640         0
01:29:48 PM 232655780 233297228  31104324     11.79        56  13242120  78529936     28.86   4165596  18493688         0
01:29:50 PM 232652316 233293768  31107788     11.79        56  13270456  78590520     28.88   4165596  18496328         0
01:29:52 PM 232480052 233121540  31280052     11.86        56  13307136  78752924     28.94   4165588  18669568         0
01:29:54 PM 232653204 233294652  31106900     11.79        56  13270568  78542880     28.86   4165612  18495880         0
01:29:56 PM 232455948 233097524  31304156     11.87        56  13336984  78784152     28.95   4165604  18692160         0
01:29:58 PM 232700944 233342564  31059160     11.78        56  13202808  78521724     28.85   4165596  18447964         0
01:30:00 PM 232516296 233157888  31243808     11.85        56  13269336  78662436     28.90   4165596  18633632         0
01:30:02 PM 232675824 233317572  31084280     11.79        56  13202920  78494416     28.84   4165616  18473452         0
01:30:04 PM 232569336 233211124  31190768     11.83        56  13270568  78620548     28.89   4198892  18546244         0
01:30:06 PM 232625364 233267172  31134740     11.80        56  13203052  78512128     28.85   4165636  18523352         0
01:30:08 PM 232510960 233152768  31249144     11.85        56  13261572  78669532     28.91   4165612  18636996         0
01:30:10 PM 232567260 233209044  31192844     11.83        56  13252228  78597652     28.88   4165628  18580672         0
01:30:12 PM 232541132 233183052  31218972     11.84        56  13270540  78643732     28.90   4165684  18605992         0
01:30:14 PM 232562512 233204364  31197592     11.83        56  13237220  78566148     28.87   4165640  18584472         0
01:30:16 PM 232524876 233166720  31235228     11.84        56  13270484  78611748     28.89   4165656  18622880         0
01:30:18 PM 232576016 233217684  31184088     11.82        56  13202612  78584728     28.88   4165604  18572788         0
01:30:20 PM 232488988 233130784  31271116     11.86        56  13270596  78635384     28.89   4165644  18659804         0
01:30:22 PM 232477640 233119480  31282464     11.86        56  13211124  78614168     28.89   4165636  18672628         0
01:30:24 PM 232529060 233170944  31231044     11.84        56  13270372  78582576     28.87   4165628  18619412         0
01:30:26 PM 232442244 233084184  31317860     11.87        56  13269364  78742628     28.93   4165628  18706276         0
01:30:28 PM 232632244 233274208  31127860     11.80        56  13203060  78493668     28.84   4165644  18516664         0
01:30:30 PM 232535500 233177468  31224604     11.84        56  13269588  78633256     28.89   4165644  18612676         0
01:30:32 PM 232500372 233142332  31259732     11.85        56  13257268  78640716     28.90   4165636  18648124         0
01:30:34 PM 232561332 233203496  31198772     11.83        56  13225516  78504252     28.85   4165640  18586468         0
01:30:36 PM 232604300 233246352  31155804     11.81        56  13203172  78478400     28.84   4165652  18544296         0
01:30:38 PM 232528320 233170408  31231784     11.84        56  13270260  78606088     28.88   4165628  18617700         0


Average:    233775968 234396565  29984136     11.37        56  12919031  74843513     27.50   4146917  17419383         0
