Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

03:27:21 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:31:47 PM     all      6.54      0.00      1.66      0.00      0.00     91.80
03:31:49 PM     all      6.73      0.00      1.71      0.00      0.00     91.57
03:31:51 PM     all      6.90      0.00      1.60      0.00      0.00     91.51
03:31:53 PM     all      6.29      0.00      1.48      0.00      0.00     92.23
03:31:55 PM     all      6.20      0.00      1.61      0.00      0.00     92.19
03:31:57 PM     all      6.94      0.00      1.71      0.00      0.00     91.35
03:31:59 PM     all      6.70      0.00      1.84      0.00      0.00     91.47
03:32:01 PM     all      6.58      0.00      1.55      0.00      0.00     91.87
03:32:03 PM     all      6.46      0.00      1.58      0.00      0.00     91.96
03:32:05 PM     all      6.57      0.00      1.58      0.00      0.00     91.85
03:32:07 PM     all      6.34      0.00      1.59      0.00      0.00     92.06
03:32:09 PM     all      6.48      0.00      1.68      0.00      0.00     91.85
03:32:11 PM     all      6.38      0.00      1.65      0.00      0.00     91.97
03:32:13 PM     all      6.60      0.00      1.59      0.00      0.00     91.81
03:32:15 PM     all      6.36      0.00      1.52      0.00      0.00     92.12
03:32:17 PM     all      6.56      0.00      1.48      0.00      0.00     91.96
03:32:19 PM     all      6.73      0.00      1.82      0.00      0.00     91.45
03:32:21 PM     all      5.90      0.00      1.42      0.00      0.00     92.68
03:32:23 PM     all      6.30      0.00      1.51      0.00      0.00     92.19
03:32:25 PM     all      6.46      0.00      1.61      0.00      0.00     91.93
03:32:27 PM     all      6.27      0.00      1.52      0.00      0.00     92.21
03:32:29 PM     all      6.45      0.00      1.66      0.00      0.00     91.89
03:32:31 PM     all      6.37      0.00      1.46      0.00      0.00     92.16
03:32:33 PM     all      6.40      0.00      1.56      0.00      0.00     92.04
03:32:35 PM     all      6.49      0.00      1.51      0.00      0.00     92.01
03:32:37 PM     all      6.12      0.00      1.48      0.00      0.00     92.41
