Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

03:33:57 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:38:29 PM     all      2.46      0.00      0.79      0.00      0.00     96.75
03:38:31 PM     all      2.11      0.00      0.49      0.00      0.00     97.39
03:38:33 PM     all      2.51      0.00      0.54      0.00      0.00     96.95
03:38:35 PM     all      2.08      0.00      0.52      0.00      0.00     97.40
03:38:37 PM     all      2.51      0.00      0.58      0.00      0.00     96.91
03:38:39 PM     all      2.51      0.00      0.74      0.00      0.00     96.75
03:38:41 PM     all      2.26      0.00      0.57      0.00      0.00     97.17
03:38:43 PM     all      2.45      0.00      0.56      0.00      0.00     96.99
03:38:45 PM     all      2.10      0.00      0.51      0.00      0.00     97.39
03:38:47 PM     all      2.43      0.00      0.66      0.00      0.00     96.92
03:38:49 PM     all      2.18      0.00      0.68      0.00      0.00     97.14
03:38:51 PM     all      2.45      0.00      0.58      0.00      0.00     96.98
03:38:53 PM     all      2.11      0.00      0.49      0.00      0.00     97.41
03:38:55 PM     all      2.43      0.00      0.61      0.00      0.00     96.96
03:38:57 PM     all      2.09      0.00      0.51      0.00      0.00     97.40
03:38:59 PM     all      2.61      0.00      0.80      0.00      0.00     96.59
03:39:01 PM     all      2.26      0.00      0.67      0.00      0.00     97.06
03:39:03 PM     all      2.46      0.00      0.57      0.00      0.00     96.97
03:39:05 PM     all      2.34      0.00      0.51      0.00      0.00     97.14
03:39:07 PM     all      2.67      0.00      0.63      0.00      0.00     96.70
03:39:09 PM     all      2.42      0.00      0.90      0.00      0.00     96.68
03:39:11 PM     all      2.48      0.00      0.78      0.00      0.00     96.74
03:39:13 PM     all      2.46      0.00      0.83      0.00      0.00     96.71
03:39:15 PM     all      2.55      0.00      0.74      0.00      0.00     96.71
03:39:17 PM     all      2.13      0.00      0.83      0.00      0.00     97.04
03:39:19 PM     all      2.60      0.00      0.91      0.00      0.00     96.48
03:39:21 PM     all      3.36      0.00      1.17      0.00      0.00     95.47
03:39:23 PM     all     18.93      0.00      3.04      0.00      0.00     78.04
03:39:25 PM     all     24.27      0.00      0.73      0.00      0.00     75.00
03:39:27 PM     all     12.99      0.00      0.78      0.00      0.00     86.23
03:39:29 PM     all      2.36      0.00      0.61      0.00      0.00     97.02
03:39:31 PM     all      2.06      0.00      0.52      0.00      0.00     97.42
03:39:33 PM     all      2.79      0.00      0.98      0.00      0.00     96.24
03:39:35 PM     all      2.15      0.00      0.53      0.00      0.00     97.32
03:39:37 PM     all      2.44      0.00      0.61      0.00      0.00     96.96
03:39:39 PM     all      2.21      0.00      0.62      0.00      0.00     97.17
03:39:41 PM     all      2.41      0.00      0.64      0.00      0.00     96.96
03:39:43 PM     all      2.11      0.00      0.51      0.00      0.00     97.38
03:39:45 PM     all      2.48      0.00      0.59      0.00      0.00     96.92
03:39:47 PM     all      2.13      0.00      0.46      0.00      0.00     97.41
03:39:49 PM     all      2.63      0.00      0.79      0.00      0.00     96.58
03:39:51 PM     all      2.08      0.00      0.52      0.00      0.00     97.40
03:39:53 PM     all      2.45      0.00      0.60      0.00      0.00     96.95
03:39:55 PM     all      2.09      0.00      0.48      0.00      0.00     97.43
03:39:57 PM     all      2.43      0.00      0.60      0.00      0.00     96.97
03:39:59 PM     all      2.22      0.00      0.63      0.00      0.00     97.15
03:40:01 PM     all      2.68      0.00      0.75      0.00      0.00     96.57
03:40:03 PM     all      2.40      0.00      0.49      0.00      0.00     97.11
03:40:05 PM     all      2.18      0.00      0.54      0.00      0.00     97.28
03:40:07 PM     all      2.44      0.00      0.59      0.00      0.00     96.97
03:40:09 PM     all      2.23      0.00      0.66      0.00      0.00     97.11
03:40:11 PM     all      2.43      0.00      0.58      0.00      0.00     96.99
03:40:13 PM     all      2.10      0.00      0.51      0.00      0.00     97.39
03:40:15 PM     all      2.43      0.00      0.63      0.00      0.00     96.95
03:40:17 PM     all      2.07      0.00      0.51      0.00      0.00     97.42
03:40:19 PM     all      2.67      0.00      0.75      0.00      0.00     96.58
03:40:21 PM     all      2.12      0.00      0.48      0.00      0.00     97.40
03:40:23 PM     all      2.45      0.00      0.61      0.00      0.00     96.94
03:40:25 PM     all      2.07      0.00      0.51      0.00      0.00     97.42
03:40:27 PM     all      2.43      0.00      0.62      0.00      0.00     96.95
03:40:29 PM     all      2.30      0.00      0.83      0.00      0.00     96.87
03:40:31 PM     all      2.51      0.00      0.56      0.00      0.00     96.94
03:40:33 PM     all      2.49      0.00      0.52      0.00      0.00     96.99
03:40:35 PM     all      2.11      0.00      0.52      0.00      0.00     97.37
03:40:37 PM     all      2.46      0.00      0.59      0.00      0.00     96.94
03:40:39 PM     all      2.18      0.00      0.69      0.00      0.00     97.13
03:40:41 PM     all      2.46      0.00      0.60      0.00      0.00     96.94
03:40:43 PM     all      2.09      0.00      0.51      0.00      0.00     97.40
03:40:45 PM     all      2.44      0.00      0.60      0.00      0.00     96.96
03:40:47 PM     all      2.54      0.00      0.68      0.00      0.00     96.78
03:40:49 PM     all      2.66      0.00      0.84      0.00      0.00     96.50
03:40:51 PM     all      2.52      0.00      0.81      0.00      0.00     96.67
03:40:53 PM     all      2.53      0.00      0.74      0.00      0.00     96.72
03:40:55 PM     all      2.16      0.00      0.79      0.00      0.00     97.06
03:40:57 PM     all      2.44      0.00      0.83      0.00      0.00     96.74
03:40:59 PM     all      2.53      0.00      1.06      0.00      0.00     96.41
03:41:01 PM     all     12.93      0.00      2.97      0.00      0.00     84.10
03:41:03 PM     all     21.72      0.00      1.50      0.00      0.00     76.78
03:41:05 PM     all     22.42      0.00      0.63      0.00      0.00     76.95
03:41:07 PM     all      1.89      0.00      0.71      0.00      0.00     97.40
03:41:09 PM     all      2.18      0.00      0.71      0.00      0.00     97.11
03:41:11 PM     all      2.09      0.00      0.49      0.00      0.00     97.42
03:41:13 PM     all      2.47      0.00      0.59      0.00      0.00     96.94
03:41:15 PM     all      2.08      0.00      0.49      0.00      0.00     97.43
03:41:17 PM     all      2.45      0.00      0.58      0.00      0.00     96.97
03:41:19 PM     all      2.20      0.00      0.63      0.00      0.00     97.17
03:41:21 PM     all      2.52      0.00      0.56      0.00      0.00     96.91
03:41:23 PM     all      2.49      0.00      0.53      0.00      0.00     96.98
03:41:25 PM     all      2.11      0.00      0.44      0.00      0.00     97.45
03:41:27 PM     all      2.48      0.00      0.61      0.00      0.00     96.92
03:41:29 PM     all      2.35      0.00      0.67      0.00      0.00     96.98
03:41:31 PM     all      2.43      0.00      0.63      0.00      0.00     96.95
03:41:33 PM     all      2.08      0.00      0.53      0.00      0.00     97.40
03:41:35 PM     all      2.44      0.00      0.60      0.00      0.00     96.96
03:41:37 PM     all      2.11      0.00      0.51      0.00      0.00     97.38
03:41:39 PM     all      2.56      0.00      0.76      0.00      0.00     96.68
03:41:41 PM     all      2.09      0.00      0.51      0.00      0.00     97.41
03:41:43 PM     all      2.48      0.00      0.54      0.00      0.00     96.98
03:41:45 PM     all      2.11      0.00      0.49      0.00      0.00     97.40
03:41:47 PM     all      2.44      0.00      0.60      0.00      0.00     96.96
03:41:49 PM     all      2.49      0.00      0.69      0.00      0.00     96.81
03:41:51 PM     all      2.14      0.00      0.56      0.00      0.00     97.31
03:41:53 PM     all      2.46      0.00      0.61      0.00      0.00     96.93
03:41:55 PM     all      2.07      0.00      0.51      0.00      0.00     97.42
03:41:57 PM     all      2.44      0.00      0.65      0.00      0.00     96.91
03:41:59 PM     all      2.22      0.00      0.68      0.00      0.00     97.10
03:42:01 PM     all      2.59      0.01      0.77      0.00      0.00     96.64
03:42:03 PM     all      2.07      0.00      0.53      0.00      0.00     97.39
03:42:05 PM     all      2.48      0.00      0.58      0.00      0.00     96.94
03:42:07 PM     all      2.10      0.00      0.49      0.00      0.00     97.41
03:42:09 PM     all      2.61      0.00      0.71      0.00      0.00     96.68
03:42:11 PM     all      2.06      0.00      0.53      0.00      0.00     97.42
03:42:13 PM     all      2.48      0.00      0.56      0.00      0.00     96.95
03:42:15 PM     all      2.34      0.00      0.56      0.00      0.00     97.10
03:42:17 PM     all      2.23      0.00      0.56      0.00      0.00     97.21
03:42:19 PM     all      2.65      0.00      0.79      0.00      0.00     96.57
03:42:21 PM     all      2.73      0.00      0.64      0.00      0.00     96.64
03:42:23 PM     all      2.51      0.00      0.71      0.00      0.00     96.78
03:42:25 PM     all      2.28      0.00      0.74      0.00      0.00     96.99
03:42:27 PM     all      2.49      0.00      0.78      0.00      0.00     96.74
03:42:29 PM     all      2.72      0.00      0.96      0.00      0.00     96.33
03:42:31 PM     all      2.15      0.00      0.76      0.00      0.00     97.09
03:42:33 PM     all      2.43      0.00      0.83      0.00      0.00     96.74
03:42:35 PM     all      5.00      0.00      1.44      0.00      0.00     93.56
03:42:37 PM     all     20.69      0.00      2.85      0.00      0.00     76.47
03:42:39 PM     all     24.09      0.00      0.95      0.00      0.00     74.96
03:42:41 PM     all      9.33      0.00      0.79      0.00      0.00     89.88
03:42:43 PM     all      2.08      0.00      0.52      0.00      0.00     97.40
03:42:45 PM     all      2.06      0.00      0.51      0.00      0.00     97.43
03:42:47 PM     all      2.31      0.00      0.54      0.00      0.00     97.15
03:42:49 PM     all      2.22      0.00      0.63      0.00      0.00     97.15
03:42:51 PM     all      2.44      0.00      0.59      0.00      0.00     96.97
03:42:53 PM     all      2.10      0.00      0.48      0.00      0.00     97.42
03:42:55 PM     all      2.45      0.00      0.63      0.00      0.00     96.92
03:42:57 PM     all      2.14      0.00      0.47      0.00      0.00     97.39
03:42:59 PM     all      2.61      0.00      0.71      0.00      0.00     96.69
03:43:01 PM     all      2.26      0.00      0.66      0.00      0.00     97.08
03:43:03 PM     all      2.46      0.00      0.58      0.00      0.00     96.97
03:43:05 PM     all      2.08      0.00      0.52      0.00      0.00     97.40
03:43:07 PM     all      2.46      0.00      0.58      0.00      0.00     96.97
03:43:09 PM     all      2.59      0.00      0.67      0.00      0.00     96.74
03:43:11 PM     all      2.11      0.00      0.52      0.00      0.00     97.37
03:43:13 PM     all      2.46      0.00      0.58      0.00      0.00     96.97
03:43:15 PM     all      2.07      0.00      0.51      0.00      0.00     97.42
03:43:17 PM     all      2.47      0.00      0.56      0.00      0.00     96.97
03:43:19 PM     all      2.26      0.00      0.61      0.00      0.00     97.14
03:43:21 PM     all      2.47      0.00      0.58      0.00      0.00     96.95
03:43:23 PM     all      2.14      0.00      0.45      0.00      0.00     97.41
03:43:25 PM     all      2.45      0.00      0.59      0.00      0.00     96.95
03:43:27 PM     all      2.09      0.00      0.49      0.00      0.00     97.42
03:43:29 PM     all      2.71      0.00      0.74      0.00      0.00     96.55
03:43:31 PM     all      2.12      0.00      0.53      0.00      0.00     97.35
03:43:33 PM     all      2.51      0.00      0.52      0.00      0.00     96.97
03:43:35 PM     all      2.49      0.00      0.61      0.00      0.00     96.90
03:43:37 PM     all      2.11      0.00      0.50      0.00      0.00     97.39
03:43:39 PM     all      2.55      0.00      0.74      0.00      0.00     96.70
03:43:41 PM     all      2.13      0.00      0.45      0.00      0.00     97.42
03:43:43 PM     all      2.44      0.00      0.59      0.00      0.00     96.97
03:43:45 PM     all      2.11      0.00      0.47      0.00      0.00     97.42
03:43:47 PM     all      2.46      0.00      0.63      0.00      0.00     96.91
03:43:49 PM     all      2.21      0.00      0.66      0.00      0.00     97.13
03:43:51 PM     all      2.46      0.00      0.57      0.00      0.00     96.97
03:43:53 PM     all      2.07      0.00      0.51      0.00      0.00     97.42
03:43:55 PM     all      2.47      0.00      0.58      0.00      0.00     96.96
03:43:57 PM     all      2.48      0.00      0.56      0.00      0.00     96.96
03:43:59 PM     all      2.19      0.00      0.71      0.00      0.00     97.11
03:44:01 PM     all      2.65      0.01      0.66      0.00      0.00     96.68
03:44:03 PM     all      2.55      0.00      0.68      0.00      0.00     96.77
03:44:05 PM     all      2.57      0.00      0.74      0.00      0.00     96.69
03:44:07 PM     all      2.45      0.00      0.68      0.00      0.00     96.88
03:44:09 PM     all      2.37      0.00      0.97      0.00      0.00     96.66
03:44:11 PM     all      2.50      0.00      0.76      0.00      0.00     96.74
03:44:13 PM     all      2.22      0.00      0.75      0.00      0.00     97.03
03:44:15 PM     all      2.44      0.00      0.82      0.00      0.00     96.74
03:44:17 PM     all      8.43      0.00      1.98      0.00      0.00     89.60
03:44:19 PM     all     20.01      0.00      2.45      0.00      0.00     77.54
03:44:21 PM     all     24.35      0.00      0.65      0.00      0.00     75.00
03:44:23 PM     all     10.70      0.00      0.83      0.00      0.00     88.47
03:44:25 PM     all      2.15      0.00      0.44      0.00      0.00     97.41
03:44:27 PM     all      2.07      0.00      0.52      0.00      0.00     97.41
03:44:29 PM     all      2.68      0.00      0.82      0.00      0.00     96.50
03:44:31 PM     all      2.18      0.00      0.59      0.00      0.00     97.23
03:44:33 PM     all      2.43      0.00      0.63      0.00      0.00     96.94
03:44:35 PM     all      2.11      0.00      0.48      0.00      0.00     97.41
03:44:37 PM     all      2.44      0.00      0.61      0.00      0.00     96.96
03:44:39 PM     all      2.18      0.00      0.67      0.00      0.00     97.15
03:44:41 PM     all      2.49      0.00      0.56      0.00      0.00     96.96
03:44:43 PM     all      2.08      0.00      0.54      0.00      0.00     97.38
03:44:45 PM     all      2.49      0.00      0.60      0.00      0.00     96.91
03:44:47 PM     all      2.50      0.00      0.56      0.00      0.00     96.94
03:44:49 PM     all      2.23      0.00      0.64      0.00      0.00     97.13
03:44:51 PM     all      2.47      0.00      0.63      0.00      0.00     96.89
03:44:53 PM     all      2.08      0.00      0.54      0.00      0.00     97.38
03:44:55 PM     all      2.43      0.00      0.59      0.00      0.00     96.97
03:44:57 PM     all      2.08      0.00      0.51      0.00      0.00     97.41
03:44:59 PM     all      2.65      0.00      0.79      0.00      0.00     96.56
03:45:01 PM     all      2.21      0.01      0.75      0.00      0.00     97.04
03:45:03 PM     all      2.49      0.00      0.58      0.00      0.00     96.94
03:45:05 PM     all      2.43      0.00      0.58      0.00      0.00     96.99
03:45:07 PM     all      2.13      0.00      0.58      0.00      0.00     97.29
03:45:09 PM     all      2.59      0.00      0.77      0.00      0.00     96.64
03:45:11 PM     all      2.14      0.00      0.47      0.00      0.00     97.38
03:45:13 PM     all      2.45      0.00      0.59      0.00      0.00     96.95
03:45:15 PM     all      2.13      0.00      0.50      0.00      0.00     97.37
03:45:17 PM     all      2.48      0.00      0.63      0.00      0.00     96.89
03:45:19 PM     all      2.23      0.00      0.68      0.00      0.00     97.09
03:45:21 PM     all      2.46      0.00      0.63      0.00      0.00     96.92
03:45:23 PM     all      2.11      0.00      0.52      0.00      0.00     97.37
03:45:25 PM     all      2.44      0.00      0.64      0.00      0.00     96.92
03:45:27 PM     all      2.06      0.00      0.54      0.00      0.00     97.41
03:45:29 PM     all      2.76      0.00      0.85      0.00      0.00     96.39
03:45:31 PM     all      2.38      0.00      0.62      0.00      0.00     97.01
03:45:33 PM     all      2.19      0.00      0.53      0.00      0.00     97.28
03:45:35 PM     all      2.46      0.00      0.61      0.00      0.00     96.93
03:45:37 PM     all      2.08      0.00      0.52      0.00      0.00     97.39
03:45:39 PM     all      2.57      0.00      0.78      0.00      0.00     96.64
03:45:41 PM     all      2.60      0.00      0.66      0.00      0.00     96.74
03:45:43 PM     all      2.48      0.00      0.75      0.00      0.00     96.77
03:45:45 PM     all      2.54      0.00      0.88      0.00      0.00     96.59
03:45:47 PM     all      2.48      0.00      0.82      0.00      0.00     96.71
03:45:49 PM     all      2.34      0.00      0.86      0.00      0.00     96.79
03:45:51 PM     all      2.39      0.00      0.88      0.00      0.00     96.72
03:45:53 PM     all      2.41      0.00      0.88      0.00      0.00     96.71
03:45:55 PM     all     14.37      0.00      3.00      0.00      0.00     82.63
03:45:57 PM     all     21.68      0.00      1.11      0.00      0.00     77.21
03:45:59 PM     all     20.63      0.00      0.84      0.00      0.00     78.53
03:46:01 PM     all      2.14      0.00      0.86      0.00      0.00     96.99
03:46:03 PM     all      2.04      0.00      0.54      0.00      0.00     97.41
