Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm04) 	08/09/2023 	_x86_64_	(32 CPU)

11:13:45 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
12:15:11 AM 498600936 496821584  28913136      5.48        24  11204492 148581764     27.73   2767216  18456316         0
12:15:13 AM 498600488 496821072  28913584      5.48        24  11204492 148504908     27.71   2767228  18457468         0
12:15:15 AM 498600140 496820668  28913932      5.48        24  11204492 148633712     27.74   2767220  18457412         0
12:15:17 AM 498599440 496819968  28914632      5.48        24  11204492 148558652     27.72   2767220  18459148         0
12:15:19 AM 498600252 496820780  28913820      5.48        24  11204492 148485236     27.71   2767232  18458076         0
12:15:21 AM 498599232 496819664  28914840      5.48        24  11204492 148549628     27.72   2767224  18458848         0
12:15:23 AM 498598540 496818972  28915532      5.48        24  11204552 148481720     27.71   2767236  18459968         0
12:15:25 AM 498597404 496817836  28916668      5.48        24  11204500 148535912     27.72   2767216  18460468         0
12:15:27 AM 498578872 496799328  28935200      5.49        24  11223652 148528304     27.72   2767232  18479060         0
12:15:29 AM 498597352 496817824  28916720      5.48        24  11204436 148592696     27.73   2767236  18460212         0
12:15:31 AM 498596692 496817212  28917380      5.48        24  11204500 148592696     27.73   2767220  18461224         0
12:15:33 AM 498596080 496816616  28917992      5.48        24  11204500 148657088     27.74   2767220  18461740         0
12:15:35 AM 498595536 496816088  28918536      5.48        24  11204560 148657088     27.74   2767248  18462556         0
12:15:37 AM 498594552 496815120  28919520      5.48        24  11204440 148576100     27.72   2767244  18462188         0
12:15:39 AM 498594188 496814684  28919884      5.48        24  11204560 148574340     27.72   2767256  18463116         0
12:15:41 AM 498581420 496801836  28932652      5.48        24  11217604 148559584     27.72   2767252  18477208         0
12:15:43 AM 498575240 496795664  28938832      5.49        24  11204500 148696708     27.75   2767240  18483128         0
12:15:45 AM 498575556 496796012  28938516      5.49        24  11204504 148696708     27.75   2767232  18481052         0
12:15:47 AM 498576220 496796676  28937852      5.49        24  11204948 148696708     27.75   2767712  18481548         0
12:15:49 AM 498574156 496794644  28939916      5.49        24  11204504 148696708     27.75   2767224  18482328         0
12:15:51 AM 498575584 496796104  28938488      5.49        24  11204504 148751036     27.76   2767232  18482596         0
12:15:53 AM 498572608 496793064  28941464      5.49        24  11204504 148879820     27.78   2767728  18483784         0
12:15:55 AM 498573532 496794036  28940540      5.49        24  11204500 148762004     27.76   2767248  18483848         0
12:15:57 AM 498555068 496775572  28959004      5.49        24  11223652 148685884     27.74   2767224  18503664         0
12:15:59 AM 498553268 496773716  28960804      5.49        24  11204500 148609036     27.73   2767232  18503844         0
12:16:01 AM 498553756 496774204  28960316      5.49        24  11204560 148673428     27.74   2767272  18504336         0
12:16:03 AM 498552604 496773028  28961468      5.49        24  11204560 148584256     27.73   2767248  18504736         0
12:16:05 AM 498552196 496772620  28961876      5.49        24  11204624 148584256     27.73   2767264  18505068         0
12:16:07 AM 498552468 496772916  28961604      5.49        24  11204908 148635592     27.74   2767256  18505248         0
12:16:09 AM 498550844 496771292  28963228      5.49        24  11204560 148699984     27.75   2767280  18506456         0
12:16:11 AM 498546164 496766612  28967908      5.49        24  11210548 148764376     27.76   2767224  18511352         0
12:16:13 AM 498531824 496752272  28982248      5.49        24  11204624 148764376     27.76   2767264  18526136         0
12:16:15 AM 498531072 496751528  28983000      5.49        24  11204380 148692404     27.75   2767208  18527512         0
12:16:17 AM 498514464 496734920  28999608      5.50        24  11220564 148620704     27.73   2767208  18543772         0
12:16:19 AM 498529720 496750208  28984352      5.49        24  11204880 148620704     27.73   2767720  18527864         0
12:16:21 AM 498520572 496741088  28993500      5.50        24  11204556 148749488     27.76   2767264  18537248         0
12:16:23 AM 498519572 496739984  28994500      5.50        24  11204500 148597772     27.73   2767220  18538756         0
12:16:25 AM 498518460 496738872  28995612      5.50        24  11204504 148610448     27.73   2767248  18539160         0
12:16:27 AM 498503112 496723524  29010960      5.50        24  11220696 148606820     27.73   2767248  18555056         0
12:16:29 AM 498517672 496738084  28996400      5.50        24  11204444 148606820     27.73   2767224  18540064         0
12:16:31 AM 498499324 496719732  29014748      5.50        24  11204564 148606820     27.73   2767240  18558812         0
12:16:33 AM 498498780 496719220  29015292      5.50        24  11204504 148586012     27.73   2767232  18559192         0
12:16:35 AM 498497600 496718024  29016472      5.50        24  11204564 148714796     27.75   2767240  18560440         0
12:16:37 AM 498496088 496716512  29017984      5.50        24  11204564 148636984     27.74   2767288  18560964         0
12:16:39 AM 498496860 496717196  29017212      5.50        24  11204504 148558888     27.72   2767232  18560860         0
12:16:41 AM 498496304 496716640  29017768      5.50        24  11204616 148623280     27.73   2767600  18561876         0
12:16:43 AM 498495576 496715912  29018496      5.50        24  11204504 148556424     27.72   2767232  18562796         0
12:16:45 AM 498495376 496715664  29018696      5.50        24  11204564 148491368     27.71   2767248  18562572         0
12:16:47 AM 498494416 496714724  29019656      5.50        24  11204624 148477824     27.71   2767272  18564268         0
12:16:49 AM 498494264 496714644  29019808      5.50        24  11204624 148606608     27.73   2767268  18564224         0
12:16:51 AM 498493784 496714132  29020288      5.50        24  11204444 148454868     27.70   2767216  18564152         0
12:16:53 AM 498494248 496714596  29019824      5.50        24  11204504 148583700     27.73   2767224  18563996         0
12:16:55 AM 498491440 496711804  29022632      5.50        24  11204444 148583428     27.73   2767672  18565692         0
12:16:57 AM 498492576 496712964  29021496      5.50        24  11204504 148502356     27.71   2767220  18564796         0
12:16:59 AM 498492092 496712432  29021980      5.50        24  11204564 148566748     27.72   2767252  18565644         0
12:17:01 AM 498491624 496711964  29022448      5.50        24  11204624 148495260     27.71   2767292  18566748         0
12:17:03 AM 498471732 496692080  29042340      5.51        24  11223716 148483400     27.71   2767260  18586192         0
12:17:05 AM 498490488 496710828  29023584      5.50        24  11204564 148418536     27.70   2767260  18566944         0
12:17:07 AM 498489212 496709552  29024860      5.50        24  11204504 148408028     27.69   2767244  18568092         0
12:17:09 AM 498488476 496708792  29025596      5.50        24  11204564 148396820     27.69   2767268  18569488         0
12:17:11 AM 498481000 496701300  29033072      5.50        24  11213072 148461212     27.70   2767252  18577804         0
12:17:13 AM 498488088 496708420  29025984      5.50        24  11204444 148525604     27.72   2767268  18569428         0
12:17:15 AM 498487888 496708228  29026184      5.50        24  11204564 148525604     27.72   2767268  18569824         0
12:17:17 AM 498486732 496707072  29027340      5.50        24  11204564 148525604     27.72   2767268  18570628         0
12:17:19 AM 498485700 496705960  29028372      5.50        24  11204624 148589996     27.73   2767276  18571408         0
12:17:21 AM 498487216 496707436  29026856      5.50        24  11204504 148579600     27.73   2767252  18571328         0
12:17:23 AM 498486080 496706304  29027992      5.50        24  11204508 148566004     27.72   2767236  18571420         0
12:17:25 AM 498587248 496807484  28926824      5.48        24  11217104 148517508     27.71   2767256  18470888         0
12:17:27 AM 498599576 496819844  28914496      5.48        24  11204504 148452984     27.70   2767244  18458404         0
12:17:29 AM 498599616 496819932  28914456      5.48        24  11204624 148435364     27.70   2767292  18458924         0
12:17:31 AM 498598384 496818636  28915688      5.48        24  11204504 148359256     27.68   2767252  18458908         0
12:17:33 AM 498598452 496818752  28915620      5.48        24  11204568 148477964     27.71   2767260  18459560         0
12:17:35 AM 498598184 496818516  28915888      5.48        24  11204564 148542356     27.72   2767252  18459612         0
12:17:37 AM 498587060 496807368  28927012      5.48        24  11204384 148533200     27.72   2767204  18470992         0
12:17:39 AM 498585872 496806204  28928200      5.48        24  11204624 148519524     27.71   2767284  18471552         0
12:17:41 AM 498585640 496805964  28928432      5.48        24  11204440 148505280     27.71   2767220  18472504         0
12:17:43 AM 498584216 496804556  28929856      5.48        24  11204504 148569672     27.72   2767236  18472096         0
12:17:45 AM 498569476 496789712  28944596      5.49        24  11220632 148415572     27.69   2767244  18488964         0
12:17:47 AM 498584580 496804816  28929492      5.48        24  11204504 148544356     27.72   2767244  18473168         0
12:17:49 AM 498583852 496804128  28930220      5.48        24  11204444 148608748     27.73   2767244  18474132         0
12:17:51 AM 498583300 496803672  28930772      5.48        24  11204564 148673140     27.74   2767252  18474740         0
12:17:53 AM 498563576 496783980  28950496      5.49        24  11223656 148599568     27.73   2767236  18493372         0
12:17:55 AM 498543068 496763504  28971004      5.49        24  11223656 148676120     27.74   2769760  18511844         0
12:17:57 AM 498563004 496783408  28951068      5.49        24  11204504 148599272     27.73   2767252  18495040         0
12:17:59 AM 498617092 496837560  28896980      5.48        24  11204564 148506896     27.71   2767260  18441220         0
12:18:01 AM 498616268 496836760  28897804      5.48        24  11204564 148623220     27.73   2767268  18441072         0
12:18:03 AM 498616404 496836928  28897668      5.48        24  11204440 148687612     27.75   2767236  18441924         0
12:18:05 AM 498616144 496836636  28897928      5.48        24  11204504 148610764     27.73   2767244  18441816         0
12:18:07 AM 498614144 496834636  28899928      5.48        24  11204504 148610764     27.73   2767236  18442984         0
12:18:09 AM 498615052 496835544  28899020      5.48        24  11204568 148675156     27.74   2767268  18442644         0
12:18:11 AM 498613884 496834384  28900188      5.48        24  11204564 148675156     27.74   2767268  18443364         0
12:18:13 AM 498614180 496834640  28899892      5.48        24  11204300 148521056     27.71   2767212  18444332         0
12:18:15 AM 498612584 496832980  28901488      5.48        24  11204504 148456376     27.70   2767244  18445108         0
12:18:17 AM 498611568 496831972  28902504      5.48        24  11204504 148649552     27.74   2767252  18445344         0
12:18:19 AM 498594652 496815056  28919420      5.48        24  11204504 148572100     27.72   2767240  18462804         0
12:18:21 AM 498595192 496815628  28918880      5.48        24  11204504 148500544     27.71   2767248  18462744         0
12:18:23 AM 498594552 496814940  28919520      5.48        24  11204564 148413024     27.69   2767252  18463668         0
12:18:25 AM 498593892 496814288  28920180      5.48        24  11204632 148525296     27.72   2767716  18464152         0
12:18:27 AM 498573996 496794408  28940076      5.49        24  11204512 148525296     27.72   2767248  18483288         0
12:18:29 AM 498553644 496774084  28960428      5.49        24  11223664 148589688     27.73   2767252  18503740         0
12:18:31 AM 498571368 496791816  28942704      5.49        24  11204572 148520076     27.71   2767260  18484892         0
12:18:33 AM 498551708 496772188  28962364      5.49        24  11223664 148584468     27.73   2767264  18505052         0
12:18:35 AM 498571080 496791592  28942992      5.49        24  11204512 148648860     27.74   2767236  18485704         0
12:18:37 AM 498571144 496791704  28942928      5.49        24  11204452 148648860     27.74   2767236  18485988         0
12:18:39 AM 498570716 496791260  28943356      5.49        24  11204572 148636420     27.74   2767248  18487036         0
12:18:41 AM 498569188 496789732  28944884      5.49        24  11204572 148700812     27.75   2767252  18487592         0
12:18:43 AM 498569260 496789804  28944812      5.49        24  11204512 148628620     27.73   2767236  18487704         0
12:18:45 AM 498568652 496789196  28945420      5.49        24  11205004 148628620     27.73   2767244  18488508         0
12:18:47 AM 498550068 496770628  28964004      5.49        24  11204276 148682140     27.74   2767196  18507876         0
12:18:49 AM 498547564 496768156  28966508      5.49        24  11205076 148682140     27.74   2767780  18509408         0
12:18:51 AM 498529680 496750224  28984392      5.49        24  11223728 148682140     27.74   2767264  18527744         0
12:18:53 AM 498605020 496825564  28909052      5.48        24  11204512 148567520     27.72   2767260  18452612         0
12:18:55 AM 498585724 496806284  28928348      5.48        24  11223784 148465588     27.70   2767268  18472000         0
12:18:57 AM 498604364 496824924  28909708      5.48        24  11204512 148529980     27.72   2767236  18453212         0
12:18:59 AM 498604228 496824852  28909844      5.48        24  11204632 148594372     27.73   2767268  18454256         0
12:19:01 AM 498603404 496824044  28910668      5.48        24  11203956 148658764     27.74   2767240  18453716         0
12:19:03 AM 498583112 496803696  28930960      5.48        24  11204508 148648304     27.74   2767248  18473796         0
12:19:05 AM 498584060 496804644  28930012      5.48        24  11204068 148572456     27.72   2767268  18473816         0
12:19:07 AM 498582776 496803296  28931296      5.48        24  11204392 148501992     27.71   2767224  18474588         0
12:19:09 AM 498562348 496782868  28951724      5.49        24  11224168 148566384     27.72   2767756  18494296         0
12:19:11 AM 498582064 496802544  28932008      5.48        24  11204512 148630776     27.73   2767244  18475668         0
12:19:13 AM 498581156 496801644  28932916      5.48        24  11204512 148548424     27.72   2767268  18476316         0
12:19:15 AM 498580516 496801052  28933556      5.48        24  11204512 148548424     27.72   2767268  18477156         0
12:19:17 AM 498580832 496801400  28933240      5.48        24  11204512 148612816     27.73   2767252  18476380         0
12:19:19 AM 498579528 496800096  28934544      5.49        24  11204452 148605220     27.73   2767244  18477512         0
12:19:21 AM 498579052 496799652  28935020      5.49        24  11204512 148605220     27.73   2767236  18478624         0
12:19:23 AM 498577508 496798124  28936564      5.49        24  11204512 148605220     27.73   2767244  18479164         0
12:19:25 AM 498557840 496778472  28956232      5.49        24  11223844 148605324     27.73   2767288  18498308         0
12:19:27 AM 498557560 496778224  28956512      5.49        24  11204512 148592864     27.73   2767248  18499444         0
12:19:29 AM 498557152 496777744  28956920      5.49        24  11204512 148657256     27.74   2767240  18499740         0
12:19:31 AM 498539392 496759936  28974680      5.49        24  11223664 148508588     27.71   2767240  18518536         0
12:19:33 AM 498556084 496776540  28957988      5.49        24  11204572 148497332     27.71   2767276  18500580         0
12:19:35 AM 498556700 496777076  28957372      5.49        24  11204576 148625568     27.73   2767256  18500836         0
12:19:37 AM 498556324 496776724  28957748      5.49        24  11204576 148625568     27.73   2767252  18500588         0
12:19:39 AM 498555156 496775636  28958916      5.49        24  11204512 148555200     27.72   2767260  18501556         0
12:19:41 AM 498540016 496760528  28974056      5.49        24  11220136 148617200     27.73   2767236  18517724         0
12:19:43 AM 498555352 496775824  28958720      5.49        24  11204572 148541064     27.72   2767276  18502624         0
12:19:45 AM 498554012 496774388  28960060      5.49        24  11204632 148525012     27.71   2767276  18502600         0
12:19:47 AM 498553112 496773528  28960960      5.49        24  11204572 148653796     27.74   2767756  18503784         0
12:19:49 AM 498553680 496774056  28960392      5.49        24  11204576 148571408     27.72   2767260  18503552         0
12:19:51 AM 498533804 496754180  28980268      5.49        24  11204632 148571408     27.72   2767276  18523576         0
12:19:53 AM 498532912 496753224  28981160      5.49        24  11204512 148493988     27.71   2767252  18524420         0
12:19:55 AM 498533180 496753512  28980892      5.49        24  11204580 148532456     27.72   2767268  18523964         0
12:19:57 AM 498532412 496752756  28981660      5.49        24  11204452 148661240     27.74   2767224  18524596         0
12:19:59 AM 498517928 496738292  28996144      5.50        24  11218068 148725632     27.75   2767232  18538760         0
12:20:01 AM 498531656 496751996  28982416      5.49        24  11204580 148651788     27.74   2767256  18525204         0
12:20:03 AM 498531608 496751964  28982464      5.49        24  11205088 148651788     27.74   2767772  18525836         0
12:20:05 AM 498531932 496752304  28982140      5.49        24  11204520 148651788     27.74   2767244  18526368         0
12:20:07 AM 498526768 496747164  28987304      5.50        24  11208552 148558692     27.72   2767252  18530604         0
12:20:09 AM 498529956 496750344  28984116      5.49        24  11204456 148623084     27.73   2767268  18527404         0
12:20:11 AM 498528460 496748856  28985612      5.49        24  11204584 148611224     27.73   2767268  18527788         0
12:20:13 AM 498528252 496748592  28985820      5.49        24  11204520 148534348     27.72   2767252  18528852         0
12:20:15 AM 498527948 496748296  28986124      5.49        24  11204520 148521308     27.71   2767252  18528900         0
12:20:17 AM 498528020 496748464  28986052      5.49        24  11204528 148585700     27.73   2767256  18529772         0
12:20:19 AM 498508232 496728716  29005840      5.50        24  11223740 148585700     27.73   2767288  18548964         0
12:20:21 AM 498527196 496747640  28986876      5.49        24  11204528 148507064     27.71   2767256  18530112         0
12:20:23 AM 498526184 496746632  28987888      5.50        24  11204532 148560176     27.72   2767280  18532460         0
12:20:25 AM 498526308 496746720  28987764      5.50        24  11204528 148619164     27.73   2767256  18531616         0
12:20:27 AM 498524116 496744592  28989956      5.50        24  11204588 148683556     27.74   2767264  18532140         0
12:20:29 AM 498524848 496745348  28989224      5.50        24  11204528 148683556     27.74   2767248  18532396         0
12:20:31 AM 498525324 496745848  28988748      5.50        24  11204528 148683556     27.74   2767248  18532400         0
12:20:33 AM 498522860 496743416  28991212      5.50        24  11204592 148683556     27.74   2767292  18534072         0
12:20:35 AM 498523056 496743612  28991016      5.50        24  11204528 148683556     27.74   2767260  18534176         0
12:20:37 AM 498523372 496743944  28990700      5.50        24  11204588 148674600     27.74   2767284  18535316         0
12:20:39 AM 498521848 496742300  28992224      5.50        24  11204528 148660456     27.74   2767276  18535120         0
12:20:41 AM 498522380 496742832  28991692      5.50        24  11204528 148660456     27.74   2767292  18535468         0
12:20:43 AM 498520576 496741060  28993496      5.50        24  11204588 148643496     27.74   2767284  18536444         0
12:20:45 AM 498521668 496742088  28992404      5.50        24  11204528 148643496     27.74   2767276  18535948         0
12:20:47 AM 498520912 496741340  28993160      5.50        24  11204528 148643496     27.74   2767272  18537752         0
12:20:49 AM 498519828 496740296  28994244      5.50        24  11204252 148635920     27.74   2767264  18538372         0
12:20:51 AM 498518008 496738500  28996064      5.50        24  11204524 148635920     27.74   2767256  18539632         0
12:20:53 AM 498517912 496738356  28996160      5.50        24  11204468 148571164     27.72   2767252  18539216         0
12:20:55 AM 498516548 496736912  28997524      5.50        24  11204528 148466028     27.70   2767256  18540648         0
12:20:57 AM 498498680 496719100  29015392      5.50        24  11223740 148530420     27.72   2767264  18559088         0
12:20:59 AM 498515304 496735756  28998768      5.50        24  11204648 148452380     27.70   2767296  18541380         0
12:21:01 AM 498515060 496735576  28999012      5.50        24  11204528 148581164     27.73   2767272  18541508         0
12:21:03 AM 498514432 496734916  28999640      5.50        24  11204528 148506100     27.71   2767264  18543136         0
12:21:05 AM 498514020 496734504  29000052      5.50        24  11204588 148506100     27.71   2767292  18542880         0
12:21:07 AM 498513764 496734280  29000308      5.50        24  11204912 148506100     27.71   2767512  18543468         0
12:21:09 AM 498513084 496733568  29000988      5.50        24  11204528 148540192     27.72   2767276  18543568         0
12:21:11 AM 498513108 496733544  29000964      5.50        24  11204588 148527868     27.72   2767292  18544256         0
12:21:13 AM 498494208 496714644  29019864      5.50        24  11223680 148452756     27.70   2767260  18563028         0
12:21:15 AM 498513720 496734108  29000352      5.50        24  11204464 148452756     27.70   2767240  18543772         0
12:21:17 AM 498512748 496733136  29001324      5.50        24  11204528 148439436     27.70   2767252  18545316         0
12:21:19 AM 498512448 496732836  29001624      5.50        24  11204528 148432340     27.70   2767252  18546024         0
12:21:21 AM 498511424 496731788  29002648      5.50        24  11204468 148432340     27.70   2767232  18546624         0
12:21:23 AM 498511544 496731924  29002528      5.50        24  11204528 148432340     27.70   2767252  18546744         0
12:21:25 AM 498509680 496730116  29004392      5.50        24  11204648 148478712     27.71   2767292  18547644         0
12:21:27 AM 498509948 496730400  29004124      5.50        24  11204532 148542236     27.72   2767256  18547560         0
12:21:29 AM 498509752 496730292  29004320      5.50        24  11204592 148530292     27.72   2767288  18547764         0
12:21:31 AM 498508592 496729156  29005480      5.50        24  11204472 148527068     27.72   2767240  18549268         0
12:21:33 AM 498509828 496730328  29004244      5.50        24  11204592 148450220     27.70   2767280  18548440         0
12:21:35 AM 498507884 496728336  29006188      5.50        24  11204532 148441336     27.70   2767264  18550172         0
12:21:37 AM 498508060 496728512  29006012      5.50        24  11204592 148505728     27.71   2767276  18550156         0
12:21:39 AM 498508300 496728752  29005772      5.50        24  11204720 148354376     27.68   2767320  18550128         0
12:21:41 AM 498507256 496727660  29006816      5.50        24  11204532 148418768     27.70   2767280  18550456         0
12:21:43 AM 498503700 496724136  29010372      5.50        24  11204652 148483160     27.71   2767300  18553472         0
12:21:45 AM 498504760 496725172  29009312      5.50        24  11205024 148536464     27.72   2767756  18552636         0
12:21:47 AM 498490096 496710524  29023976      5.50        24  11219712 148600856     27.73   2767300  18568868         0
12:21:49 AM 498503348 496723800  29010724      5.50        24  11204592 148665248     27.74   2767276  18553964         0
12:21:51 AM 498502116 496722624  29011956      5.50        24  11204592 148587364     27.73   2767316  18554180         0
12:21:53 AM 498503724 496724312  29010348      5.50        24  11204664 148573664     27.72   2767308  18553724         0
12:21:55 AM 498503404 496724040  29010668      5.50        24  11204540 148588440     27.73   2767276  18553712         0
12:21:57 AM 498502968 496723580  29011104      5.50        24  11204540 148523700     27.71   2767264  18554308         0
12:21:59 AM 498503928 496724548  29010144      5.50        24  11205236 148513628     27.71   2767944  18554364         0
12:22:01 AM 498502844 496723464  29011228      5.50        24  11204540 148445184     27.70   2767292  18554864         0
12:22:03 AM 498502128 496722764  29011944      5.50        24  11204540 148371292     27.69   2767260  18555396         0
12:22:05 AM 498497904 496718588  29016168      5.50        24  11207560 148435684     27.70   2770312  18555728         0
12:22:07 AM 498500888 496721556  29013184      5.50        24  11204656 148369756     27.69   2767304  18557112         0
12:22:09 AM 498483808 496704276  29030264      5.50        24  11221228 148627440     27.73   2767304  18573916         0
12:22:11 AM 498500056 496720500  29014016      5.50        24  11204536 148545888     27.72   2767320  18558468         0
12:22:13 AM 498500692 496721136  29013380      5.50        24  11204476 148538260     27.72   2767268  18557484         0
12:22:15 AM 498499684 496720168  29014388      5.50        24  11204536 148602652     27.73   2767268  18558860         0
12:22:17 AM 498498204 496718688  29015868      5.50        24  11204476 148523440     27.71   2767252  18560212         0
12:22:19 AM 498498240 496718732  29015832      5.50        24  11204536 148507932     27.71   2767264  18559716         0
12:22:21 AM 498498040 496718532  29016032      5.50        24  11204596 148507932     27.71   2767324  18561016         0
12:22:23 AM 498496964 496717456  29017108      5.50        24  11204476 148507932     27.71   2767244  18560376         0
12:22:25 AM 498478456 496698932  29035616      5.50        24  11223628 148512280     27.71   2767268  18579400         0
12:22:27 AM 498495992 496716468  29018080      5.50        24  11204536 148512280     27.71   2767292  18561528         0
12:22:29 AM 498495992 496716468  29018080      5.50        24  11204536 148576672     27.72   2767288  18562000         0
12:22:31 AM 498494652 496715176  29019420      5.50        24  11204536 148510980     27.71   2767268  18562972         0
12:22:33 AM 498495232 496715804  29018840      5.50        24  11204596 148437492     27.70   2767276  18563244         0
12:22:35 AM 498493996 496714512  29020076      5.50        24  11204536 148501884     27.71   2767260  18563048         0
12:22:37 AM 498494748 496715268  29019324      5.50        24  11204600 148566276     27.72   2767292  18563512         0
12:22:39 AM 498492760 496713292  29021312      5.50        24  11204596 148695060     27.75   2767292  18564004         0
12:22:41 AM 498491980 496712532  29022092      5.50        24  11204596 148621788     27.73   2767300  18564896         0
12:22:43 AM 498532544 496753128  28981528      5.49        24  11204484 148611696     27.73   2767300  18524512         0
12:22:45 AM 498530872 496751384  28983200      5.49        24  11204536 148611696     27.73   2767268  18526488         0
12:22:47 AM 498529896 496750432  28984176      5.49        24  11204596 148601556     27.73   2767280  18527868         0
12:22:49 AM 498508396 496728924  29005676      5.50        24  11223872 148589716     27.73   2767344  18548532         0
12:22:51 AM 498527900 496748428  28986172      5.49        24  11204716 148589716     27.73   2767316  18529548         0
12:22:53 AM 498527200 496747760  28986872      5.49        24  11204596 148575980     27.72   2767284  18530220         0
12:22:55 AM 498526440 496747048  28987632      5.50        24  11204544 148619532     27.73   2767284  18530548         0
12:22:57 AM 498525788 496746420  28988284      5.50        24  11204664 148619532     27.73   2767312  18531948         0
12:22:59 AM 498521716 496742412  28992356      5.50        24  11204544 148679252     27.74   2767280  18534636         0
12:23:01 AM 498522224 496742880  28991848      5.50        24  11204544 148614724     27.73   2767272  18535112         0
12:23:03 AM 498510452 496731068  29003620      5.50        24  11216640 148743508     27.76   2767280  18547736         0
12:23:05 AM 498519896 496740512  28994176      5.50        24  11204604 148743508     27.76   2767304  18537032         0
12:23:07 AM 498520740 496741356  28993332      5.50        24  11204604 148743508     27.76   2767288  18537064         0
12:23:09 AM 498519328 496739948  28994744      5.50        24  11204488 148743508     27.76   2767256  18537732         0
12:23:11 AM 498519180 496739796  28994892      5.50        24  11204664 148730856     27.75   2767312  18538116         0
12:23:13 AM 498500868 496721420  29013204      5.50        24  11223636 148653408     27.74   2767264  18557000         0
12:23:15 AM 498505816 496726368  29008256      5.50        24  11204604 148717800     27.75   2767276  18551752         0
12:23:17 AM 498505036 496725548  29009036      5.50        24  11204484 148642740     27.74   2767248  18553032         0
12:23:19 AM 498505296 496725832  29008776      5.50        24  11204544 148707132     27.75   2767280  18552800         0
12:23:21 AM 498504480 496725040  29009592      5.50        24  11204544 148771524     27.76   2767268  18553256         0
12:23:23 AM 498484316 496704908  29029756      5.50        24  11223812 148702720     27.75   2767296  18572936         0
12:23:25 AM 498503324 496723868  29010748      5.50        24  11204544 148642376     27.74   2767272  18553972         0
12:23:27 AM 498502548 496723004  29011524      5.50        24  11204484 148564064     27.72   2767256  18554676         0
12:23:29 AM 498501824 496722240  29012248      5.50        24  11204604 148628456     27.73   2767296  18555464         0
12:23:31 AM 498502804 496723256  29011268      5.50        24  11204668 148468776     27.70   2767308  18555352         0
12:23:33 AM 498501128 496721576  29012944      5.50        24  11204604 148468776     27.70   2767288  18555996         0
12:23:35 AM 498501468 496721868  29012604      5.50        24  11204724 148520116     27.71   2767320  18556748         0
12:23:37 AM 498500996 496721396  29013076      5.50        24  11204484 148579804     27.73   2767256  18556856         0
12:23:39 AM 498500232 496720608  29013840      5.50        24  11204480 148630552     27.73   2767264  18557908         0
12:23:41 AM 498497628 496718060  29016444      5.50        24  11204604 148553704     27.72   2767296  18559584         0
12:23:43 AM 498498532 496718956  29015540      5.50        24  11204668 148474416     27.71   2767316  18559620         0
12:23:45 AM 498498016 496718432  29016056      5.50        24  11204544 148603200     27.73   2767272  18559636         0
12:23:47 AM 498496712 496717128  29017360      5.50        24  11204544 148667592     27.74   2767264  18561540         0
12:23:49 AM 498498540 496718956  29015532      5.50        24  11204544 148667592     27.74   2767264  18560492         0
12:23:51 AM 498496692 496717140  29017380      5.50        24  11204604 148595896     27.73   2767288  18562584         0
12:23:53 AM 498494728 496715216  29019344      5.50        24  11204544 148645440     27.74   2767296  18562660         0
12:23:55 AM 498493544 496714000  29020528      5.50        24  11204608 148552044     27.72   2767312  18563436         0
12:23:57 AM 498493988 496714452  29020084      5.50        24  11204544 148552044     27.72   2767288  18563372         0
12:23:59 AM 498495208 496715720  29018864      5.50        24  11204544 148487500     27.71   2767280  18563016         0
12:24:01 AM 498473904 496694524  29040168      5.51        24  11204604 148316860     27.68   2767284  18583280         0
12:24:03 AM 498545228 496765768  28968844      5.49        24  11204588 148117840     27.64   2767320  18511828         0
12:24:05 AM 498541376 496761804  28972696      5.49        24  11204556 148140996     27.64   2767296  18515288         0
12:24:07 AM 498480592 496700988  29033480      5.50        24  11204560 148139752     27.64   2767280  18577200         0
12:24:09 AM 498534748 496755096  28979324      5.49        24  11204544 148174484     27.65   2767272  18522532         0
12:24:11 AM 498473660 496693992  29040412      5.51        24  11235288 148195624     27.65   2798016  18554028         0
12:24:13 AM 498440272 496660580  29073800      5.51        24  11204532 148406044     27.69   2767260  18616328         0
12:24:15 AM 498406900 496627200  29107172      5.52        24  11204544 148275476     27.67   2767284  18650536         0
12:24:17 AM 498404760 496625052  29109312      5.52        24  11204516 148338828     27.68   2767240  18652256         0
12:24:19 AM 498370036 496590368  29144036      5.52        24  11204544 148401440     27.69   2767280  18686992         0
12:24:21 AM 498366052 496586388  29148020      5.53        24  11204544 148511220     27.71   2767280  18691356         0
12:24:23 AM 498362068 496582524  29152004      5.53        24  11204584 148491068     27.71   2767320  18695284         0
12:24:25 AM 498292004 496512388  29222068      5.54        24  11270096 148640280     27.74   2767312  18762788         0
12:24:27 AM 498269200 496489600  29244872      5.54        24  11290764 148634184     27.74   2767280  18786744         0
12:24:29 AM 498253952 496474384  29260120      5.55        24  11302380 148472700     27.71   2791516  18776972         0
12:24:31 AM 498284740 496505116  29229332      5.54        24  11270088 148551132     27.72   2767280  18771164         0
12:24:33 AM 498281892 496502300  29232180      5.54        24  11270088 148574888     27.72   2767272  18772984         0
12:24:35 AM 498280172 496500588  29233900      5.54        24  11270100 148520708     27.71   2767300  18774864         0
