Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm04) 	08/09/2023 	_x86_64_	(32 CPU)

11:13:45 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
11:20:27 PM     all     23.41      0.00     25.78      0.00      0.00     50.81
11:20:29 PM     all     22.71      0.00     25.70      0.00      0.00     51.59
11:20:31 PM     all     23.73      0.00     25.17      0.00      0.00     51.10
11:20:33 PM     all     22.55      0.00     25.49      0.00      0.00     51.96
11:20:35 PM     all     22.78      0.00     25.07      0.00      0.00     52.15
11:20:37 PM     all     24.54      0.00     25.01      0.00      0.00     50.45
11:20:39 PM     all     23.58      0.00     24.62      0.00      0.00     51.80
11:20:41 PM     all     22.30      0.00     26.39      0.00      0.00     51.31
11:20:43 PM     all     23.37      0.00     25.45      0.00      0.00     51.19
11:20:45 PM     all     23.27      0.00     26.15      0.00      0.00     50.58
11:20:47 PM     all     23.68      0.00     25.75      0.00      0.00     50.57
11:20:49 PM     all     23.41      0.00     25.82      0.00      0.00     50.77
11:20:51 PM     all     23.47      0.00     25.08      0.00      0.00     51.46
11:20:53 PM     all     23.63      0.00     25.52      0.00      0.00     50.85
11:20:55 PM     all     23.59      0.00     24.34      0.00      0.00     52.06
11:20:57 PM     all     24.84      0.00     23.96      0.00      0.00     51.21
11:20:59 PM     all     22.98      0.00     24.98      0.00      0.00     52.05
11:21:01 PM     all     23.71      0.00     25.64      0.00      0.00     50.65
11:21:03 PM     all     23.25      0.00     24.66      0.00      0.00     52.09
11:21:05 PM     all     23.77      0.00     23.89      0.00      0.00     52.34
11:21:07 PM     all     22.94      0.00     26.16      0.00      0.00     50.91
11:21:09 PM     all     23.24      0.00     24.21      0.00      0.00     52.56
11:21:11 PM     all     23.92      0.00     24.50      0.00      0.00     51.57
11:21:13 PM     all     23.67      0.00     24.78      0.00      0.00     51.54
11:21:15 PM     all     23.78      0.00     25.02      0.00      0.00     51.20
11:21:17 PM     all     23.65      0.00     24.65      0.00      0.00     51.70
11:21:19 PM     all     24.32      0.00     24.86      0.00      0.00     50.82
11:21:21 PM     all     22.83      0.00     26.46      0.00      0.00     50.71
11:21:23 PM     all     23.08      0.00     26.72      0.00      0.00     50.20
11:21:25 PM     all     21.87      0.00     24.56      0.00      0.00     53.57
11:21:27 PM     all     22.71      0.00     26.41      0.00      0.00     50.88
11:21:29 PM     all     22.13      0.00     25.37      0.00      0.00     52.49
11:21:31 PM     all     22.93      0.00     25.44      0.00      0.00     51.63
11:21:33 PM     all     23.52      0.00     25.46      0.00      0.00     51.02
11:21:35 PM     all     22.97      0.00     25.65      0.00      0.00     51.38
11:21:37 PM     all     22.84      0.00     25.60      0.00      0.00     51.56
11:21:39 PM     all     23.18      0.00     23.61      0.00      0.00     53.21
11:21:41 PM     all     22.69      0.00     25.41      0.00      0.00     51.91
11:21:43 PM     all     23.36      0.00     23.95      0.00      0.00     52.69
11:21:45 PM     all     24.53      0.00     23.89      0.00      0.00     51.58
11:21:47 PM     all     23.60      0.00     25.29      0.00      0.00     51.11
11:21:49 PM     all     24.12      0.00     25.26      0.00      0.00     50.63
11:21:51 PM     all     24.17      0.00     25.28      0.00      0.00     50.55
11:21:53 PM     all     24.56      0.00     24.34      0.00      0.00     51.10
11:21:55 PM     all     23.69      0.00     24.57      0.00      0.00     51.74
11:21:57 PM     all     23.89      0.00     25.19      0.00      0.00     50.92
11:21:59 PM     all     23.34      0.00     25.98      0.00      0.00     50.68
11:22:01 PM     all     22.98      0.00     26.10      0.00      0.00     50.92
11:22:03 PM     all     23.77      0.00     24.81      0.00      0.00     51.42
11:22:05 PM     all     23.06      0.00     25.71      0.00      0.00     51.23
11:22:07 PM     all     24.40      0.00     24.93      0.00      0.00     50.66
11:22:09 PM     all     24.10      0.00     24.98      0.00      0.00     50.92
11:22:11 PM     all     23.06      0.00     26.53      0.00      0.00     50.41
11:22:13 PM     all     23.31      0.00     25.70      0.00      0.00     50.99
11:22:15 PM     all     23.69      0.00     25.79      0.00      0.00     50.52
11:22:17 PM     all     24.28      0.00     23.45      0.00      0.00     52.28
11:22:19 PM     all     23.77      0.00     25.52      0.00      0.00     50.71
11:22:21 PM     all     23.22      0.00     24.59      0.00      0.00     52.19
11:22:23 PM     all     24.26      0.00     24.80      0.00      0.00     50.94
11:22:25 PM     all     22.96      0.00     25.90      0.00      0.00     51.14
11:22:27 PM     all     23.91      0.00     25.29      0.00      0.00     50.80
11:22:29 PM     all     23.73      0.00     25.72      0.00      0.00     50.56
11:22:31 PM     all     23.89      0.00     24.56      0.00      0.00     51.55
11:22:33 PM     all     23.28      0.00     25.31      0.00      0.00     51.41
11:22:35 PM     all     23.28      0.00     25.40      0.00      0.00     51.32
11:22:37 PM     all     23.21      0.00     25.23      0.00      0.00     51.56
11:22:39 PM     all     22.75      0.00     25.14      0.00      0.00     52.12
11:22:41 PM     all     22.97      0.00     26.76      0.00      0.00     50.27
11:22:43 PM     all     24.07      0.00     25.15      0.00      0.00     50.78
11:22:45 PM     all     23.55      0.00     25.63      0.00      0.00     50.82
11:22:47 PM     all     23.31      0.00     24.74      0.00      0.00     51.95
11:22:49 PM     all     23.15      0.00     25.66      0.00      0.00     51.19
11:22:51 PM     all     22.69      0.00     25.81      0.00      0.00     51.50
11:22:53 PM     all     23.74      0.00     25.52      0.00      0.00     50.74
11:22:55 PM     all     23.68      0.00     25.98      0.00      0.00     50.34
11:22:57 PM     all     23.49      0.00     25.75      0.00      0.00     50.77
11:22:59 PM     all     23.38      0.00     24.65      0.00      0.00     51.97
11:23:01 PM     all     23.52      0.00     25.51      0.00      0.00     50.97
11:23:03 PM     all     23.21      0.00     26.04      0.00      0.00     50.74
11:23:05 PM     all     22.43      0.00     27.01      0.00      0.00     50.55
11:23:07 PM     all     23.77      0.00     25.63      0.00      0.00     50.60
11:23:09 PM     all     23.25      0.00     26.37      0.00      0.00     50.38
11:23:11 PM     all     23.65      0.00     25.60      0.00      0.00     50.75
11:23:13 PM     all     23.02      0.00     24.20      0.00      0.00     52.78
11:23:15 PM     all     23.70      0.00     25.73      0.00      0.00     50.57
11:23:17 PM     all     23.73      0.00     24.62      0.00      0.00     51.64
11:23:19 PM     all     24.11      0.00     24.61      0.00      0.00     51.28
11:23:21 PM     all     23.27      0.00     25.02      0.00      0.00     51.71
11:23:23 PM     all     22.95      0.00     26.17      0.00      0.00     50.88
11:23:25 PM     all     22.54      0.00     25.55      0.00      0.00     51.91
11:23:27 PM     all     23.16      0.00     26.31      0.00      0.00     50.53
11:23:29 PM     all     23.17      0.00     25.74      0.00      0.00     51.09
11:23:31 PM     all     23.44      0.00     25.51      0.00      0.00     51.05
11:23:33 PM     all     23.57      0.00     25.04      0.00      0.00     51.39
