Linux 4.18.0-477.15.1.el8_8.x86_64 (b526) 	08/10/2023 	_x86_64_	(56 CPU)

01:11:25 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:16:53 PM     all      7.18      0.00      1.07      0.00      0.00     91.74
01:16:55 PM     all      7.11      0.00      1.19      0.00      0.00     91.70
01:16:57 PM     all      7.16      0.00      1.19      0.00      0.00     91.65
01:16:59 PM     all      7.19      0.00      1.11      0.00      0.00     91.70
01:17:01 PM     all      7.12      0.00      1.11      0.00      0.00     91.77
01:17:03 PM     all      7.19      0.00      1.20      0.00      0.00     91.62
01:17:05 PM     all      7.11      0.00      1.17      0.00      0.00     91.72
01:17:07 PM     all      7.20      0.00      1.11      0.00      0.00     91.70
01:17:09 PM     all      7.18      0.00      1.13      0.00      0.00     91.68
01:17:11 PM     all      7.08      0.00      1.22      0.00      0.00     91.69
01:17:13 PM     all      7.14      0.00      1.11      0.00      0.00     91.75
01:17:15 PM     all      7.17      0.00      1.11      0.00      0.00     91.72
01:17:17 PM     all      7.13      0.00      1.11      0.00      0.00     91.76
01:17:19 PM     all      7.13      0.00      1.12      0.00      0.00     91.75
01:17:21 PM     all      7.18      0.00      1.10      0.00      0.00     91.72
01:17:23 PM     all      7.15      0.00      1.05      0.00      0.00     91.79
01:17:25 PM     all      7.22      0.00      1.15      0.00      0.00     91.63
01:17:27 PM     all      7.15      0.00      1.10      0.00      0.00     91.75
01:17:29 PM     all      7.13      0.00      1.15      0.00      0.00     91.72
01:17:31 PM     all      7.10      0.00      1.15      0.00      0.00     91.75
01:17:33 PM     all      7.15      0.00      1.12      0.00      0.00     91.73
01:17:35 PM     all      7.24      0.00      1.17      0.00      0.00     91.59
01:17:37 PM     all      7.13      0.00      1.12      0.00      0.00     91.76
01:17:39 PM     all      7.17      0.00      1.15      0.00      0.00     91.67
01:17:41 PM     all      7.11      0.00      1.14      0.00      0.00     91.75
01:17:43 PM     all      7.14      0.00      1.14      0.00      0.00     91.71
01:17:45 PM     all      7.17      0.00      1.18      0.00      0.00     91.65
