Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

04:08:53 PM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
04:14:37 PM 502817052 501339380  25418000      4.81        24   8652328  20070204      3.74   3459976  12364164         0
04:14:39 PM 502899204 501421532  25335848      4.80        24   8652328  20020852      3.73   3459992  12281260         0
04:14:41 PM 502813072 501335420  25421980      4.81        24   8652328  20057348      3.74   3459984  12367764         0
04:14:43 PM 502894948 501417296  25340104      4.80        24   8652328  19993864      3.73   3460012  12286616         0
04:14:45 PM 502796116 501318464  25438936      4.82        24   8652328  20143824      3.75   3459976  12384436         0
04:14:47 PM 502878548 501400896  25356504      4.80        24   8652328  19954732      3.72   3460000  12300876         0
04:14:49 PM 502757024 501279372  25478028      4.82        24   8652328  20104172      3.75   3459976  12423824         0
04:14:51 PM 502863396 501385764  25371656      4.80        24   8652328  20013212      3.73   3459976  12316748         0
04:14:53 PM 503074776 501597144  25160276      4.76        24   8652328  19805284      3.69   3459980  12106344         0
04:14:55 PM 502841704 501364072  25393348      4.81        24   8652328  20015992      3.73   3459996  12338000         0
04:14:57 PM 502963848 501486216  25271204      4.78        24   8652328  19909880      3.71   3459980  12216456         0
04:14:59 PM 502824320 501346688  25410732      4.81        24   8652328  20007688      3.73   3459980  12355300         0
04:15:01 PM 502906532 501428920  25328520      4.79        24   8652328  19909628      3.71   3460000  12274164         0
04:15:03 PM 502805796 501328192  25429256      4.81        24   8652336  19996664      3.73   3460004  12374068         0
04:15:05 PM 502839680 501362076  25395372      4.81        24   8652336  20012432      3.73   3459996  12340416         0
04:15:07 PM 502784124 501306524  25450928      4.82        24   8652336  20018512      3.73   3459980  12395988         0
04:15:09 PM 502839856 501362256  25395196      4.81        24   8652336  19985684      3.72   3460004  12340316         0
04:15:11 PM 502739732 501262136  25495320      4.83        24   8652336  20103204      3.75   3459980  12440172         0
04:15:13 PM 502853596 501376000  25381456      4.80        24   8652336  19989268      3.73   3460004  12327116         0
04:15:15 PM 503109312 501631716  25125740      4.76        24   8652336  19800728      3.69   3459976  12071476         0
04:15:17 PM 502840792 501363196  25394260      4.81        24   8652336  20023116      3.73   3459996  12340040         0
04:15:19 PM 502965148 501487556  25269904      4.78        24   8652336  19871860      3.70   3459984  12215308         0
04:15:21 PM 502823920 501346332  25411132      4.81        24   8652336  20042060      3.73   3459996  12355888         0
04:15:23 PM 502908852 501431264  25326200      4.79        24   8652336  19936244      3.72   3459972  12272160         0
04:15:25 PM 502811880 501334292  25423172      4.81        24   8652336  20073472      3.74   3459988  12368088         0
04:15:27 PM 503006420 501528832  25228632      4.78        24   8652336  19838160      3.70   3459984  12174712         0
04:15:29 PM 502827992 501350404  25407060      4.81        24   8652336  20005640      3.73   3460004  12352920         0
04:15:31 PM 502749816 501272232  25485236      4.82        24   8652336  20087060      3.74   3459972  12428132         0
04:15:33 PM 502449456 500971880  25785596      4.88        24   8652336  20423440      3.81   3459992  12730032         0
04:15:35 PM 502351192 500873616  25883860      4.90        24   8652336  20491660      3.82   3459984  12827700         0
04:15:37 PM 502321928 500844352  25913124      4.91        24   8652336  20517588      3.82   3460000  12857940         0
04:15:39 PM 502354036 500876460  25881016      4.90        24   8652336  20493168      3.82   3459984  12825720         0
04:15:41 PM 501595304 500117732  26639748      5.04        24   8652336  27846148      5.19   3459988  13583768         0
04:15:43 PM 494936984 493459412  33298068      6.30        24   8652340  28228984      5.26   3459988  20229928         0
04:15:45 PM 494729420 493251892  33505632      6.34        24   8652344  28190668      5.25   3459988  20437280         0
04:15:47 PM 501758884 500281356  26476168      5.01        24   8652344  21025048      3.92   3460000  13420364         0
04:15:49 PM 501759052 500281528  26476000      5.01        24   8652344  21050780      3.92   3459976  13420156         0
04:15:51 PM 502853152 501375648  25381900      4.81        24   8652344  19961192      3.72   3460036  12327864         0
04:15:53 PM 503110636 501633132  25124416      4.76        24   8652344  19726864      3.68   3459980  12071608         0
04:15:55 PM 502849668 501372164  25385384      4.81        24   8652340  19994112      3.73   3459992  12330356         0
04:15:57 PM 503005496 501527992  25229556      4.78        24   8652340  19836404      3.70   3459992  12175596         0
04:15:59 PM 502831960 501354456  25403092      4.81        24   8652340  19981508      3.72   3459996  12348080         0
04:16:01 PM 502911844 501434344  25323208      4.79        24   8652340  19884044      3.71   3459984  12269652         0
04:16:03 PM 502807788 501330296  25427264      4.81        24   8652344  19975088      3.72   3460012  12371864         0
04:16:05 PM 502893012 501415520  25342040      4.80        24   8652344  19968940      3.72   3460004  12288248         0
04:16:07 PM 502792064 501314572  25442988      4.82        24   8652344  20061516      3.74   3459992  12388448         0
04:16:09 PM 502873460 501395968  25361592      4.80        24   8652344  19987076      3.72   3460004  12307580         0
