Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

08:14:33 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
09:03:19 AM 1013584048 1010485608  42696128      4.04        24  18031836 221760748     20.83   2836236  30932876         0
09:03:21 AM 1013697580 1010599112  42582596      4.03        24  17915932 221653660     20.82   2836228  30819480         0
09:03:23 AM 1013583416 1010485048  42696760      4.04        24  18031604 221768268     20.83   2932508  30838252         0
09:03:25 AM 1013695812 1010597500  42584364      4.03        24  17916752 221651832     20.82   2836244  30821272         0
09:03:27 AM 1013386396 1010288056  42893780      4.06        24  18109784 221964348     20.85   2892156  31073900         0
09:03:29 AM 1013695808 1010597608  42584368      4.03        24  17916756 221694528     20.82   2836228  30821260         0
09:03:31 AM 1013694660 1010596492  42585516      4.03        24  17917080 221814444     20.83   2836228  30822676         0
09:03:33 AM 1013694060 1010595756  42586116      4.03        24  17916756 221928468     20.84   2836236  30823412         0
09:03:35 AM 1013693712 1010595424  42586464      4.03        24  17916756 221928468     20.84   2836200  30823496         0
09:03:37 AM 1013723664 1010609700  42556512      4.03        24  17918824 222070092     20.86   2838260  30823860         0
09:03:39 AM 1013723992 1010610076  42556184      4.03        24  17917060 221903628     20.84   2836500  30824812         0
09:03:41 AM 1013723276 1010609236  42556900      4.03        24  17916756 221745252     20.83   2836220  30825372         0
09:03:43 AM 1013723832 1010609848  42556344      4.03        24  17916756 221671064     20.82   2836228  30825544         0
09:03:45 AM 1013723256 1010609272  42556920      4.03        24  17916756 221671064     20.82   2836228  30825632         0
09:03:47 AM 1013670208 1010556344  42609968      4.03        24  17917048 221810924     20.83   2836220  30878452         0
09:03:49 AM 1013605284 1010491372  42674892      4.04        24  18031672 221776952     20.83   2836228  30943348         0
09:03:51 AM 1013720912 1010606928  42559264      4.03        24  17916760 221619052     20.82   2836244  30828744         0
09:03:53 AM 1013719920 1010605936  42560256      4.03        24  17916760 221619052     20.82   2836220  30829188         0
09:03:55 AM 1013719152 1010605168  42561024      4.03        24  17916760 221619052     20.82   2836228  30829844         0
09:03:57 AM 1013719820 1010605860  42560356      4.03        24  17916760 221615752     20.82   2836220  30830688         0
09:03:59 AM 1013700576 1010586680  42579600      4.03        24  17917092 221537276     20.81   2836236  30847876         0
09:04:01 AM 1013717184 1010603244  42562992      4.03        24  17916764 221455096     20.80   2836216  30831788         0
09:04:03 AM 1013716136 1010602196  42564040      4.03        24  17916764 221455096     20.80   2836220  30832772         0
09:04:05 AM 1013715124 1010601184  42565052      4.03        24  17916760 221455096     20.80   2836232  30833872         0
09:04:07 AM 1013606512 1010492396  42673664      4.04        24  17916688 221775904     20.83   2836240  30942148         0
09:04:09 AM 1013612576 1010498412  42667600      4.04        24  17917048 221660508     20.82   2836236  30936040         0
09:04:11 AM 1013714144 1010599896  42566032      4.03        24  17916760 221545264     20.81   2836236  30835308         0
09:04:13 AM 1013713264 1010599104  42566912      4.03        24  17916760 221541148     20.81   2836240  30835436         0
09:04:15 AM 1013596492 1010482332  42683684      4.04        24  18031672 221731616     20.83   2911824  30876316         0
09:04:17 AM 1013547104 1010432904  42733072      4.05        24  17967448 221954236     20.85   2840760  30999076         0
09:04:19 AM 1013710876 1010596668  42569300      4.03        24  17916760 221669352     20.82   2836228  30837828         0
09:04:21 AM 1013710444 1010596220  42569732      4.03        24  17916760 221666700     20.82   2836240  30838328         0
09:04:23 AM 1013710272 1010596024  42569904      4.03        24  17916760 221713344     20.82   2836240  30838912         0
09:04:25 AM 1013710304 1010596096  42569872      4.03        24  17916760 221617700     20.82   2836228  30838888         0
09:04:27 AM 1013710788 1010596612  42569388      4.03        24  17917020 221610984     20.82   2836252  30839364         0
09:04:29 AM 1013709344 1010595088  42570832      4.03        24  17916764 221670896     20.82   2836228  30839688         0
09:04:31 AM 1013596192 1010481936  42683984      4.04        24  18027644 221858332     20.84   2948116  30841616         0
09:04:33 AM 1013707532 1010593340  42572644      4.03        24  17917224 221649408     20.82   2836352  30841984         0
09:04:35 AM 1013706540 1010592228  42573636      4.03        24  17916764 221649408     20.82   2836228  30842036         0
09:04:37 AM 1013706584 1010592272  42573592      4.03        24  17916764 221640776     20.82   2836244  30842884         0
09:04:39 AM 1013550520 1010436144  42729656      4.05        24  17957084 221886880     20.84   2836252  30998616         0
09:04:41 AM 1013706356 1010592012  42573820      4.03        24  17916408 221668048     20.82   2836244  30843492         0
09:04:43 AM 1013705968 1010591568  42574208      4.03        24  17916764 221666244     20.82   2836236  30844104         0
09:04:45 AM 1013704872 1010590472  42575304      4.03        24  17916764 221666244     20.82   2836228  30844256         0
09:04:47 AM 1013704052 1010589700  42576124      4.03        24  17916764 221673208     20.82   2836252  30844672         0
09:04:49 AM 1013566676 1010452436  42713500      4.04        24  17939248 221812128     20.83   2836376  30983920         0
09:04:51 AM 1013587500 1010473068  42692676      4.04        24  18031504 221809740     20.83   2836260  30961576         0
09:04:53 AM 1013703780 1010589340  42576396      4.03        24  17916768 221625744     20.82   2836220  30846744         0
09:04:55 AM 1013614956 1010500516  42665220      4.04        24  18004968 221850796     20.84   2924940  30847020         0
09:04:57 AM 1013498860 1010384420  42781316      4.05        24  17997408 221960344     20.85   2836244  31051040         0
09:04:59 AM 1013585692 1010471244  42694484      4.04        24  17916772 221761112     20.83   2836240  30963028         0
09:05:01 AM 1013700440 1010585840  42579736      4.03        24  17916772 221634492     20.82   2836248  30849224         0
09:05:03 AM 1013697972 1010583372  42582204      4.03        24  17916772 221630912     20.82   2836240  30849660         0
09:05:05 AM 1013699508 1010584852  42580668      4.03        24  17916772 221630912     20.82   2836248  30849740         0
09:05:07 AM 1013503416 1010388760  42776760      4.05        24  17996908 221704588     20.82   2836268  31045612         0
09:05:09 AM 1013697676 1010583036  42582500      4.03        24  17916772 221581776     20.81   2836236  30851088         0
09:05:11 AM 1013697348 1010582700  42582828      4.03        24  17916772 221611916     20.82   2836248  30852116         0
09:05:13 AM 1013697432 1010582820  42582744      4.03        24  17916772 221543172     20.81   2836248  30852456         0
09:05:15 AM 1013665604 1010550992  42614572      4.03        24  17916772 221658960     20.82   2836240  30882616         0
09:05:17 AM 1013579532 1010465128  42700644      4.04        24  18032124 221806164     20.83   2836288  30968828         0
09:05:19 AM 1013578804 1010464304  42701372      4.04        24  18031684 221737412     20.83   2836232  30969312         0
09:05:21 AM 1013579444 1010464840  42700732      4.04        24  17916772 221739724     20.83   2836272  30969360         0
09:05:23 AM 1013693988 1010579360  42586188      4.03        24  17916772 221519212     20.81   2836240  30854928         0
09:05:25 AM 1013692580 1010577928  42587596      4.03        24  17916484 221588812     20.81   2836228  30856200         0
09:05:27 AM 1013693092 1010578272  42587084      4.03        24  17916564 221633276     20.82   2836256  30856280         0
09:05:29 AM 1013692732 1010577980  42587444      4.03        24  17916772 221667472     20.82   2836256  30856348         0
09:05:31 AM 1013691428 1010576704  42588748      4.03        24  17916772 221811976     20.83   2836248  30857668         0
09:05:33 AM 1013642188 1010527464  42637988      4.04        24  17916772 221990784     20.85   2836248  30907412         0
09:05:35 AM 1013690656 1010576012  42589520      4.03        24  17916832 221885728     20.84   2836268  30858836         0
09:05:37 AM 1013689348 1010574936  42590828      4.03        24  17916920 221999300     20.85   2836264  30859040         0
09:05:39 AM 1013690608 1010575988  42589568      4.03        24  17916772 221925516     20.84   2836248  30859456         0
09:05:41 AM 1013689992 1010575324  42590184      4.03        24  17916772 221925404     20.84   2836248  30859888         0
09:05:43 AM 1013571824 1010457156  42708352      4.04        24  18031688 222035736     20.85   2869036  30944736         0
09:05:45 AM 1013573040 1010458444  42707136      4.04        24  18031692 221803264     20.83   2836244  30975672         0
09:05:47 AM 1013688148 1010573552  42592028      4.03        24  17916276 221695156     20.82   2836244  30861320         0
09:05:49 AM 1013684432 1010569876  42595744      4.03        24  17916780 221695156     20.82   2836252  30864356         0
09:05:51 AM 1013684020 1010569512  42596156      4.03        24  17916780 221761284     20.83   2836284  30865128         0
09:05:53 AM 1013683392 1010568852  42596784      4.03        24  17916780 221761284     20.83   2836244  30865528         0
09:05:55 AM 1013684120 1010569516  42596056      4.03        24  17916776 221655448     20.82   2836252  30865852         0
09:05:57 AM 1013684612 1010570008  42595564      4.03        24  17916776 221655448     20.82   2836236  30865644         0
09:05:59 AM 1013683024 1010568396  42597152      4.03        24  17916888 221654908     20.82   2836248  30867740         0
09:06:01 AM 1013660792 1010546204  42619384      4.03        24  17916776 221719796     20.83   2836756  30889608         0
09:06:03 AM 1013528592 1010414124  42751584      4.05        24  17916776 221862476     20.84   2836272  31021108         0
09:06:05 AM 1013359284 1010244824  42920892      4.06        24  17916452 222189116     20.87   2836240  31189340         0
09:06:07 AM 1013431560 1010317148  42848616      4.06        24  17916776 222127840     20.86   2836240  31117280         0
09:06:09 AM 1013663044 1010548656  42617132      4.03        24  17916776 221664624     20.82   2836248  30885440         0
09:06:11 AM 1013566120 1010451700  42714056      4.04        24  17916776 221832200     20.84   2836244  30981548         0
09:06:13 AM 1013425480 1010310988  42854696      4.06        24  17916776 222302196     20.88   2836236  31122816         0
09:06:15 AM 1013116224 1010001592  43163952      4.09        24  18079064 222427472     20.89   2836244  31431432         0
09:06:17 AM 1013144100 1010029536  43136076      4.08        24  17916776 222628036     20.91   2836244  31403140         0
09:06:19 AM 1013421456 1010306892  42858720      4.06        24  17916776 222275880     20.88   2836244  31126428         0
09:06:21 AM 1013349772 1010235096  42930404      4.06        24  17916776 222315952     20.88   2836252  31194636         0
09:06:23 AM 1013459860 1010345232  42820316      4.05        24  17916776 222230976     20.87   2836244  31084792         0
09:06:25 AM 1013508068 1010393448  42772108      4.05        24  17916776 222253272     20.88   2836260  31036756         0
09:06:27 AM 1013492720 1010378132  42787456      4.05        24  17916776 222145764     20.87   2836236  31051968         0
09:06:29 AM 1013601092 1010486520  42679084      4.04        24  17916780 222094544     20.86   2836256  30946384         0
09:06:31 AM 1013599704 1010485132  42680472      4.04        24  17916780 222094544     20.86   2836264  30947648         0
09:06:33 AM 1013447600 1010333028  42832576      4.06        24  18031188 222331428     20.88   2836276  31099568         0
09:06:35 AM 1013599128 1010484516  42681048      4.04        24  17916780 222237376     20.87   2836248  30948328         0
09:06:37 AM 1013599292 1010484720  42680884      4.04        24  17916780 222240084     20.87   2836276  30948360         0
09:06:39 AM 1013484800 1010370200  42795376      4.05        24  18030848 222198504     20.87   2950652  30949156         0
09:06:41 AM 1013382912 1010268496  42897264      4.06        24  18016724 222251292     20.88   2836296  31164856         0
09:06:43 AM 1013597888 1010483344  42682288      4.04        24  17916780 222099512     20.86   2836248  30949908         0
09:06:45 AM 1013482856 1010368344  42797320      4.05        24  17917108 222261624     20.88   2836264  31063832         0
09:06:47 AM 1013385472 1010270880  42894704      4.06        24  18011532 222218432     20.87   2836240  31160724         0
09:06:49 AM 1013447792 1010333264  42832384      4.06        24  17947848 222057632     20.86   2836256  31097924         0
09:06:51 AM 1013479556 1010364988  42800620      4.05        24  18031692 221871676     20.84   2836256  31067608         0
09:06:53 AM 1013595576 1010481048  42684600      4.04        24  17916780 221784528     20.83   2836248  30952520         0
09:06:55 AM 1013556340 1010441828  42723836      4.04        24  17916780 221914380     20.84   2836264  30990976         0
09:06:57 AM 1013483204 1010368716  42796972      4.05        24  17916488 221855752     20.84   2836244  31064332         0
09:06:59 AM 1013565976 1010451520  42714200      4.04        24  17916456 221762456     20.83   2836220  30981796         0
09:07:01 AM 1013482296 1010367920  42797880      4.05        24  18028164 221895436     20.84   2947636  30953976         0
09:07:03 AM 1013593280 1010478944  42686896      4.04        24  17916780 221780272     20.83   2836264  30954604         0
09:07:05 AM 1013593292 1010478892  42686884      4.04        24  17916780 221866332     20.84   2836256  30954676         0
09:07:07 AM 1013592276 1010477972  42687900      4.04        24  17917104 221649700     20.82   2836312  30955656         0
09:07:09 AM 1013590332 1010475916  42689844      4.04        24  17916780 221561740     20.81   2836256  30956088         0
09:07:11 AM 1013591384 1010477000  42688792      4.04        24  17916780 221705884     20.82   2836272  30956444         0
09:07:13 AM 1013591496 1010477112  42688680      4.04        24  17916816 221606728     20.81   2836252  30958068         0
09:07:15 AM 1013546432 1010431952  42733744      4.05        24  17916780 221718972     20.83   2836252  31001200         0
09:07:17 AM 1013589724 1010475236  42690452      4.04        24  17916780 221625664     20.82   2836252  30958152         0
09:07:19 AM 1013590608 1010476112  42689568      4.04        24  17916780 221595560     20.81   2836244  30958120         0
09:07:21 AM 1013589372 1010474876  42690804      4.04        24  17916780 221595828     20.81   2836268  30958992         0
09:07:23 AM 1013587728 1010473296  42692448      4.04        24  17916604 221654364     20.82   2836276  30959804         0
09:07:25 AM 1013587348 1010472812  42692828      4.04        24  17916780 221563364     20.81   2836268  30960748         0
09:07:27 AM 1013586612 1010472068  42693564      4.04        24  17916828 221543980     20.81   2836244  30960728         0
09:07:29 AM 1013586188 1010471532  42693988      4.04        24  17916780 221552132     20.81   2836244  30961388         0
09:07:31 AM 1013585448 1010470872  42694728      4.04        24  17916780 221545764     20.81   2836252  30961632         0
09:07:33 AM 1013342672 1010228280  42937504      4.06        24  18042924 221848048     20.84   2836288  31203292         0
09:07:35 AM 1013584136 1010469616  42696040      4.04        24  17916780 221615212     20.82   2836248  30961808         0
09:07:37 AM 1013584768 1010470248  42695408      4.04        24  17916780 221454708     20.80   2836248  30963812         0
09:07:39 AM 1013476900 1010362364  42803276      4.05        24  17916780 221571956     20.81   2836228  31070360         0
09:07:41 AM 1013520640 1010406076  42759536      4.05        24  17979564 221645556     20.82   2899264  30964632         0
09:07:43 AM 1013582644 1010468064  42697532      4.04        24  17916744 221494280     20.80   2836244  30964584         0
09:07:45 AM 1013581992 1010467404  42698184      4.04        24  17916780 221561912     20.81   2836272  30965236         0
09:07:47 AM 1013468040 1010353448  42812136      4.05        24  18032016 221613216     20.82   2924464  30992000         0
09:07:49 AM 1013467868 1010353244  42812308      4.05        24  18031692 221642636     20.82   2836272  31081228         0
09:07:51 AM 1013426952 1010312264  42853224      4.06        24  17953260 221708148     20.82   2836224  31119536         0
09:07:53 AM 1013581580 1010467016  42698596      4.04        24  17916780 221521464     20.81   2836264  30966072         0
09:07:55 AM 1013581544 1010467068  42698632      4.04        24  17916780 221430908     20.80   2836256  30966684         0
09:07:57 AM 1013580244 1010465848  42699932      4.04        24  17917068 221438040     20.80   2836240  30967236         0
09:07:59 AM 1013417660 1010303196  42862516      4.06        24  17963156 221629420     20.82   2836256  31129448         0
09:08:01 AM 1013578320 1010463840  42701856      4.04        24  17916788 221623344     20.82   2836252  30968756         0
09:08:03 AM 1013576888 1010462384  42703288      4.04        24  17916788 221623632     20.82   2836268  30970100         0
09:08:05 AM 1013577176 1010462584  42703000      4.04        24  17916788 221621168     20.82   2836264  30969736         0
09:08:07 AM 1013523352 1010408824  42756824      4.05        24  17916788 221795800     20.83   2836248  31023300         0
09:08:09 AM 1013576756 1010462252  42703420      4.04        24  17916788 221592100     20.81   2836260  30970168         0
09:08:11 AM 1013354468 1010239988  42925708      4.06        24  18023636 221753048     20.83   2836240  31192792         0
09:08:13 AM 1013573960 1010459496  42706216      4.04        24  17916788 221594948     20.81   2836252  30972924         0
09:08:15 AM 1013574152 1010459756  42706024      4.04        24  17916788 221476916     20.80   2836244  30972764         0
09:08:17 AM 1013116932 1010002548  43163244      4.09        24  18060428 221921664     20.84   2836244  31430604         0
09:08:19 AM 1013573532 1010459176  42706644      4.04        24  17916788 221492964     20.80   2836260  30973388         0
09:08:21 AM 1013573420 1010459084  42706756      4.04        24  17916788 221637876     20.82   2836268  30973824         0
09:08:23 AM 1013456620 1010342228  42823556      4.05        24  18031700 221739992     20.83   2836252  31089992         0
09:08:25 AM 1013572516 1010458192  42707660      4.04        24  17916788 221624832     20.82   2836240  30975004         0
09:08:27 AM 1013340432 1010226220  42939744      4.07        24  18146672 221924664     20.84   2836280  31206424         0
09:08:29 AM 1013379332 1010265132  42900844      4.06        24  18031700 221833756     20.84   2836252  31167524         0
09:08:31 AM 1013570048 1010455728  42710128      4.04        24  17916788 221642428     20.82   2836280  30976788         0
09:08:33 AM 1013345376 1010230988  42934800      4.06        24  18027164 221837492     20.84   2836264  31202004         0
09:08:35 AM 1013408192 1010293864  42871984      4.06        24  17963660 221769292     20.83   2836264  31139032         0
09:08:37 AM 1013568504 1010454396  42711672      4.04        24  17917112 221793352     20.83   2836264  30977492         0
09:08:39 AM 1013568680 1010454548  42711496      4.04        24  17916788 221791044     20.83   2836268  30978104         0
09:08:41 AM 1013566944 1010452904  42713232      4.04        24  17917112 221792156     20.83   2836284  30979628         0
09:08:43 AM 1013302700 1010188628  42977476      4.07        24  18066280 221978828     20.85   2914380  31165416         0
09:08:45 AM 1013567164 1010452984  42713012      4.04        24  17916788 221709732     20.82   2836268  30979716         0
09:08:47 AM 1013567704 1010453560  42712472      4.04        24  17916824 221575708     20.81   2836272  30979808         0
09:08:49 AM 1013567540 1010453436  42712636      4.04        24  17916284 221588400     20.81   2836244  30980360         0
09:08:51 AM 1013451032 1010336892  42829144      4.05        24  18031788 221757968     20.83   2836244  31095388         0
09:08:53 AM 1013565076 1010450928  42715100      4.04        24  17916788 221722176     20.83   2836252  30981564         0
09:08:55 AM 1013468376 1010354252  42811800      4.05        24  17917112 221837752     20.84   2836268  31078612         0
09:08:57 AM 1013564780 1010450776  42715396      4.04        24  17916788 221817832     20.83   2836268  30981732         0
09:08:59 AM 1013448268 1010334336  42831908      4.05        24  18032348 222025172     20.85   2836280  31098536         0
09:09:01 AM 1013345352 1010231428  42934824      4.06        24  18020320 222041756     20.86   2836248  31201324         0
09:09:03 AM 1013563864 1010449972  42716312      4.04        24  17916788 221852916     20.84   2836248  30983120         0
09:09:05 AM 1013124168 1010010312  43156008      4.09        24  18238844 222233164     20.87   2908332  31349564         0
09:09:07 AM 1013524480 1010410636  42755696      4.05        24  17916788 221998188     20.85   2836260  31022644         0
09:09:09 AM 1013561460 1010447612  42718716      4.04        24  17916052 221724048     20.83   2836236  30984908         0
09:09:11 AM 1013551292 1010437500  42728884      4.05        24  17916804 221845560     20.84   2836260  30994776         0
09:09:13 AM 1013561236 1010447340  42718940      4.04        24  17916788 221604260     20.81   2836276  30986124         0
09:09:15 AM 1013488796 1010374916  42791380      4.05        24  17988356 221792508     20.83   2907324  30986608         0
09:09:17 AM 1013445484 1010331652  42834692      4.06        24  18031700 221695680     20.82   2836252  31101372         0
09:09:19 AM 1013559576 1010445776  42720600      4.04        24  17916788 221648516     20.82   2836252  30986668         0
09:09:21 AM 1013524228 1010410448  42755948      4.05        24  17916788 221736812     20.83   2836276  31022016         0
09:09:23 AM 1013557372 1010443616  42722804      4.04        24  17916788 221622760     20.82   2836252  30988480         0
09:09:25 AM 1013558480 1010444800  42721696      4.04        24  17916792 221693640     20.82   2836692  30987840         0
09:09:27 AM 1013441872 1010328384  42838304      4.06        24  18031944 221818704     20.83   2836284  31104288         0
09:09:29 AM 1013554384 1010440840  42725792      4.04        24  17916792 221603400     20.81   2836268  30990316         0
09:09:31 AM 1013499092 1010385636  42781084      4.05        24  17917120 221791920     20.83   2836276  31046796         0
09:09:33 AM 1013555372 1010441896  42724804      4.04        24  17916792 221633360     20.82   2836276  30990040         0
09:09:35 AM 1013555032 1010441572  42725144      4.04        24  17916792 221590860     20.81   2836252  30990184         0
09:09:37 AM 1013437868 1010324408  42842308      4.06        24  18031912 221785104     20.83   2947152  30996352         0
09:09:39 AM 1013553868 1010440436  42726308      4.04        24  17916792 221656088     20.82   2836248  30991428         0
09:09:41 AM 1013553744 1010440344  42726432      4.04        24  17916792 221656088     20.82   2836252  30991708         0
09:09:43 AM 1013369260 1010255872  42910916      4.06        24  17983320 221799020     20.83   2836276  31174956         0
09:09:45 AM 1013552116 1010438796  42728060      4.05        24  17917176 221658024     20.82   2836276  30993104         0
09:09:47 AM 1013410652 1010297404  42869524      4.06        24  17943852 221696976     20.82   2836332  31134864         0
09:09:49 AM 1013550856 1010437672  42729320      4.05        24  17916760 221587528     20.81   2836268  30993772         0
09:09:51 AM 1013550904 1010437720  42729272      4.05        24  17917116 221512716     20.81   2836276  30994128         0
09:09:53 AM 1013435296 1010322080  42844880      4.06        24  18032028 221626092     20.82   2836276  31110276         0
09:09:55 AM 1013353352 1010240156  42926824      4.06        24  17995416 221786388     20.83   2861972  31164796         0
09:09:57 AM 1013454484 1010341396  42825692      4.05        24  17977912 221789508     20.83   2897260  31029424         0
09:09:59 AM 1013549496 1010436476  42730680      4.05        24  17916792 221595612     20.81   2836260  30995456         0
09:10:01 AM 1013437940 1010324968  42842236      4.06        24  17917120 221742456     20.83   2836456  31105928         0
09:10:03 AM 1013432084 1010319060  42848092      4.06        24  18031704 221727620     20.83   2836276  31111576         0
09:10:05 AM 1013327404 1010214468  42952772      4.07        24  18020112 221759780     20.83   2836260  31215676         0
09:10:07 AM 1013545996 1010433028  42734180      4.05        24  17916372 221741336     20.83   2836252  30998084         0
09:10:09 AM 1013546120 1010433204  42734056      4.05        24  17916752 221577852     20.81   2836256  30998680         0
09:10:11 AM 1013546008 1010433096  42734168      4.05        24  17916792 221571672     20.81   2836268  30999224         0
09:10:13 AM 1013544968 1010432128  42735208      4.05        24  17916288 221494072     20.80   2836252  30998472         0
09:10:15 AM 1013544644 1010431916  42735532      4.05        24  17916792 221632404     20.82   2836260  30998584         0
09:10:17 AM 1013542820 1010430192  42737356      4.05        24  17916792 221582152     20.81   2836292  31000192         0
09:10:19 AM 1013542728 1010430232  42737448      4.05        24  17917120 221549080     20.81   2836276  31000064         0
09:10:21 AM 1013541588 1010429036  42738588      4.05        24  17916856 221590428     20.81   2836320  31001904         0
09:10:23 AM 1013456232 1010343772  42823944      4.05        24  17916900 221700100     20.82   2836292  31087704         0
09:10:25 AM 1013541412 1010428868  42738764      4.05        24  17916792 221576928     20.81   2836252  31002120         0
09:10:27 AM 1013510284 1010397808  42769892      4.05        24  17916792 221763112     20.83   2836252  31033892         0
09:10:29 AM 1013338512 1010226072  42941664      4.07        24  18031700 221863384     20.84   2836240  31204580         0
09:10:31 AM 1013540720 1010428332  42739456      4.05        24  17916792 221648904     20.82   2836260  31002808         0
09:10:33 AM 1013539144 1010426924  42741032      4.05        24  17917116 221668000     20.82   2836300  31004036         0
09:10:35 AM 1013537796 1010425604  42742380      4.05        24  17917620 221743132     20.83   2836788  31004896         0
09:10:37 AM 1013538156 1010425924  42742020      4.05        24  17916792 221743132     20.83   2836260  31004704         0
09:10:39 AM 1013488172 1010375868  42792004      4.05        24  17916800 221863732     20.84   2836280  31054740         0
09:10:41 AM 1013537676 1010425360  42742500      4.05        24  17916800 221724324     20.83   2836288  31006376         0
09:10:43 AM 1013498784 1010386496  42781392      4.05        24  17955524 221801900     20.83   2874568  31006272         0
09:10:45 AM 1013534524 1010422296  42745652      4.05        24  17916800 221809684     20.83   2836288  31007540         0
09:10:47 AM 1013421004 1010308876  42859172      4.06        24  17917124 221999620     20.85   2836280  31121592         0
09:10:49 AM 1013420884 1010308636  42859292      4.06        24  18031208 221976072     20.85   2836272  31122196         0
09:10:51 AM 1013252484 1010140312  43027692      4.07        24  18083120 221970832     20.85   2836288  31290332         0
09:10:53 AM 1013395992 1010283876  42884184      4.06        24  18032036 221837492     20.84   2885664  31098280         0
09:10:55 AM 1013535544 1010423316  42744632      4.05        24  17916800 221604788     20.81   2836288  31008924         0
09:10:57 AM 1013334828 1010222672  42945348      4.07        24  18000464 221760156     20.83   2836244  31208036         0
09:10:59 AM 1013417584 1010305428  42862592      4.06        24  18031756 221774508     20.83   2850892  31110484         0
09:11:01 AM 1013531528 1010419472  42748648      4.05        24  17916804 221659268     20.82   2836256  31011348         0
09:11:03 AM 1013530100 1010418024  42750076      4.05        24  17916840 221672572     20.82   2836292  31011828         0
09:11:05 AM 1013529836 1010417872  42750340      4.05        24  17917092 221637908     20.82   2836264  31012140         0
09:11:07 AM 1013414032 1010302144  42866144      4.06        24  18032040 221742688     20.83   2836272  31128408         0
09:11:09 AM 1013485284 1010373244  42794892      4.05        24  17916804 221740272     20.83   2836288  31057828         0
09:11:11 AM 1013406192 1010294204  42873984      4.06        24  17916804 221709016     20.82   2836300  31136464         0
09:11:13 AM 1013527560 1010415628  42752616      4.05        24  17917108 221630440     20.82   2836536  31014696         0
09:11:15 AM 1013526516 1010414592  42753660      4.05        24  17916804 221702180     20.82   2836268  31015088         0
09:11:17 AM 1013527184 1010415276  42752992      4.05        24  17916804 221703332     20.82   2836268  31014956         0
09:11:19 AM 1013526732 1010414852  42753444      4.05        24  17916368 221705808     20.82   2836268  31015368         0
09:11:21 AM 1013411040 1010299180  42869136      4.06        24  18031716 221708044     20.82   2836260  31131024         0
09:11:23 AM 1013525080 1010413200  42755096      4.05        24  17916912 221540352     20.81   2836260  31015992         0
09:11:25 AM 1013410148 1010298292  42870028      4.06        24  18031716 221614028     20.82   2836276  31131836         0
09:11:27 AM 1013523496 1010411648  42756680      4.05        24  17916804 221498788     20.80   2836292  31017840         0
09:11:29 AM 1013525372 1010413540  42754804      4.05        24  17916804 221457156     20.80   2836260  31018188         0
09:11:31 AM 1013334388 1010222648  42945788      4.07        24  17990716 221597572     20.81   2836400  31207324         0
09:11:33 AM 1013522424 1010410732  42757752      4.05        24  17916804 221380040     20.79   2836268  31019048         0
09:11:35 AM 1013522432 1010410788  42757744      4.05        24  17916808 221380040     20.79   2836276  31019176         0
09:11:37 AM 1013522800 1010411064  42757376      4.05        24  17916808 221449500     20.80   2836288  31019480         0
09:11:39 AM 1013406488 1010294788  42873688      4.06        24  18031216 221583560     20.81   2842856  31128808         0
09:11:41 AM 1013225944 1010114344  43054232      4.08        24  18094248 221907816     20.84   2836764  31314696         0
09:11:43 AM 1013520852 1010409420  42759324      4.05        24  17917136 221563840     20.81   2836280  31021284         0
09:11:45 AM 1013520604 1010409128  42759572      4.05        24  17916808 221563840     20.81   2836264  31021244         0
09:11:47 AM 1013518588 1010407156  42761588      4.05        24  17916808 221601568     20.81   2836264  31022228         0
09:11:49 AM 1013401236 1010289908  42878940      4.06        24  18032520 221533536     20.81   2836312  31139856         0
09:11:51 AM 1013403400 1010292016  42876776      4.06        24  18031720 221590284     20.81   2906368  31067908         0
09:11:53 AM 1013518948 1010407532  42761228      4.05        24  17917464 221407100     20.80   2836308  31023848         0
09:11:55 AM 1013516156 1010404684  42764020      4.05        24  17916808 221407100     20.80   2836288  31025236         0
09:11:57 AM 1013515000 1010403520  42765176      4.05        24  17916808 221407104     20.80   2836280  31025704         0
09:11:59 AM 1013113816 1010002340  43166360      4.09        24  18088168 221873596     20.84   2836280  31427920         0
09:12:01 AM 1013515880 1010404372  42764296      4.05        24  17916808 221547568     20.81   2836288  31026364         0
09:12:03 AM 1013514868 1010403380  42765308      4.05        24  17916808 221547568     20.81   2836280  31026628         0
09:12:05 AM 1013352412 1010240956  42927764      4.06        24  17964184 221661120     20.82   2836272  31189792         0
09:12:07 AM 1013346020 1010234636  42934156      4.06        24  17969728 221564344     20.81   2836272  31196192         0
09:12:09 AM 1013312512 1010201108  42967664      4.07        24  18002992 221663504     20.82   2836292  31230068         0
09:12:11 AM 1013319720 1010208332  42960456      4.07        24  18031760 221761960     20.83   2836296  31220716         0
09:12:13 AM 1013510960 1010399640  42769216      4.05        24  17916808 221497072     20.80   2836296  31029980         0
09:12:15 AM 1013511620 1010400328  42768556      4.05        24  17916808 221488620     20.80   2836296  31029296         0
09:12:17 AM 1013512364 1010401096  42767812      4.05        24  17916812 221488620     20.80   2836264  31029736         0
09:12:19 AM 1013509900 1010398700  42770276      4.05        24  17916976 221524396     20.81   2836280  31030444         0
09:12:21 AM 1013510700 1010399588  42769476      4.05        24  17916668 221501928     20.80   2836296  31030696         0
