Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

08:14:33 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:38:11 AM     all     10.66      0.00     37.95      0.00      0.00     51.39
08:38:13 AM     all     11.17      0.00     36.19      0.00      0.00     52.64
08:38:15 AM     all     10.74      0.00     37.44      0.00      0.00     51.82
08:38:17 AM     all     10.43      0.00     38.29      0.00      0.00     51.28
08:38:19 AM     all     10.51      0.00     37.47      0.00      0.00     52.03
08:38:21 AM     all     11.07      0.00     36.80      0.00      0.00     52.13
08:38:23 AM     all     10.84      0.00     37.98      0.00      0.00     51.18
08:38:25 AM     all     10.59      0.00     38.02      0.00      0.00     51.39
08:38:27 AM     all     10.91      0.00     36.75      0.00      0.00     52.34
08:38:29 AM     all     10.67      0.00     37.98      0.00      0.00     51.35
08:38:31 AM     all     10.59      0.00     37.70      0.00      0.00     51.70
08:38:33 AM     all     11.10      0.00     37.74      0.00      0.00     51.17
08:38:35 AM     all     10.61      0.00     38.06      0.00      0.00     51.33
08:38:37 AM     all     10.65      0.00     38.01      0.00      0.00     51.34
08:38:39 AM     all     10.74      0.00     38.81      0.00      0.00     50.45
08:38:41 AM     all     10.56      0.00     37.62      0.00      0.00     51.81
08:38:43 AM     all     11.01      0.00     38.24      0.00      0.00     50.75
08:38:45 AM     all     10.24      0.00     38.12      0.00      0.00     51.64
08:38:47 AM     all     10.47      0.00     37.91      0.00      0.00     51.62
08:38:49 AM     all     10.21      0.00     39.13      0.00      0.00     50.66
08:38:51 AM     all     10.64      0.00     37.96      0.00      0.00     51.40
08:38:53 AM     all     11.12      0.00     36.99      0.00      0.00     51.89
08:38:55 AM     all     10.19      0.00     38.00      0.00      0.00     51.81
08:38:57 AM     all      9.98      0.00     38.23      0.00      0.00     51.79
08:38:59 AM     all     10.51      0.00     37.81      0.00      0.00     51.68
08:39:01 AM     all     11.08      0.00     37.60      0.00      0.00     51.32
08:39:03 AM     all     10.76      0.00     37.96      0.00      0.00     51.27
08:39:05 AM     all     10.79      0.00     37.53      0.00      0.00     51.68
08:39:07 AM     all     10.68      0.00     38.09      0.00      0.00     51.23
08:39:09 AM     all     10.59      0.00     38.37      0.00      0.00     51.05
08:39:11 AM     all     10.85      0.00     37.92      0.00      0.00     51.24
08:39:13 AM     all     10.79      0.00     38.05      0.00      0.00     51.16
08:39:15 AM     all     10.35      0.00     38.49      0.00      0.00     51.16
08:39:17 AM     all     10.19      0.00     39.21      0.00      0.00     50.60
08:39:19 AM     all     11.06      0.00     37.44      0.00      0.00     51.51
08:39:21 AM     all     10.98      0.00     37.78      0.00      0.00     51.23
08:39:23 AM     all     10.44      0.00     38.67      0.00      0.00     50.89
08:39:25 AM     all     10.60      0.00     37.92      0.00      0.00     51.48
08:39:27 AM     all     10.99      0.00     38.07      0.00      0.00     50.94
08:39:29 AM     all     10.88      0.00     37.92      0.00      0.00     51.20
08:39:31 AM     all     11.32      0.00     36.79      0.00      0.00     51.88
08:39:33 AM     all     10.47      0.00     37.68      0.00      0.00     51.85
08:39:35 AM     all     10.35      0.00     38.30      0.00      0.00     51.34
08:39:37 AM     all     10.81      0.00     37.64      0.00      0.00     51.54
08:39:39 AM     all     11.03      0.00     36.90      0.00      0.00     52.07
08:39:41 AM     all     11.00      0.00     37.52      0.00      0.00     51.47
08:39:43 AM     all     10.42      0.00     38.48      0.00      0.00     51.10
08:39:45 AM     all     10.49      0.00     37.56      0.00      0.00     51.95
08:39:47 AM     all     10.75      0.00     37.60      0.00      0.00     51.65
08:39:49 AM     all     11.03      0.00     37.69      0.00      0.00     51.28
08:39:51 AM     all     10.83      0.00     37.36      0.00      0.00     51.81
08:39:53 AM     all     10.47      0.00     37.65      0.00      0.00     51.88
08:39:55 AM     all     10.56      0.00     38.25      0.00      0.00     51.19
08:39:57 AM     all     11.17      0.00     37.73      0.00      0.00     51.10
08:39:59 AM     all     11.03      0.00     36.95      0.00      0.00     52.01
08:40:01 AM     all     10.36      0.00     37.85      0.00      0.00     51.78
08:40:03 AM     all     10.25      0.00     37.83      0.00      0.00     51.92
08:40:05 AM     all     10.49      0.00     37.76      0.00      0.00     51.75
08:40:07 AM     all     11.37      0.00     37.30      0.00      0.00     51.33
08:40:09 AM     all     10.63      0.00     37.63      0.00      0.00     51.73
08:40:11 AM     all     10.48      0.00     37.42      0.00      0.00     52.10
08:40:13 AM     all     10.29      0.00     37.97      0.00      0.00     51.73
08:40:15 AM     all     10.61      0.00     37.56      0.00      0.00     51.83
08:40:17 AM     all     11.18      0.00     37.87      0.00      0.00     50.94
08:40:19 AM     all     10.89      0.00     37.81      0.00      0.00     51.30
08:40:21 AM     all     10.66      0.00     37.19      0.00      0.00     52.15
08:40:23 AM     all     10.24      0.00     38.03      0.00      0.00     51.72
08:40:25 AM     all     10.55      0.00     38.20      0.00      0.00     51.26
08:40:27 AM     all     10.64      0.00     38.45      0.00      0.00     50.91
08:40:29 AM     all     10.86      0.00     37.83      0.00      0.00     51.31
08:40:31 AM     all     10.47      0.00     37.68      0.00      0.00     51.85
08:40:33 AM     all     10.34      0.00     38.16      0.00      0.00     51.50
08:40:35 AM     all     10.59      0.00     38.13      0.00      0.00     51.28
08:40:37 AM     all     10.66      0.00     38.29      0.00      0.00     51.05
08:40:39 AM     all     10.51      0.00     38.29      0.00      0.00     51.20
08:40:41 AM     all     11.00      0.00     37.37      0.00      0.00     51.63
08:40:43 AM     all     10.14      0.00     38.64      0.00      0.00     51.21
08:40:45 AM     all     10.24      0.00     37.91      0.00      0.00     51.85
08:40:47 AM     all     10.16      0.00     37.23      0.00      0.00     52.61
08:40:49 AM     all     10.94      0.00     37.24      0.00      0.00     51.82
08:40:51 AM     all     11.00      0.00     36.91      0.00      0.00     52.09
08:40:53 AM     all     10.17      0.00     38.96      0.00      0.00     50.87
08:40:55 AM     all     10.45      0.00     38.18      0.00      0.00     51.37
08:40:57 AM     all     10.32      0.00     37.55      0.00      0.00     52.12
08:40:59 AM     all     11.22      0.00     37.21      0.00      0.00     51.58
08:41:01 AM     all     10.55      0.00     38.24      0.00      0.00     51.22
08:41:03 AM     all     10.39      0.00     38.60      0.00      0.00     51.02
08:41:05 AM     all     10.68      0.00     38.03      0.00      0.00     51.29
08:41:07 AM     all     10.56      0.00     38.33      0.00      0.00     51.11
08:41:09 AM     all     10.71      0.00     37.07      0.00      0.00     52.22
08:41:11 AM     all     11.50      0.00     36.44      0.00      0.00     52.06
08:41:13 AM     all     11.31      0.00     37.27      0.00      0.00     51.42
08:41:15 AM     all     11.73      0.00     36.96      0.00      0.00     51.31
08:41:17 AM     all      7.76      0.00     17.30      0.00      0.00     74.94
08:41:19 AM     all      4.49      0.00      0.74      0.00      0.00     94.76
08:41:21 AM     all      4.56      0.00      0.73      0.00      0.00     94.71
08:41:23 AM     all      4.53      0.00      0.64      0.00      0.00     94.83
08:41:25 AM     all      4.61      0.00      0.72      0.00      0.00     94.67
08:41:27 AM     all      5.05      0.00      0.86      0.00      0.00     94.09
08:41:29 AM     all      4.43      0.00      0.81      0.00      0.00     94.76
08:41:31 AM     all      4.16      0.00      0.64      0.00      0.00     95.19
08:41:33 AM     all      3.05      0.00      0.44      0.00      0.00     96.52
08:41:35 AM     all      4.37      0.00      0.61      0.00      0.00     95.03
08:41:37 AM     all      4.07      0.00      0.70      0.00      0.00     95.23
08:41:39 AM     all      7.23      0.00     25.17      0.00      0.00     67.61
08:41:41 AM     all     10.14      0.00     39.34      0.00      0.00     50.52
08:41:43 AM     all     10.84      0.00     37.97      0.00      0.00     51.19
08:41:45 AM     all     10.90      0.00     38.17      0.00      0.00     50.92
08:41:47 AM     all     10.57      0.00     38.68      0.00      0.00     50.75
08:41:49 AM     all     10.78      0.00     37.78      0.00      0.00     51.44
08:41:51 AM     all     11.22      0.00     37.96      0.00      0.00     50.83
08:41:53 AM     all     10.56      0.00     37.55      0.00      0.00     51.89
08:41:55 AM     all     10.81      0.00     37.83      0.00      0.00     51.37
08:41:57 AM     all     10.93      0.00     36.94      0.00      0.00     52.13
08:41:59 AM     all     10.70      0.00     37.85      0.00      0.00     51.44
08:42:01 AM     all     10.74      0.00     37.66      0.00      0.00     51.60
08:42:03 AM     all     10.83      0.00     37.60      0.00      0.00     51.57
08:42:05 AM     all     11.09      0.00     37.53      0.00      0.00     51.38
08:42:07 AM     all     11.08      0.00     37.88      0.00      0.00     51.04
08:42:09 AM     all     10.74      0.00     37.71      0.00      0.00     51.55
08:42:11 AM     all     10.80      0.00     38.51      0.00      0.00     50.70
08:42:13 AM     all     10.84      0.00     37.80      0.00      0.00     51.35
08:42:15 AM     all     10.66      0.00     37.54      0.00      0.00     51.81
08:42:17 AM     all     10.78      0.00     36.80      0.00      0.00     52.41
08:42:19 AM     all     11.10      0.00     37.81      0.00      0.00     51.09
08:42:21 AM     all     10.82      0.00     37.37      0.00      0.00     51.81
08:42:23 AM     all     10.72      0.00     37.30      0.00      0.00     51.97
08:42:25 AM     all     10.90      0.00     37.50      0.00      0.00     51.60
08:42:27 AM     all     10.67      0.00     37.58      0.00      0.00     51.75
08:42:29 AM     all     10.33      0.00     38.34      0.00      0.00     51.33
08:42:31 AM     all     10.85      0.00     38.00      0.00      0.00     51.15
08:42:33 AM     all     10.59      0.00     37.42      0.00      0.00     51.99
08:42:35 AM     all     10.48      0.00     38.15      0.00      0.00     51.37
08:42:37 AM     all     11.16      0.00     37.79      0.00      0.00     51.05
08:42:39 AM     all     11.05      0.00     37.00      0.00      0.00     51.95
08:42:41 AM     all     10.67      0.00     37.95      0.00      0.00     51.38
08:42:43 AM     all     10.67      0.00     37.87      0.00      0.00     51.46
08:42:45 AM     all     10.53      0.00     37.96      0.00      0.00     51.51
08:42:47 AM     all     10.71      0.00     38.11      0.00      0.00     51.18
08:42:49 AM     all     11.37      0.00     37.62      0.00      0.00     51.01
08:42:51 AM     all     11.01      0.00     38.41      0.00      0.00     50.57
08:42:53 AM     all     10.34      0.00     38.58      0.00      0.00     51.08
08:42:55 AM     all     10.46      0.00     38.04      0.00      0.00     51.50
08:42:57 AM     all     10.82      0.00     38.01      0.00      0.00     51.16
08:42:59 AM     all     11.07      0.00     37.73      0.00      0.00     51.20
08:43:01 AM     all     11.17      0.00     37.48      0.00      0.00     51.35
08:43:03 AM     all     10.16      0.00     38.17      0.00      0.00     51.67
08:43:05 AM     all     10.24      0.00     38.57      0.00      0.00     51.19
08:43:07 AM     all     10.63      0.00     38.35      0.00      0.00     51.02
08:43:09 AM     all     10.95      0.00     38.16      0.00      0.00     50.88
08:43:11 AM     all     11.40      0.00     36.88      0.00      0.00     51.71
08:43:13 AM     all     10.40      0.00     38.04      0.00      0.00     51.56
08:43:15 AM     all     10.81      0.00     37.50      0.00      0.00     51.70
08:43:17 AM     all     10.92      0.00     37.50      0.00      0.00     51.59
08:43:19 AM     all     11.01      0.00     37.69      0.00      0.00     51.30
08:43:21 AM     all     10.07      0.00     38.40      0.00      0.00     51.52
08:43:23 AM     all     10.55      0.00     38.16      0.00      0.00     51.29
08:43:25 AM     all     10.62      0.00     37.51      0.00      0.00     51.87
08:43:27 AM     all     10.76      0.00     38.29      0.00      0.00     50.94
08:43:29 AM     all     11.00      0.00     37.86      0.00      0.00     51.13
08:43:31 AM     all     10.53      0.00     37.93      0.00      0.00     51.54
08:43:33 AM     all     10.44      0.00     38.13      0.00      0.00     51.43
08:43:35 AM     all     10.22      0.00     38.45      0.00      0.00     51.33
08:43:37 AM     all     10.81      0.00     37.86      0.00      0.00     51.33
08:43:39 AM     all     10.95      0.00     37.99      0.00      0.00     51.05
08:43:41 AM     all     10.79      0.00     37.97      0.00      0.00     51.24
08:43:43 AM     all     10.54      0.00     37.70      0.00      0.00     51.76
08:43:45 AM     all     10.53      0.00     38.28      0.00      0.00     51.20
08:43:47 AM     all     10.69      0.00     38.06      0.00      0.00     51.25
08:43:49 AM     all     10.99      0.00     38.03      0.00      0.00     50.98
08:43:51 AM     all     11.15      0.00     38.28      0.00      0.00     50.57
08:43:53 AM     all     10.80      0.00     38.07      0.00      0.00     51.13
08:43:55 AM     all     10.65      0.00     37.90      0.00      0.00     51.45
08:43:57 AM     all     10.51      0.00     38.36      0.00      0.00     51.13
08:43:59 AM     all     11.35      0.00     37.04      0.00      0.00     51.61
08:44:01 AM     all     11.12      0.00     37.27      0.00      0.00     51.61
08:44:03 AM     all     10.41      0.00     38.02      0.00      0.00     51.57
08:44:05 AM     all     10.09      0.00     38.76      0.00      0.00     51.15
08:44:07 AM     all     10.88      0.00     37.13      0.00      0.00     52.00
08:44:09 AM     all     10.40      0.00     37.75      0.00      0.00     51.85
08:44:11 AM     all     11.07      0.00     36.64      0.00      0.00     52.29
08:44:13 AM     all     10.69      0.00     37.41      0.00      0.00     51.90
08:44:15 AM     all     10.90      0.00     37.23      0.00      0.00     51.86
08:44:17 AM     all     10.78      0.00     37.88      0.00      0.00     51.34
08:44:19 AM     all     10.82      0.00     37.62      0.00      0.00     51.56
08:44:21 AM     all     11.11      0.00     37.57      0.00      0.00     51.32
08:44:23 AM     all     10.51      0.00     38.04      0.00      0.00     51.45
08:44:25 AM     all     10.45      0.00     37.45      0.00      0.00     52.11
08:44:27 AM     all     11.10      0.00     36.39      0.00      0.00     52.51
08:44:29 AM     all     11.16      0.00     37.32      0.00      0.00     51.52
08:44:31 AM     all     10.79      0.00     37.72      0.00      0.00     51.49
08:44:33 AM     all     10.51      0.00     37.88      0.00      0.00     51.61
08:44:35 AM     all     11.10      0.00     37.22      0.00      0.00     51.67
08:44:37 AM     all     11.07      0.00     37.64      0.00      0.00     51.29
08:44:39 AM     all     10.82      0.00     37.36      0.00      0.00     51.81
08:44:41 AM     all     10.28      0.00     38.09      0.00      0.00     51.63
08:44:43 AM     all     11.16      0.00     37.61      0.00      0.00     51.23
08:44:45 AM     all     11.56      0.00     36.82      0.00      0.00     51.62
08:44:47 AM     all     10.92      0.00     37.40      0.00      0.00     51.68
08:44:49 AM     all     10.64      0.00     37.89      0.00      0.00     51.47
08:44:51 AM     all     10.54      0.00     38.15      0.00      0.00     51.31
08:44:53 AM     all     11.32      0.00     37.47      0.00      0.00     51.21
08:44:55 AM     all     10.88      0.00     37.63      0.00      0.00     51.49
08:44:57 AM     all     10.64      0.00     38.49      0.00      0.00     50.87
08:44:59 AM     all     10.41      0.00     38.19      0.00      0.00     51.40
08:45:01 AM     all     10.62      0.00     38.18      0.00      0.00     51.19
08:45:03 AM     all     11.12      0.00     37.67      0.00      0.00     51.21
08:45:05 AM     all     10.87      0.00     38.05      0.00      0.00     51.08
08:45:07 AM     all     10.33      0.00     38.91      0.00      0.00     50.77
08:45:09 AM     all     10.52      0.00     38.47      0.00      0.00     51.01
08:45:11 AM     all     10.92      0.00     37.61      0.00      0.00     51.47
08:45:13 AM     all     11.15      0.00     37.96      0.00      0.00     50.89
08:45:15 AM     all     10.43      0.00     37.63      0.00      0.00     51.95
08:45:17 AM     all     10.20      0.00     37.74      0.00      0.00     52.07
08:45:19 AM     all     10.43      0.00     38.90      0.00      0.00     50.67
08:45:21 AM     all     10.89      0.00     37.87      0.00      0.00     51.24
08:45:23 AM     all     11.16      0.00     36.99      0.00      0.00     51.85
08:45:25 AM     all     10.89      0.00     37.96      0.00      0.00     51.15
08:45:27 AM     all     10.62      0.00     37.42      0.00      0.00     51.96
08:45:29 AM     all     11.03      0.00     37.53      0.00      0.00     51.44
08:45:31 AM     all     10.93      0.00     37.84      0.00      0.00     51.23
08:45:33 AM     all     11.27      0.00     37.39      0.00      0.00     51.34
08:45:35 AM     all     10.64      0.00     38.79      0.00      0.00     50.57
08:45:37 AM     all     10.35      0.00     38.29      0.00      0.00     51.35
08:45:39 AM     all     10.42      0.00     38.55      0.00      0.00     51.03
08:45:41 AM     all     11.07      0.00     38.33      0.00      0.00     50.59
08:45:43 AM     all     10.72      0.00     38.60      0.00      0.00     50.67
08:45:45 AM     all     10.59      0.00     38.18      0.00      0.00     51.23
08:45:47 AM     all     10.46      0.00     38.49      0.00      0.00     51.05
08:45:49 AM     all     10.62      0.00     38.14      0.00      0.00     51.24
08:45:51 AM     all     10.91      0.00     37.89      0.00      0.00     51.20
08:45:53 AM     all     11.04      0.00     38.40      0.00      0.00     50.56
08:45:55 AM     all     11.05      0.00     37.46      0.00      0.00     51.49
08:45:57 AM     all     10.85      0.00     37.93      0.00      0.00     51.22
08:45:59 AM     all     10.53      0.00     38.13      0.00      0.00     51.34
08:46:01 AM     all     11.00      0.00     37.23      0.00      0.00     51.78
08:46:03 AM     all     10.98      0.00     37.36      0.00      0.00     51.65
08:46:05 AM     all     10.55      0.00     38.61      0.00      0.00     50.84
08:46:07 AM     all     10.51      0.00     37.89      0.00      0.00     51.60
08:46:09 AM     all     10.62      0.00     37.49      0.00      0.00     51.89
08:46:11 AM     all     11.35      0.00     37.18      0.00      0.00     51.47
08:46:13 AM     all     10.62      0.00     38.37      0.00      0.00     51.01
08:46:15 AM     all     10.54      0.00     37.72      0.00      0.00     51.74
08:46:17 AM     all     10.51      0.00     37.75      0.00      0.00     51.74
08:46:19 AM     all     10.87      0.00     37.66      0.00      0.00     51.47
08:46:21 AM     all     11.31      0.00     37.82      0.00      0.00     50.88
08:46:23 AM     all     10.83      0.00     37.58      0.00      0.00     51.58
08:46:25 AM     all     10.75      0.00     37.94      0.00      0.00     51.32
08:46:27 AM     all     10.15      0.00     38.56      0.00      0.00     51.29
08:46:29 AM     all     11.18      0.00     37.12      0.00      0.00     51.70
08:46:31 AM     all     10.69      0.00     37.54      0.00      0.00     51.77
08:46:33 AM     all     10.89      0.00     38.03      0.00      0.00     51.08
08:46:35 AM     all     10.47      0.00     37.94      0.00      0.00     51.58
08:46:37 AM     all     10.52      0.00     37.98      0.00      0.00     51.50
08:46:39 AM     all     11.11      0.00     37.25      0.00      0.00     51.63
08:46:41 AM     all     10.89      0.00     37.76      0.00      0.00     51.35
08:46:43 AM     all     10.95      0.00     37.61      0.00      0.00     51.44
08:46:45 AM     all     10.37      0.00     38.64      0.00      0.00     50.99
08:46:47 AM     all     10.31      0.00     38.91      0.00      0.00     50.78
08:46:49 AM     all     11.02      0.00     37.49      0.00      0.00     51.49
08:46:51 AM     all     10.82      0.00     38.20      0.00      0.00     50.98
08:46:53 AM     all     10.84      0.00     38.12      0.00      0.00     51.04
08:46:55 AM     all     10.96      0.00     37.48      0.00      0.00     51.57
08:46:57 AM     all     10.62      0.00     38.58      0.00      0.00     50.80
08:46:59 AM     all     10.86      0.00     37.76      0.00      0.00     51.37
08:47:01 AM     all     10.71      0.00     37.62      0.00      0.00     51.66
08:47:03 AM     all     10.39      0.00     38.33      0.00      0.00     51.28
08:47:05 AM     all     10.33      0.00     38.10      0.00      0.00     51.57
08:47:07 AM     all     11.08      0.00     37.75      0.00      0.00     51.18
08:47:09 AM     all     10.83      0.00     37.81      0.00      0.00     51.36
08:47:11 AM     all     10.85      0.00     36.57      0.00      0.00     52.58
08:47:13 AM     all     10.26      0.00     38.39      0.00      0.00     51.35
08:47:15 AM     all     11.42      0.00     37.42      0.00      0.00     51.16
08:47:17 AM     all     10.75      0.00     38.39      0.00      0.00     50.86
08:47:19 AM     all     10.92      0.00     38.10      0.00      0.00     50.99
08:47:21 AM     all     10.99      0.00     37.28      0.00      0.00     51.73
08:47:23 AM     all     10.32      0.00     38.11      0.00      0.00     51.57
08:47:25 AM     all     10.98      0.00     36.98      0.00      0.00     52.04
08:47:27 AM     all     11.26      0.00     37.31      0.00      0.00     51.43
08:47:29 AM     all     10.77      0.00     37.90      0.00      0.00     51.33
08:47:31 AM     all     10.92      0.00     37.47      0.00      0.00     51.61
08:47:33 AM     all     10.50      0.00     38.54      0.00      0.00     50.96
08:47:35 AM     all     10.73      0.00     38.25      0.00      0.00     51.02
08:47:37 AM     all     11.05      0.00     37.47      0.00      0.00     51.48
08:47:39 AM     all     10.70      0.00     37.56      0.00      0.00     51.74
08:47:41 AM     all     10.49      0.00     38.22      0.00      0.00     51.29
08:47:43 AM     all     10.66      0.00     37.88      0.00      0.00     51.46
08:47:45 AM     all     10.62      0.00     37.80      0.00      0.00     51.59
08:47:47 AM     all     11.03      0.00     37.62      0.00      0.00     51.35
08:47:49 AM     all     10.62      0.00     38.11      0.00      0.00     51.28
08:47:51 AM     all     10.80      0.00     38.17      0.00      0.00     51.03
08:47:53 AM     all     10.27      0.00     38.68      0.00      0.00     51.05
08:47:55 AM     all     10.77      0.00     37.98      0.00      0.00     51.26
08:47:57 AM     all     10.65      0.00     38.63      0.00      0.00     50.73
08:47:59 AM     all     10.66      0.00     38.31      0.00      0.00     51.04
08:48:01 AM     all     10.38      0.00     37.72      0.00      0.00     51.90
08:48:03 AM     all     10.36      0.00     38.52      0.00      0.00     51.12
08:48:05 AM     all     10.23      0.00     38.50      0.00      0.00     51.27
08:48:07 AM     all     10.77      0.00     38.03      0.00      0.00     51.20
08:48:09 AM     all     10.87      0.00     37.74      0.00      0.00     51.39
08:48:11 AM     all     10.45      0.00     38.77      0.00      0.00     50.78
08:48:13 AM     all     10.58      0.00     38.18      0.00      0.00     51.24
08:48:15 AM     all     10.32      0.00     37.70      0.00      0.00     51.97
08:48:17 AM     all     10.68      0.00     37.80      0.00      0.00     51.52
08:48:19 AM     all     10.93      0.00     37.85      0.00      0.00     51.22
08:48:21 AM     all     10.72      0.00     38.68      0.00      0.00     50.59
08:48:23 AM     all     10.76      0.00     37.39      0.00      0.00     51.86
08:48:25 AM     all     11.02      0.00     37.80      0.00      0.00     51.17
08:48:27 AM     all     11.35      0.00     38.11      0.00      0.00     50.54
08:48:29 AM     all     10.97      0.00     37.94      0.00      0.00     51.10
08:48:31 AM     all     10.64      0.00     37.89      0.00      0.00     51.46
08:48:33 AM     all     10.73      0.00     37.10      0.00      0.00     52.18
08:48:35 AM     all     10.76      0.00     38.23      0.00      0.00     51.01
08:48:37 AM     all     11.04      0.00     37.50      0.00      0.00     51.47
08:48:39 AM     all     10.39      0.00     38.46      0.00      0.00     51.15
08:48:41 AM     all     10.52      0.00     38.24      0.00      0.00     51.25
08:48:43 AM     all     10.55      0.00     37.59      0.00      0.00     51.86
08:48:45 AM     all     11.10      0.00     36.89      0.00      0.00     52.02
08:48:47 AM     all     10.90      0.00     38.30      0.00      0.00     50.80
08:48:49 AM     all     10.60      0.00     37.69      0.00      0.00     51.71
08:48:51 AM     all     10.66      0.00     37.94      0.00      0.00     51.40
08:48:53 AM     all     10.94      0.00     37.00      0.00      0.00     52.06
08:48:55 AM     all     10.78      0.00     37.55      0.00      0.00     51.67
08:48:57 AM     all     10.99      0.00     37.35      0.00      0.00     51.65
08:48:59 AM     all     10.43      0.00     38.52      0.00      0.00     51.05
08:49:01 AM     all     10.80      0.00     38.09      0.00      0.00     51.12
08:49:03 AM     all     10.88      0.00     38.16      0.00      0.00     50.96
08:49:05 AM     all     10.22      0.00     38.92      0.00      0.00     50.86
08:49:07 AM     all     11.30      0.00     36.81      0.00      0.00     51.89
08:49:09 AM     all     11.11      0.00     37.93      0.00      0.00     50.96
08:49:11 AM     all     11.16      0.00     37.67      0.00      0.00     51.17
08:49:13 AM     all     10.83      0.00     37.79      0.00      0.00     51.38
08:49:15 AM     all     10.95      0.00     37.56      0.00      0.00     51.48
08:49:17 AM     all     11.32      0.00     36.63      0.00      0.00     52.05
08:49:19 AM     all     11.00      0.00     37.52      0.00      0.00     51.48
08:49:21 AM     all     10.41      0.00     38.94      0.00      0.00     50.65
08:49:23 AM     all     10.85      0.00     38.09      0.00      0.00     51.07
08:49:25 AM     all     10.37      0.00     38.14      0.00      0.00     51.49
08:49:27 AM     all     11.19      0.00     38.17      0.00      0.00     50.64
08:49:29 AM     all     10.82      0.00     37.73      0.00      0.00     51.45
08:49:31 AM     all     10.62      0.00     38.17      0.00      0.00     51.20
08:49:33 AM     all     10.43      0.00     38.58      0.00      0.00     50.99
08:49:35 AM     all     10.86      0.00     37.81      0.00      0.00     51.33
08:49:37 AM     all     11.19      0.00     36.89      0.00      0.00     51.92
08:49:39 AM     all     10.61      0.00     37.53      0.00      0.00     51.86
08:49:41 AM     all     10.72      0.00     38.26      0.00      0.00     51.03
08:49:43 AM     all     10.75      0.00     37.81      0.00      0.00     51.43
08:49:45 AM     all     11.34      0.00     36.99      0.00      0.00     51.67
08:49:47 AM     all     10.90      0.00     38.00      0.00      0.00     51.10
08:49:49 AM     all     11.11      0.00     37.42      0.00      0.00     51.47
08:49:51 AM     all     10.80      0.00     38.07      0.00      0.00     51.13
08:49:53 AM     all     10.67      0.00     38.01      0.00      0.00     51.32
08:49:55 AM     all     11.07      0.00     37.13      0.00      0.00     51.80
08:49:57 AM     all     11.04      0.00     37.75      0.00      0.00     51.21
08:49:59 AM     all     10.54      0.00     37.77      0.00      0.00     51.69
08:50:01 AM     all     10.58      0.00     37.82      0.00      0.00     51.61
08:50:03 AM     all     10.96      0.00     37.84      0.00      0.00     51.20
08:50:05 AM     all     10.83      0.00     37.88      0.00      0.00     51.29
08:50:07 AM     all     10.93      0.00     38.18      0.00      0.00     50.89
08:50:09 AM     all     10.49      0.00     38.08      0.00      0.00     51.43
08:50:11 AM     all     10.80      0.00     37.27      0.00      0.00     51.93
08:50:13 AM     all     10.63      0.00     37.38      0.00      0.00     51.99
08:50:15 AM     all     11.03      0.00     36.81      0.00      0.00     52.16
08:50:17 AM     all     11.21      0.00     37.63      0.00      0.00     51.16
08:50:19 AM     all     11.05      0.00     36.69      0.00      0.00     52.26
08:50:21 AM     all     11.09      0.00     37.22      0.00      0.00     51.69
08:50:23 AM     all     10.73      0.00     38.40      0.00      0.00     50.87
08:50:25 AM     all     11.02      0.00     37.13      0.00      0.00     51.84
08:50:27 AM     all     11.17      0.00     37.38      0.00      0.00     51.45
08:50:29 AM     all     10.18      0.00     38.61      0.00      0.00     51.20
08:50:31 AM     all     10.42      0.00     38.90      0.00      0.00     50.68
08:50:33 AM     all     11.18      0.00     37.62      0.00      0.00     51.19
08:50:35 AM     all     11.40      0.00     37.09      0.00      0.00     51.51
08:50:37 AM     all     10.32      0.00     38.51      0.00      0.00     51.16
08:50:39 AM     all     10.79      0.00     38.18      0.00      0.00     51.03
08:50:41 AM     all     10.55      0.00     37.29      0.00      0.00     52.17
08:50:43 AM     all     11.14      0.00     37.27      0.00      0.00     51.58
08:50:45 AM     all     10.94      0.00     38.03      0.00      0.00     51.03
08:50:47 AM     all     11.18      0.00     37.80      0.00      0.00     51.03
08:50:49 AM     all     10.71      0.00     37.65      0.00      0.00     51.63
08:50:51 AM     all     10.11      0.00     38.97      0.00      0.00     50.92
08:50:53 AM     all     10.43      0.00     37.82      0.00      0.00     51.75
08:50:55 AM     all     11.05      0.00     37.54      0.00      0.00     51.41
08:50:57 AM     all     10.90      0.00     37.91      0.00      0.00     51.20
08:50:59 AM     all     10.67      0.00     38.24      0.00      0.00     51.09
08:51:01 AM     all     11.07      0.00     37.20      0.00      0.00     51.74
08:51:03 AM     all     11.11      0.00     37.50      0.00      0.00     51.39
08:51:05 AM     all     11.06      0.00     37.48      0.00      0.00     51.46
08:51:07 AM     all     10.94      0.00     36.89      0.00      0.00     52.17
08:51:09 AM     all     10.21      0.00     38.65      0.00      0.00     51.13
08:51:11 AM     all     11.09      0.00     36.58      0.00      0.00     52.33
08:51:13 AM     all     11.25      0.00     37.56      0.00      0.00     51.18
08:51:15 AM     all     10.98      0.00     36.44      0.00      0.00     52.58
08:51:17 AM     all     10.78      0.00     37.86      0.00      0.00     51.36
08:51:19 AM     all     10.91      0.00     37.88      0.00      0.00     51.21
08:51:21 AM     all     10.69      0.00     37.89      0.00      0.00     51.42
08:51:23 AM     all     10.35      0.00     37.81      0.00      0.00     51.85
