Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/10/2023 	_x86_64_	(32 CPU)

11:55:57 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:22:05 PM     all     10.25      0.00      1.82      0.00      0.00     87.93
12:22:07 PM     all      9.93      0.00      1.27      0.00      0.00     88.80
12:22:09 PM     all     10.20      0.00      1.83      0.00      0.00     87.97
12:22:11 PM     all     10.21      0.00      1.59      0.00      0.00     88.20
12:22:13 PM     all     10.07      0.00      1.31      0.00      0.00     88.62
12:22:15 PM     all     10.90      0.00      1.60      0.00      0.00     87.50
12:22:17 PM     all     10.28      0.00      1.45      0.00      0.00     88.27
12:22:19 PM     all     10.05      0.00      1.58      0.00      0.00     88.37
12:22:21 PM     all     10.16      0.00      1.58      0.00      0.00     88.26
12:22:23 PM     all     10.35      0.00      1.49      0.00      0.00     88.16
12:22:25 PM     all     10.23      0.00      1.39      0.00      0.00     88.38
12:22:27 PM     all     10.13      0.00      1.48      0.00      0.00     88.39
12:22:29 PM     all     11.13      0.00      1.77      0.00      0.00     87.10
12:22:31 PM     all     10.05      0.00      1.41      0.00      0.00     88.54
12:22:33 PM     all     10.14      0.00      1.41      0.00      0.00     88.45
12:22:35 PM     all     10.29      0.00      1.88      0.00      0.00     87.83
12:22:37 PM     all     10.70      0.00      1.22      0.00      0.00     88.08
12:22:39 PM     all     10.22      0.00      1.55      0.00      0.00     88.23
12:22:41 PM     all     10.23      0.00      1.66      0.00      0.00     88.12
12:22:43 PM     all      9.99      0.00      1.31      0.00      0.00     88.70
12:22:45 PM     all     10.85      0.00      1.63      0.00      0.00     87.52
12:22:47 PM     all     10.21      0.00      1.58      0.00      0.00     88.21
12:22:49 PM     all     10.14      0.00      1.50      0.00      0.00     88.36
12:22:51 PM     all     10.10      0.00      1.41      0.00      0.00     88.49
12:22:53 PM     all     10.40      0.00      1.47      0.00      0.00     88.13
12:22:55 PM     all     10.67      0.00      1.49      0.00      0.00     87.84
12:22:57 PM     all     10.14      0.00      1.42      0.00      0.00     88.44
12:22:59 PM     all     10.40      0.00      1.67      0.00      0.00     87.93
12:23:01 PM     all     10.19      0.00      1.49      0.00      0.00     88.32
12:23:03 PM     all     10.21      0.00      1.50      0.00      0.00     88.29
12:23:05 PM     all     10.75      0.00      1.64      0.00      0.00     87.61
12:23:07 PM     all     10.18      0.00      1.25      0.00      0.00     88.57
12:23:09 PM     all     10.13      0.00      1.58      0.00      0.00     88.29
12:23:11 PM     all     10.13      0.00      1.59      0.00      0.00     88.28
12:23:13 PM     all     10.21      0.00      1.42      0.00      0.00     88.37
12:23:15 PM     all     10.81      0.00      1.56      0.00      0.00     87.63
12:23:17 PM     all     10.16      0.00      1.32      0.00      0.00     88.52
12:23:19 PM     all     10.28      0.00      1.63      0.00      0.00     88.09
12:23:21 PM     all     10.32      0.00      1.58      0.00      0.00     88.10
12:23:23 PM     all     10.71      0.00      1.41      0.00      0.00     87.88
12:23:25 PM     all     10.30      0.00      1.47      0.00      0.00     88.23
12:23:27 PM     all     10.25      0.00      1.52      0.00      0.00     88.23
12:23:29 PM     all     10.42      0.00      1.55      0.00      0.00     88.03
12:23:31 PM     all     10.86      0.00      1.80      0.00      0.00     87.34
12:23:33 PM     all     10.21      0.00      1.39      0.00      0.00     88.40
12:23:35 PM     all     10.03      0.00      1.39      0.00      0.00     88.58
12:23:37 PM     all     10.17      0.00      1.52      0.00      0.00     88.31
12:23:39 PM     all     10.93      0.00      1.56      0.00      0.00     87.50
12:23:41 PM     all     10.02      0.00      1.44      0.00      0.00     88.55
12:23:43 PM     all     10.25      0.00      1.46      0.00      0.00     88.29
12:23:45 PM     all     10.11      0.00      1.53      0.00      0.00     88.35
12:23:47 PM     all     10.09      0.00      1.47      0.00      0.00     88.44
12:23:49 PM     all     10.29      0.00      1.50      0.00      0.00     88.21
12:23:51 PM     all     10.27      0.00      1.52      0.00      0.00     88.21
12:23:53 PM     all     10.05      0.00      1.42      0.00      0.00     88.53
12:23:55 PM     all     10.13      0.00      1.33      0.00      0.00     88.53
12:23:57 PM     all     10.90      0.00      1.55      0.00      0.00     87.55
12:23:59 PM     all     11.93      0.00      3.16      0.00      0.00     84.91
12:24:01 PM     all     11.62      0.00      3.06      0.00      0.00     85.33
12:24:03 PM     all     10.29      0.00      1.85      0.00      0.00     87.86
12:24:05 PM     all     10.01      0.00      1.22      0.00      0.00     88.77
12:24:07 PM     all     10.34      0.00      1.78      0.00      0.00     87.87
12:24:09 PM     all     10.27      0.00      1.52      0.00      0.00     88.21
12:24:11 PM     all     10.00      0.00      1.42      0.00      0.00     88.58
12:24:13 PM     all     10.32      0.00      1.44      0.00      0.00     88.24
12:24:15 PM     all     10.18      0.00      1.49      0.00      0.00     88.33
12:24:17 PM     all     10.01      0.00      1.47      0.00      0.00     88.52
12:24:19 PM     all     10.36      0.00      1.58      0.00      0.00     88.05
12:24:21 PM     all     10.22      0.00      1.44      0.00      0.00     88.34
12:24:23 PM     all     10.72      0.00      1.53      0.00      0.00     87.75
12:24:25 PM     all     10.17      0.00      1.42      0.00      0.00     88.41
12:24:27 PM     all     10.04      0.00      1.58      0.00      0.00     88.38
12:24:29 PM     all     10.42      0.00      1.50      0.00      0.00     88.08
12:24:31 PM     all     10.33      0.00      1.61      0.00      0.00     88.06
12:24:33 PM     all     10.07      0.00      1.42      0.00      0.00     88.50
12:24:35 PM     all     10.76      0.00      1.56      0.00      0.00     87.68
12:24:37 PM     all     10.30      0.00      1.64      0.00      0.00     88.05
12:24:39 PM     all     10.27      0.00      1.39      0.00      0.00     88.34
12:24:41 PM     all     10.15      0.00      1.61      0.00      0.00     88.24
12:24:43 PM     all     10.23      0.00      1.50      0.00      0.00     88.26
12:24:45 PM     all     10.68      0.00      1.37      0.00      0.00     87.95
12:24:47 PM     all     10.36      0.00      1.55      0.00      0.00     88.09
12:24:49 PM     all     10.12      0.00      1.53      0.00      0.00     88.35
12:24:51 PM     all     10.12      0.00      1.30      0.00      0.00     88.58
12:24:53 PM     all     10.18      0.00      1.53      0.00      0.00     88.29
12:24:55 PM     all     11.06      0.00      1.63      0.00      0.00     87.31
12:24:57 PM     all     10.20      0.00      1.58      0.00      0.00     88.22
12:24:59 PM     all     10.34      0.00      1.52      0.00      0.00     88.13
12:25:01 PM     all     10.21      0.00      1.35      0.00      0.00     88.44
12:25:03 PM     all     10.04      0.00      1.64      0.00      0.00     88.32
12:25:05 PM     all     10.25      0.00      1.42      0.00      0.00     88.33
12:25:07 PM     all     10.77      0.00      1.86      0.00      0.00     87.37
12:25:09 PM     all      9.98      0.00      1.36      0.00      0.00     88.65
12:25:11 PM     all     10.25      0.00      1.50      0.00      0.00     88.25
12:25:13 PM     all     10.16      0.00      1.57      0.00      0.00     88.27
12:25:15 PM     all     10.64      0.00      1.25      0.00      0.00     88.11
12:25:17 PM     all     10.19      0.00      1.71      0.00      0.00     88.10
12:25:19 PM     all     10.09      0.00      1.58      0.00      0.00     88.33
12:25:21 PM     all     10.09      0.00      1.21      0.00      0.00     88.70
12:25:23 PM     all     10.31      0.00      1.67      0.00      0.00     88.02
12:25:25 PM     all     10.11      0.00      1.32      0.00      0.00     88.57
12:25:27 PM     all     10.18      0.00      1.46      0.00      0.00     88.37
12:25:29 PM     all     10.45      0.00      1.77      0.00      0.00     87.78
12:25:31 PM     all     10.23      0.00      1.28      0.00      0.00     88.49
12:25:33 PM     all     10.73      0.00      1.61      0.00      0.00     87.65
12:25:35 PM     all     10.18      0.00      1.50      0.00      0.00     88.32
12:25:37 PM     all     10.19      0.00      1.41      0.00      0.00     88.41
12:25:39 PM     all     10.17      0.00      1.50      0.00      0.00     88.33
12:25:41 PM     all     10.86      0.00      1.52      0.00      0.00     87.62
12:25:43 PM     all     10.12      0.00      1.50      0.00      0.00     88.38
12:25:45 PM     all     10.32      0.00      1.64      0.00      0.00     88.04
12:25:47 PM     all     10.33      0.00      1.55      0.00      0.00     88.12
12:25:49 PM     all     10.05      0.00      1.34      0.00      0.00     88.60
12:25:51 PM     all     10.15      0.00      1.35      0.00      0.00     88.51
12:25:53 PM     all     10.90      0.00      1.66      0.00      0.00     87.43
12:25:55 PM     all     10.06      0.00      1.36      0.00      0.00     88.58
12:25:57 PM     all     10.23      0.00      1.47      0.00      0.00     88.29
12:25:59 PM     all     10.34      0.00      1.69      0.00      0.00     87.97
12:26:01 PM     all     10.09      0.00      1.27      0.00      0.00     88.64
12:26:03 PM     all     10.39      0.00      1.74      0.00      0.00     87.88
12:26:05 PM     all     10.76      0.00      1.46      0.00      0.00     87.79
12:26:07 PM     all     10.02      0.00      1.24      0.00      0.00     88.74
12:26:09 PM     all     10.33      0.00      1.82      0.00      0.00     87.85
12:26:11 PM     all     10.11      0.00      1.47      0.00      0.00     88.42
12:26:13 PM     all     10.16      0.00      1.53      0.00      0.00     88.31
12:26:15 PM     all     10.74      0.00      1.46      0.00      0.00     87.80
12:26:17 PM     all     10.22      0.00      1.49      0.00      0.00     88.30
12:26:19 PM     all     10.08      0.00      1.44      0.00      0.00     88.48
12:26:21 PM     all     10.21      0.00      1.33      0.00      0.00     88.46
12:26:23 PM     all     10.23      0.00      1.77      0.00      0.00     88.01
12:26:25 PM     all     10.00      0.00      1.33      0.00      0.00     88.67
12:26:27 PM     all     10.78      0.00      1.53      0.00      0.00     87.69
12:26:29 PM     all     10.56      0.00      1.57      0.00      0.00     87.87
12:26:31 PM     all     10.04      0.00      1.24      0.00      0.00     88.73
12:26:33 PM     all     10.94      0.00      1.91      0.00      0.00     87.15
12:26:35 PM     all     10.01      0.00      1.31      0.00      0.00     88.68
12:26:37 PM     all     10.12      0.00      1.36      0.00      0.00     88.52
12:26:39 PM     all     10.26      0.00      1.71      0.00      0.00     88.03
12:26:41 PM     all     10.02      0.00      1.25      0.00      0.00     88.73
12:26:43 PM     all     10.93      0.00      1.61      0.00      0.00     87.45
12:26:45 PM     all     10.09      0.00      1.46      0.00      0.00     88.46
12:26:47 PM     all     10.02      0.00      1.30      0.00      0.00     88.68
12:26:49 PM     all     10.26      0.00      1.77      0.00      0.00     87.97
12:26:51 PM     all     10.22      0.00      1.44      0.00      0.00     88.35
12:26:53 PM     all     10.05      0.00      1.36      0.00      0.00     88.58
12:26:55 PM     all     10.79      0.00      1.46      0.00      0.00     87.75
12:26:57 PM     all     10.10      0.00      1.49      0.00      0.00     88.41
12:26:59 PM     all     10.44      0.00      1.77      0.00      0.00     87.79
12:27:01 PM     all     10.20      0.00      1.39      0.00      0.00     88.40
12:27:03 PM     all     10.21      0.00      1.61      0.00      0.00     88.18
12:27:05 PM     all     10.07      0.00      1.39      0.00      0.00     88.54
12:27:07 PM     all     10.78      0.00      1.52      0.00      0.00     87.70
12:27:09 PM     all     10.36      0.00      1.65      0.00      0.00     88.00
12:27:11 PM     all      9.99      0.00      1.30      0.00      0.00     88.71
12:27:13 PM     all     10.35      0.00      1.50      0.00      0.00     88.15
12:27:15 PM     all     10.25      0.00      1.56      0.00      0.00     88.19
12:27:17 PM     all     10.01      0.00      1.11      0.00      0.00     88.88
12:27:19 PM     all     10.94      0.00      1.82      0.00      0.00     87.25
12:27:21 PM     all      9.96      0.00      1.33      0.00      0.00     88.71
12:27:23 PM     all     10.17      0.00      1.55      0.00      0.00     88.28
12:27:25 PM     all     10.16      0.00      1.56      0.00      0.00     88.28
12:27:27 PM     all     10.04      0.00      1.19      0.00      0.00     88.77
12:27:29 PM     all     11.12      0.00      1.91      0.00      0.00     86.97
12:27:31 PM     all     10.10      0.00      1.47      0.00      0.00     88.43
12:27:33 PM     all     10.10      0.00      1.32      0.00      0.00     88.59
12:27:35 PM     all     10.19      0.00      1.42      0.00      0.00     88.39
12:27:37 PM     all     10.79      0.00      1.47      0.00      0.00     87.74
12:27:39 PM     all     10.03      0.00      1.50      0.00      0.00     88.47
12:27:41 PM     all     10.18      0.00      1.64      0.00      0.00     88.18
12:27:43 PM     all     10.16      0.00      1.50      0.00      0.00     88.34
12:27:45 PM     all     10.10      0.00      1.50      0.00      0.00     88.40
12:27:47 PM     all     10.78      0.00      1.49      0.00      0.00     87.74
12:27:49 PM     all     10.34      0.00      2.06      0.00      0.00     87.60
12:27:51 PM     all      9.89      0.00      1.30      0.00      0.00     88.81
12:27:53 PM     all     10.36      0.00      1.49      0.00      0.00     88.15
12:27:55 PM     all     10.72      0.00      1.67      0.00      0.00     87.60
12:27:57 PM     all     10.05      0.00      1.25      0.00      0.00     88.70
12:27:59 PM     all     10.51      0.00      1.75      0.00      0.00     87.73
12:28:01 PM     all      9.90      0.00      1.31      0.00      0.00     88.79
12:28:03 PM     all     10.25      0.00      1.41      0.00      0.00     88.35
12:28:05 PM     all     10.28      0.00      1.64      0.00      0.00     88.08
12:28:07 PM     all     10.01      0.00      1.37      0.00      0.00     88.62
12:28:09 PM     all     10.80      0.00      1.53      0.00      0.00     87.66
12:28:11 PM     all     10.30      0.00      1.64      0.00      0.00     88.06
12:28:13 PM     all     10.04      0.00      1.27      0.00      0.00     88.70
12:28:15 PM     all     10.11      0.00      1.46      0.00      0.00     88.44
12:28:17 PM     all     10.29      0.00      1.85      0.00      0.00     87.86
12:28:19 PM     all      9.98      0.00      1.53      0.00      0.00     88.49
12:28:21 PM     all     10.96      0.00      1.74      0.00      0.00     87.30
12:28:23 PM     all     10.20      0.00      1.47      0.00      0.00     88.33
12:28:25 PM     all     10.06      0.00      1.41      0.00      0.00     88.53
12:28:27 PM     all     10.35      0.00      1.53      0.00      0.00     88.12
12:28:29 PM     all     10.53      0.00      1.75      0.00      0.00     87.72
12:28:31 PM     all     10.16      0.00      1.27      0.00      0.00     88.57
12:28:33 PM     all     10.81      0.00      1.59      0.00      0.00     87.59
12:28:35 PM     all     10.24      0.00      1.44      0.00      0.00     88.32
12:28:37 PM     all     10.10      0.00      1.36      0.00      0.00     88.54
12:28:39 PM     all     10.24      0.00      1.61      0.00      0.00     88.15
12:28:41 PM     all     10.13      0.00      1.46      0.00      0.00     88.42
12:28:43 PM     all     10.77      0.00      1.52      0.00      0.00     87.72
12:28:45 PM     all     10.28      0.00      1.63      0.00      0.00     88.10
12:28:47 PM     all     10.09      0.00      1.38      0.00      0.00     88.53
12:28:49 PM     all     10.14      0.00      1.52      0.00      0.00     88.34
12:28:51 PM     all     10.85      0.00      1.60      0.00      0.00     87.55
12:28:53 PM     all     10.01      0.00      1.35      0.00      0.00     88.64
12:28:55 PM     all     10.29      0.00      1.64      0.00      0.00     88.07
12:28:57 PM     all     10.12      0.00      1.49      0.00      0.00     88.39
12:28:59 PM     all     10.19      0.00      1.44      0.00      0.00     88.37
12:29:01 PM     all     10.42      0.00      1.53      0.00      0.00     88.05
12:29:03 PM     all     10.86      0.00      1.65      0.00      0.00     87.49
12:29:05 PM     all     10.09      0.00      1.28      0.00      0.00     88.62
12:29:07 PM     all     10.24      0.00      1.52      0.00      0.00     88.24
12:29:09 PM     all     10.22      0.00      1.56      0.00      0.00     88.22
12:29:11 PM     all     10.11      0.00      1.53      0.00      0.00     88.35
12:29:13 PM     all     10.81      0.00      1.58      0.00      0.00     87.61
12:29:15 PM     all     10.16      0.00      1.39      0.00      0.00     88.45
12:29:17 PM     all     10.14      0.00      1.49      0.00      0.00     88.38
12:29:19 PM     all     10.23      0.00      1.49      0.00      0.00     88.29
12:29:21 PM     all     10.22      0.00      1.58      0.00      0.00     88.20
12:29:23 PM     all     10.08      0.00      1.42      0.00      0.00     88.50
12:29:25 PM     all     10.90      0.00      1.55      0.00      0.00     87.55
12:29:27 PM     all     10.04      0.00      1.34      0.00      0.00     88.62
12:29:29 PM     all     10.33      0.00      1.66      0.00      0.00     88.02
12:29:31 PM     all     10.82      0.00      1.57      0.00      0.00     87.62
12:29:33 PM     all     10.08      0.00      1.35      0.00      0.00     88.58
12:29:35 PM     all     10.15      0.00      1.41      0.00      0.00     88.45
12:29:37 PM     all     10.24      0.00      1.68      0.00      0.00     88.09
12:29:39 PM     all     10.26      0.00      1.43      0.00      0.00     88.31
12:29:41 PM     all     10.65      0.00      1.41      0.00      0.00     87.94
12:29:43 PM     all     10.49      0.00      1.97      0.00      0.00     87.54
12:29:45 PM     all      9.93      0.00      1.24      0.00      0.00     88.83
12:29:47 PM     all     10.17      0.00      1.60      0.00      0.00     88.24
12:29:49 PM     all     11.02      0.00      1.64      0.00      0.00     87.34
12:29:51 PM     all      9.90      0.00      1.27      0.00      0.00     88.83
12:29:53 PM     all     10.38      0.00      1.60      0.00      0.00     88.03
12:29:55 PM     all     10.26      0.00      1.46      0.00      0.00     88.29
12:29:57 PM     all      9.93      0.00      1.34      0.00      0.00     88.72
12:29:59 PM     all     11.21      0.00      2.10      0.00      0.00     86.69
12:30:01 PM     all      9.86      0.00      1.39      0.00      0.00     88.75
12:30:03 PM     all     10.17      0.00      1.33      0.00      0.00     88.50
12:30:05 PM     all     10.31      0.00      1.67      0.00      0.00     88.01
12:30:07 PM     all      9.96      0.00      1.16      0.00      0.00     88.89
12:30:09 PM     all     10.35      0.00      1.53      0.00      0.00     88.12
12:30:11 PM     all     10.89      0.00      1.67      0.00      0.00     87.44
12:30:13 PM     all     10.31      0.00      1.44      0.00      0.00     88.25
12:30:15 PM     all     10.30      0.00      1.66      0.00      0.00     88.04
12:30:17 PM     all     10.24      0.00      1.44      0.00      0.00     88.32
12:30:19 PM     all     10.06      0.00      1.36      0.00      0.00     88.58
12:30:21 PM     all     10.85      0.00      1.59      0.00      0.00     87.55
12:30:23 PM     all     10.21      0.00      1.56      0.00      0.00     88.22
12:30:25 PM     all      9.90      0.00      1.31      0.00      0.00     88.78
12:30:27 PM     all     10.28      0.00      1.81      0.00      0.00     87.90
12:30:29 PM     all     11.01      0.00      1.66      0.00      0.00     87.33
12:30:31 PM     all      9.85      0.00      1.33      0.00      0.00     88.82
12:30:33 PM     all     10.40      0.00      1.75      0.00      0.00     87.85
12:30:35 PM     all      9.96      0.00      1.31      0.00      0.00     88.72
12:30:37 PM     all     10.68      0.00      1.35      0.00      0.00     87.97
12:30:39 PM     all     10.36      0.00      1.80      0.00      0.00     87.83
12:30:41 PM     all      9.85      0.00      1.34      0.00      0.00     88.81
12:30:43 PM     all     10.14      0.00      1.44      0.00      0.00     88.42
12:30:45 PM     all     10.40      0.00      1.82      0.00      0.00     87.78
12:30:47 PM     all      9.86      0.00      1.31      0.00      0.00     88.83
12:30:49 PM     all     10.85      0.00      1.53      0.00      0.00     87.61
12:30:51 PM     all     10.30      0.00      1.65      0.00      0.00     88.06
12:30:53 PM     all     10.03      0.00      1.33      0.00      0.00     88.64
12:30:55 PM     all     10.80      0.00      1.80      0.00      0.00     87.40
12:30:57 PM     all     11.12      0.00      1.63      0.02      0.00     87.23
12:30:59 PM     all     10.28      0.00      1.42      0.00      0.00     88.30
12:31:01 PM     all     10.12      0.00      1.49      0.00      0.00     88.39
12:31:03 PM     all     10.74      0.00      1.67      0.00      0.00     87.59
12:31:05 PM     all     10.26      0.00      1.41      0.00      0.00     88.33
12:31:07 PM     all     10.15      0.00      1.69      0.00      0.00     88.16
12:31:09 PM     all     10.05      0.00      1.36      0.00      0.00     88.59
12:31:11 PM     all     10.27      0.00      1.58      0.00      0.00     88.15
12:31:13 PM     all     10.03      0.00      1.53      0.00      0.00     88.43
12:31:15 PM     all     10.80      0.00      1.44      0.00      0.00     87.76
12:31:17 PM     all     10.21      0.00      1.53      0.00      0.00     88.26
12:31:19 PM     all     10.20      0.00      1.47      0.00      0.00     88.33
12:31:21 PM     all     13.60      0.00      4.86      0.00      0.00     81.54
12:31:23 PM     all     10.38      0.00      2.00      0.00      0.00     87.62
12:31:25 PM     all     10.30      0.00      1.64      0.00      0.00     88.06
12:31:27 PM     all      9.95      0.00      1.35      0.00      0.00     88.70
12:31:29 PM     all     10.50      0.00      1.66      0.00      0.00     87.84
12:31:31 PM     all     10.94      0.00      1.69      0.00      0.00     87.37
12:31:33 PM     all      9.86      0.00      1.30      0.00      0.00     88.85
12:31:35 PM     all     10.44      0.00      1.56      0.00      0.00     87.99
12:31:37 PM     all     10.11      0.00      1.38      0.00      0.00     88.51
12:31:39 PM     all     10.63      0.00      1.47      0.00      0.00     87.90
12:31:41 PM     all     10.35      0.00      1.50      0.00      0.00     88.15
12:31:43 PM     all      9.92      0.00      1.33      0.00      0.00     88.75
12:31:45 PM     all     10.32      0.00      1.55      0.00      0.00     88.13
12:31:47 PM     all     10.83      0.00      1.56      0.00      0.00     87.61
12:31:49 PM     all     10.03      0.00      1.36      0.00      0.00     88.61
12:31:51 PM     all     10.42      0.00      1.55      0.00      0.00     88.03
12:31:53 PM     all     10.12      0.00      1.47      0.00      0.00     88.41
12:31:55 PM     all     10.14      0.00      1.38      0.00      0.00     88.48
12:31:57 PM     all     10.18      0.00      1.60      0.00      0.00     88.22
12:31:59 PM     all     11.12      0.00      1.67      0.00      0.00     87.21
12:32:01 PM     all     10.03      0.00      1.61      0.00      0.00     88.35
12:32:03 PM     all     10.12      0.00      1.50      0.00      0.00     88.38
12:32:05 PM     all     10.23      0.00      1.47      0.00      0.00     88.30
12:32:07 PM     all     10.64      0.00      1.64      0.00      0.00     87.72
12:32:09 PM     all     10.23      0.00      1.47      0.00      0.00     88.30
12:32:11 PM     all     10.35      0.00      1.49      0.00      0.00     88.16
12:32:13 PM     all      9.95      0.00      1.39      0.00      0.00     88.65
12:32:15 PM     all     10.26      0.00      1.39      0.00      0.00     88.35
12:32:17 PM     all     10.65      0.00      1.54      0.00      0.00     87.81
12:32:19 PM     all     10.21      0.00      1.56      0.00      0.00     88.23
12:32:21 PM     all     10.31      0.00      1.64      0.00      0.00     88.05
12:32:23 PM     all     10.02      0.00      1.30      0.00      0.00     88.68
12:32:25 PM     all     11.03      0.00      1.58      0.00      0.00     87.39
12:32:27 PM     all     10.26      0.00      1.55      0.00      0.00     88.19
12:32:29 PM     all     10.39      0.00      1.42      0.00      0.00     88.18
12:32:31 PM     all     10.42      0.00      1.72      0.00      0.00     87.86
12:32:33 PM     all     10.85      0.00      1.49      0.00      0.00     87.66
12:32:35 PM     all     10.05      0.00      1.19      0.00      0.00     88.76
12:32:37 PM     all     10.30      0.00      1.71      0.00      0.00     88.00
12:32:39 PM     all     10.23      0.00      1.59      0.00      0.00     88.18
12:32:41 PM     all     10.15      0.00      1.56      0.00      0.00     88.28
12:32:43 PM     all     10.71      0.00      1.61      0.00      0.00     87.68
12:32:45 PM     all     10.29      0.00      1.49      0.00      0.00     88.22
12:32:47 PM     all     10.11      0.00      1.46      0.00      0.00     88.43
12:32:49 PM     all     10.26      0.00      1.49      0.00      0.00     88.25
12:32:51 PM     all     10.21      0.00      1.44      0.00      0.00     88.35
12:32:53 PM     all     10.71      0.00      1.59      0.00      0.00     87.70
12:32:55 PM     all     10.31      0.00      1.49      0.00      0.00     88.20
12:32:57 PM     all     10.05      0.00      1.28      0.00      0.00     88.66
12:32:59 PM     all     10.33      0.00      1.75      0.00      0.00     87.92
12:33:01 PM     all     10.93      0.00      1.83      0.00      0.00     87.24
12:33:03 PM     all      9.98      0.00      1.30      0.00      0.00     88.72
12:33:05 PM     all     10.26      0.00      1.69      0.00      0.00     88.05
12:33:07 PM     all     10.22      0.00      1.55      0.00      0.00     88.23
12:33:09 PM     all     10.09      0.00      1.42      0.00      0.00     88.49
12:33:11 PM     all     10.94      0.00      1.63      0.00      0.00     87.44
12:33:13 PM     all     10.14      0.00      1.47      0.00      0.00     88.39
12:33:15 PM     all     10.08      0.00      1.38      0.00      0.00     88.55
12:33:17 PM     all     10.18      0.00      1.50      0.00      0.00     88.31
12:33:19 PM     all     10.04      0.00      1.36      0.00      0.00     88.60
12:33:21 PM     all     10.29      0.00      1.81      0.00      0.00     87.89
12:33:23 PM     all     10.67      0.00      1.46      0.00      0.00     87.87
12:33:25 PM     all      9.94      0.00      1.38      0.00      0.00     88.68
12:33:27 PM     all     10.26      0.00      1.46      0.00      0.00     88.28
12:33:29 PM     all     10.45      0.00      1.72      0.00      0.00     87.83
12:33:31 PM     all     10.18      0.00      1.33      0.00      0.00     88.49
12:33:33 PM     all     10.70      0.00      1.64      0.00      0.00     87.66
12:33:35 PM     all     10.21      0.00      1.31      0.00      0.00     88.48
12:33:37 PM     all     10.10      0.00      1.44      0.00      0.00     88.45
12:33:39 PM     all     10.24      0.00      1.64      0.00      0.00     88.11
12:33:41 PM     all     10.80      0.00      1.50      0.00      0.00     87.70
12:33:43 PM     all     10.14      0.00      1.59      0.00      0.00     88.27
12:33:45 PM     all     10.17      0.00      1.55      0.00      0.00     88.28
12:33:47 PM     all     10.08      0.00      1.24      0.00      0.00     88.68
12:33:49 PM     all     10.12      0.00      1.61      0.00      0.00     88.26
12:33:51 PM     all     10.88      0.00      1.52      0.00      0.00     87.60
12:33:53 PM     all      9.98      0.00      1.39      0.00      0.00     88.63
12:33:55 PM     all     10.19      0.00      1.45      0.00      0.00     88.36
12:33:57 PM     all     10.40      0.00      1.61      0.00      0.00     87.99
12:33:59 PM     all     10.18      0.00      1.38      0.00      0.00     88.44
12:34:01 PM     all     10.79      0.00      1.63      0.00      0.00     87.58
12:34:03 PM     all     10.15      0.00      1.52      0.00      0.00     88.33
12:34:05 PM     all      9.95      0.00      1.30      0.00      0.00     88.75
12:34:07 PM     all     10.31      0.00      1.63      0.00      0.00     88.06
12:34:09 PM     all     10.54      0.00      1.67      0.00      0.00     87.79
12:34:11 PM     all     10.13      0.00      1.27      0.00      0.00     88.61
12:34:13 PM     all     10.33      0.00      1.83      0.00      0.00     87.84
12:34:15 PM     all     10.00      0.00      1.36      0.00      0.00     88.64
12:34:17 PM     all     10.32      0.00      1.64      0.00      0.00     88.04
12:34:19 PM     all     10.76      0.00      1.61      0.00      0.00     87.63
12:34:21 PM     all     10.72      0.00      2.16      0.00      0.00     87.12
12:34:23 PM     all     11.89      0.00      3.42      0.00      0.00     84.69
12:34:25 PM     all     10.17      0.00      1.55      0.00      0.00     88.28
12:34:27 PM     all     10.23      0.00      1.25      0.00      0.00     88.52
12:34:29 PM     all     10.37      0.00      1.83      0.00      0.00     87.80
12:34:31 PM     all     10.82      0.00      1.61      0.00      0.00     87.57
12:34:33 PM     all     10.21      0.00      1.39      0.00      0.00     88.40
12:34:35 PM     all     10.13      0.00      1.44      0.00      0.00     88.43
12:34:37 PM     all     10.38      0.00      1.80      0.00      0.00     87.82
12:34:39 PM     all      9.94      0.00      1.39      0.00      0.00     88.67
12:34:41 PM     all     10.89      0.00      1.57      0.00      0.00     87.54
12:34:43 PM     all     10.59      0.00      1.72      0.00      0.00     87.69
12:34:45 PM     all     10.13      0.00      1.55      0.00      0.00     88.32
12:34:47 PM     all     10.19      0.00      1.60      0.00      0.00     88.21
12:34:49 PM     all     10.09      0.00      1.41      0.00      0.00     88.50
12:34:51 PM     all     10.84      0.00      1.50      0.00      0.00     87.65
12:34:53 PM     all     10.40      0.00      1.57      0.00      0.00     88.04
12:34:55 PM     all      9.96      0.00      1.35      0.00      0.00     88.69
12:34:57 PM     all     10.98      0.00      1.69      0.00      0.00     87.33
12:34:59 PM     all     10.34      0.00      1.66      0.00      0.00     88.01
12:35:01 PM     all     10.14      0.00      1.48      0.00      0.00     88.38
12:35:03 PM     all     10.31      0.00      1.47      0.00      0.00     88.22
12:35:05 PM     all     10.05      0.00      1.44      0.00      0.00     88.51
12:35:07 PM     all     10.73      0.00      1.49      0.00      0.00     87.78
12:35:09 PM     all     10.24      0.00      1.60      0.00      0.00     88.17
12:35:11 PM     all      9.94      0.00      1.38      0.00      0.00     88.68
12:35:13 PM     all     10.34      0.00      1.99      0.00      0.00     87.68
12:35:15 PM     all     10.73      0.00      1.47      0.00      0.00     87.80
12:35:17 PM     all     10.24      0.00      1.46      0.00      0.00     88.30
