Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/10/2023 	_x86_64_	(32 CPU)

11:55:57 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
12:38:05 PM 490278348 491361548  37235724      7.06        24  14234984  71479284     13.34   3550964  25566568         0
12:38:07 PM 490294432 491377616  37219640      7.06        24  14217848  71718472     13.38   3550940  25549600         0
12:38:09 PM 490251844 491335100  37262228      7.06        24  14255660  71520188     13.35   3550992  25591916         0
12:38:11 PM 490288452 491371660  37225620      7.06        24  14218016  71563884     13.35   3550968  25555644         0
12:38:13 PM 490286648 491369864  37227424      7.06        24  14217848  71440552     13.33   3550968  25556768         0
12:38:15 PM 490265064 491348312  37249008      7.06        24  14239016  71556940     13.35   3551348  25578316         0
12:38:17 PM 490283692 491366972  37230380      7.06        24  14217848  71607656     13.36   3551356  25560120         0
12:38:19 PM 490243612 491326892  37270460      7.07        24  14255320  71716956     13.38   3551364  25599964         0
12:38:21 PM 490277340 491360588  37236732      7.06        24  14217844  71566928     13.35   3551364  25566224         0
12:38:23 PM 490274736 491357936  37239336      7.06        24  14218192  71652316     13.37   3551380  25569180         0
12:38:25 PM 490236048 491319288  37278024      7.07        24  14255316  71410428     13.33   3551356  25607232         0
12:38:27 PM 490270580 491353780  37243492      7.06        24  14217848  71505832     13.34   3551356  25573256         0
12:38:29 PM 490234176 491317448  37279896      7.07        24  14255480  71809780     13.40   3551344  25608968         0
12:38:31 PM 490269068 491352316  37245004      7.06        24  14217848  71537740     13.35   3551356  25574304         0
12:38:33 PM 490264880 491348080  37249192      7.06        24  14218192  71670048     13.37   3551380  25578192         0
12:38:35 PM 490226452 491309692  37287620      7.07        24  14255492  71550012     13.35   3551396  25616492         0
12:38:37 PM 490262556 491345708  37251516      7.06        24  14217844  71546104     13.35   3551340  25581012         0
12:38:39 PM 490221748 491304884  37292324      7.07        24  14255480  71819208     13.40   3551364  25621412         0
12:38:41 PM 490257780 491340932  37256292      7.06        24  14217840  71498496     13.34   3551324  25585384         0
12:38:43 PM 490253536 491336696  37260536      7.06        24  14218188  71599356     13.36   3551380  25589800         0
12:38:45 PM 490215696 491298832  37298376      7.07        24  14255484  71676424     13.37   3551348  25627844         0
12:38:47 PM 490249688 491332824  37264384      7.06        24  14217848  71483032     13.34   3551364  25593576         0
12:38:49 PM 490211184 491294328  37302888      7.07        24  14254984  71785196     13.40   3588140  25595684         0
12:38:51 PM 490246128 491329288  37267944      7.06        24  14218352  71684696     13.38   3551356  25597348         0
12:38:53 PM 490243140 491326340  37270932      7.07        24  14218016  71647736     13.37   3551356  25599580         0
12:38:55 PM 490204612 491287756  37309460      7.07        24  14255320  71601588     13.36   3551380  25638672         0
12:38:57 PM 490240624 491323752  37273448      7.07        24  14217844  71503956     13.34   3551332  25602860         0
12:38:59 PM 490235808 491318952  37278264      7.07        24  14218196  71682168     13.38   3551364  25607264         0
12:39:01 PM 490230092 491313272  37283980      7.07        24  14222564  71685152     13.38   3551364  25612368         0
12:39:03 PM 490231900 491315024  37282172      7.07        24  14217852  71557640     13.35   3551380  25611096         0
12:39:05 PM 490193564 491276736  37320508      7.07        24  14255668  71678336     13.38   3551372  25648984         0
12:39:07 PM 490227456 491310580  37286616      7.07        24  14217848  71412452     13.33   3551368  25614516         0
12:39:09 PM 490227092 491310200  37286980      7.07        24  14218028  71487340     13.34   3551376  25616084         0
12:39:11 PM 490201080 491284188  37312992      7.07        24  14239368  71579160     13.36   3551408  25641892         0
12:39:13 PM 490221248 491304364  37292824      7.07        24  14218024  71535604     13.35   3551392  25621880         0
12:39:15 PM 490183184 491266444  37330888      7.08        24  14255668  71700400     13.38   3551416  25659308         0
12:39:17 PM 490219732 491302952  37294340      7.07        24  14218028  71808468     13.40   3551376  25622976         0
12:39:19 PM 490216620 491299888  37297452      7.07        24  14218024  71753236     13.39   3551380  25626000         0
12:39:21 PM 490179944 491263220  37334128      7.08        24  14253984  71643872     13.37   3551384  25663436         0
12:39:23 PM 490210104 491293468  37303968      7.07        24  14218028  71774700     13.39   3551400  25632516         0
12:39:25 PM 490171644 491254968  37342428      7.08        24  14255156  71640940     13.37   3551392  25671220         0
12:39:27 PM 490206792 491290076  37307280      7.07        24  14218028  71523708     13.35   3551400  25636492         0
12:39:29 PM 490203484 491286832  37310588      7.07        24  14217856  71635352     13.37   3551404  25639172         0
12:39:31 PM 490164924 491248264  37349148      7.08        24  14255496  71593916     13.36   3551408  25677972         0
12:39:33 PM 490200020 491283280  37314052      7.07        24  14217852  71745752     13.39   3551384  25643188         0
12:39:35 PM 490161660 491244920  37352412      7.08        24  14255496  71569236     13.35   3551392  25681616         0
12:39:37 PM 490196516 491279744  37317556      7.07        24  14218028  71479284     13.34   3551400  25646836         0
12:39:39 PM 490194328 491277588  37319744      7.07        24  14218200  71642596     13.37   3551384  25648572         0
12:39:41 PM 490152912 491236100  37361160      7.08        24  14255668  71555448     13.35   3551412  25690500         0
12:39:43 PM 490187736 491270884  37326336      7.08        24  14217852  71651960     13.37   3551380  25655244         0
12:39:45 PM 490124352 491207508  37389720      7.09        24  14255496  71661312     13.37   3551396  25719336         0
12:39:47 PM 490181208 491264364  37332864      7.08        24  14220544  71464856     13.34   3551376  25661948         0
12:39:49 PM 490181108 491264312  37332964      7.08        24  14217852  71600812     13.36   3551380  25661636         0
12:39:51 PM 490145588 491224856  37368484      7.08        24  14251436  71542852     13.35   3547524  25701500         0
12:39:53 PM 490178920 491258140  37335152      7.08        24  14213968  71501188     13.34   3547516  25668132         0
12:39:55 PM 490143860 491223072  37370212      7.08        24  14251432  71590400     13.36   3576720  25674804         0
12:39:57 PM 490176176 491255388  37337896      7.08        24  14217488  71543540     13.35   3547488  25671540         0
12:39:59 PM 490177200 491256428  37336872      7.08        24  14213960  71637460     13.37   3547472  25669700         0
12:40:01 PM 490136868 491216076  37377204      7.09        24  14251432  71650164     13.37   3547508  25710524         0
12:40:03 PM 490173000 491252140  37341072      7.08        24  14213908  71653024     13.37   3547440  25674264         0
12:40:05 PM 490170540 491249612  37343532      7.08        24  14214032  71517928     13.35   3547404  25676504         0
12:40:07 PM 490148976 491228044  37365096      7.08        24  14234356  71465856     13.34   3547376  25698808         0
12:40:09 PM 490165900 491244912  37348172      7.08        24  14213772  71491812     13.34   3547288  25681600         0
12:40:11 PM 490126456 491205476  37387616      7.09        24  14251416  71514856     13.34   3547296  25720556         0
12:40:13 PM 490161192 491240176  37352880      7.08        24  14213932  71701544     13.38   3547324  25686436         0
12:40:15 PM 490162156 491239452  37351916      7.08        24  14212216  71595860     13.36   3545588  25687316         0
12:40:17 PM 490123520 491199756  37390552      7.09        24  14247812  71643576     13.37   3544548  25726332         0
12:40:19 PM 490158336 491233248  37355736      7.08        24  14209868  71515848     13.34   3543236  25692956         0
12:40:21 PM 490120192 491195076  37393880      7.09        24  14247292  71619520     13.36   3543192  25731324         0
12:40:23 PM 490155368 491230200  37358704      7.08        24  14209568  71617120     13.36   3543100  25695852         0
12:40:25 PM 490154556 491229384  37359516      7.08        24  14209884  71629008     13.37   3543072  25697380         0
12:40:27 PM 490116052 491189268  37398020      7.09        24  14245852  71656860     13.37   3541420  25737064         0
12:40:29 PM 490150164 491223336  37363908      7.08        24  14207828  71586024     13.36   3541336  25702540         0
12:40:31 PM 490111672 491184776  37402400      7.09        24  14245408  71669860     13.37   3541292  25740808         0
12:40:33 PM 490147304 491220308  37366768      7.08        24  14207892  71707784     13.38   3541260  25705564         0
12:40:35 PM 490138552 491211516  37375520      7.09        24  14208060  71647376     13.37   3541260  25706772         0
12:40:37 PM 490108124 491180804  37405948      7.09        24  14244896  71678724     13.38   3540924  25745708         0
12:40:39 PM 490142324 491214996  37371748      7.08        24  14207436  71675076     13.37   3540960  25711240         0
12:40:41 PM 490102636 491175192  37411436      7.09        24  14244856  71842636     13.41   3540740  25751144         0
12:40:43 PM 490138028 491210440  37376044      7.09        24  14207112  71620488     13.36   3540644  25715808         0
12:40:45 PM 490136548 491208872  37377524      7.09        24  14207048  71552260     13.35   3540548  25716748         0
12:40:47 PM 490097408 491168656  37416664      7.09        24  14243764  71630172     13.37   3539484  25757852         0
12:40:49 PM 490134268 491205316  37379804      7.09        24  14205952  71746704     13.39   3539308  25721020         0
12:40:51 PM 490093696 491164456  37420376      7.09        24  14243148  71716316     13.38   3539052  25761872         0
12:40:53 PM 490129748 491200496  37384324      7.09        24  14206348  71738120     13.39   3539032  25726072         0
12:40:55 PM 490127328 491198044  37386744      7.09        24  14205840  71708964     13.38   3539044  25728152         0
12:40:57 PM 490088000 491158252  37426072      7.09        24  14243020  71584228     13.36   3538648  25768204         0
12:40:59 PM 490124516 491194732  37389556      7.09        24  14205200  71453872     13.33   3538544  25732468         0
12:41:01 PM 490086704 491156924  37427368      7.10        24  14239816  71595804     13.36   3573356  25734616         0
12:41:03 PM 490118588 491188760  37395484      7.09        24  14205480  71606604     13.36   3538524  25737688         0
12:41:05 PM 490117040 491187132  37397032      7.09        24  14204924  71404472     13.32   3538444  25739488         0
12:41:07 PM 490077812 491147748  37436260      7.10        24  14242244  71480312     13.34   3538312  25778788         0
12:41:09 PM 490113132 491182824  37400940      7.09        24  14204520  71402052     13.32   3538044  25743676         0
12:41:11 PM 490110984 491180456  37403088      7.09        24  14204648  71408460     13.32   3537848  25745664         0
12:41:13 PM 490103528 491172520  37410544      7.09        24  14209340  71537896     13.35   3537848  25754516         0
12:41:15 PM 490108720 491177592  37405352      7.09        24  14203624  71508612     13.34   3537128  25749632         0
12:41:17 PM 490055088 491138564  37458984      7.10        24  14255824  71825248     13.40   3551720  25788684         0
12:41:19 PM 490090072 491173452  37424000      7.09        24  14218176  71551600     13.35   3551672  25752868         0
12:41:21 PM 490086152 491169588  37427920      7.10        24  14218524  71538628     13.35   3551728  25756872         0
12:41:23 PM 490075740 491159144  37438332      7.10        24  14227756  71584008     13.36   3551696  25767560         0
12:41:25 PM 490083576 491166948  37430496      7.10        24  14218356  71708752     13.38   3551704  25760216         0
12:41:27 PM 490044184 491127588  37469888      7.10        24  14255820  71774668     13.39   3551688  25799856         0
12:41:29 PM 490078220 491161560  37435852      7.10        24  14218172  71695684     13.38   3551740  25765732         0
12:41:31 PM 490076044 491159412  37438028      7.10        24  14218524  71657128     13.37   3551688  25767328         0
12:41:33 PM 490053036 491136452  37461036      7.10        24  14239020  71684168     13.38   3551720  25790152         0
12:41:35 PM 490074080 491157480  37439992      7.10        24  14218184  71738756     13.39   3551672  25769812         0
12:41:37 PM 490033700 491117068  37480372      7.11        24  14255828  71649996     13.37   3551720  25810252         0
12:41:39 PM 490068784 491152160  37445288      7.10        24  14218360  71734160     13.39   3551696  25775108         0
12:41:41 PM 490067288 491150672  37446784      7.10        24  14218532  71696380     13.38   3551704  25776412         0
12:41:43 PM 490039212 491122532  37474860      7.10        24  14245072  71739252     13.39   3551712  25804908         0
12:41:45 PM 490062836 491146148  37451236      7.10        24  14218020  71531744     13.35   3551712  25780868         0
12:41:47 PM 490024652 491108108  37489420      7.11        24  14256000  71533936     13.35   3551724  25819268         0
12:41:49 PM 490059644 491143004  37454428      7.10        24  14218360  71529008     13.35   3551712  25783996         0
12:41:51 PM 490056800 491140144  37457272      7.10        24  14218528  71553140     13.35   3551780  25786840         0
12:41:53 PM 490022796 491106156  37491276      7.11        24  14249436  71550724     13.35   3551704  25820376         0
12:41:55 PM 490053808 491137148  37460264      7.10        24  14218180  71779272     13.39   3551692  25790088         0
12:41:57 PM 490015324 491098680  37498748      7.11        24  14255824  71651208     13.37   3551708  25828756         0
12:41:59 PM 490047796 491131144  37466276      7.10        24  14218528  71412768     13.33   3551716  25795196         0
12:42:01 PM 490047572 491130944  37466500      7.10        24  14218532  71665120     13.37   3551688  25796184         0
12:42:03 PM 490007880 491091228  37506192      7.11        24  14256004  71564304     13.35   3551752  25835936         0
12:42:05 PM 490045316 491128656  37468756      7.10        24  14218528  71474332     13.34   3551692  25799224         0
12:42:07 PM 490004400 491087788  37509672      7.11        24  14255832  71638316     13.37   3551736  25839852         0
12:42:09 PM 490039788 491123172  37474284      7.10        24  14218192  71724944     13.38   3551692  25804424         0
12:42:11 PM 490037576 491120920  37476496      7.10        24  14218188  71618368     13.36   3551708  25806764         0
12:42:13 PM 489997556 491080928  37516516      7.11        24  14255656  71783004     13.39   3551712  25846328         0
12:42:15 PM 490034796 491118112  37479276      7.10        24  14218188  71611448     13.36   3551704  25809700         0
12:42:17 PM 489995256 491078564  37518816      7.11        24  14255660  71716340     13.38   3551704  25849516         0
12:42:19 PM 490029600 491112948  37484472      7.11        24  14218524  71741904     13.39   3551704  25814936         0
12:42:21 PM 490027812 491111152  37486260      7.11        24  14218192  71481752     13.34   3551704  25816608         0
12:42:23 PM 489987336 491070740  37526736      7.11        24  14255824  71619104     13.36   3551704  25856632         0
12:42:25 PM 490022892 491106336  37491180      7.11        24  14218528  71599968     13.36   3551696  25821008         0
12:42:27 PM 489987768 491071180  37526304      7.11        24  14251456  71606672     13.36   3585472  25822640         0
12:42:29 PM 490019456 491102860  37494616      7.11        24  14218352  71836320     13.40   3551680  25824076         0
12:42:31 PM 490015968 491099316  37498104      7.11        24  14218188  71732364     13.39   3551708  25827748         0
12:42:33 PM 489976084 491059464  37537988      7.12        24  14255832  71759320     13.39   3551748  25867536         0
12:42:35 PM 490012116 491095472  37501956      7.11        24  14218188  71711672     13.38   3551688  25831280         0
12:42:37 PM 490010316 491093640  37503756      7.11        24  14218364  71672536     13.37   3551712  25833872         0
12:42:39 PM 490001240 491084544  37512832      7.11        24  14224580  71598788     13.36   3551728  25842880         0
12:42:41 PM 490005992 491089320  37508080      7.11        24  14218188  71596800     13.36   3551712  25837948         0
12:42:43 PM 489966404 491049756  37547668      7.12        24  14255820  71813072     13.40   3551720  25877648         0
12:42:45 PM 490002652 491085956  37511420      7.11        24  14218532  72057484     13.45   3551720  25841416         0
12:42:47 PM 490000496 491083864  37513576      7.11        24  14218532  71648768     13.37   3551700  25843684         0
12:42:49 PM 489978188 491061484  37535884      7.12        24  14238016  71570116     13.36   3551720  25866480         0
12:42:51 PM 489995924 491079204  37518148      7.11        24  14218356  71541132     13.35   3551696  25848180         0
12:42:53 PM 489955324 491038620  37558748      7.12        24  14256164  71462056     13.33   3551744  25889040         0
12:42:55 PM 489993236 491076532  37520836      7.11        24  14218352  71604868     13.36   3551680  25851232         0
12:42:57 PM 489990692 491073972  37523380      7.11        24  14218524  71633484     13.37   3551696  25854168         0
12:42:59 PM 489960008 491042848  37554064      7.12        24  14247088  71716864     13.38   3551692  25884156         0
12:43:01 PM 489985992 491069280  37528080      7.11        24  14218524  71542520     13.35   3551704  25857580         0
12:43:03 PM 489945308 491028604  37568764      7.12        24  14255824  71558172     13.35   3551732  25898108         0
12:43:05 PM 489982960 491066288  37531112      7.11        24  14218184  71710784     13.38   3551692  25860804         0
12:43:07 PM 489978960 491062320  37535112      7.12        24  14218532  71767492     13.39   3551740  25864256         0
12:43:09 PM 489941516 491024940  37572556      7.12        24  14255824  71608328     13.36   3551704  25901444         0
12:43:11 PM 489977044 491060388  37537028      7.12        24  14218184  71555780     13.35   3551696  25866448         0
12:43:13 PM 489936700 491020044  37577372      7.12        24  14255828  71643432     13.37   3551736  25906128         0
12:43:15 PM 489972992 491056368  37541080      7.12        24  14218020  71653512     13.37   3551712  25870536         0
12:43:17 PM 489971300 491054644  37542772      7.12        24  14218528  71668716     13.37   3551696  25871940         0
12:43:19 PM 489931432 491014808  37582640      7.12        24  14255820  71675228     13.37   3551712  25911900         0
12:43:21 PM 489966472 491049904  37547600      7.12        24  14218360  71805536     13.40   3551696  25876288         0
12:43:23 PM 489925188 491008620  37588884      7.13        24  14256000  71857252     13.41   3551752  25917436         0
12:43:25 PM 489962136 491045536  37551936      7.12        24  14218528  71626712     13.37   3551696  25881056         0
12:43:27 PM 489959080 491042488  37554992      7.12        24  14218184  71590884     13.36   3551704  25884484         0
12:43:29 PM 489916072 490999444  37598000      7.13        24  14255828  71656948     13.37   3551716  25925072         0
12:43:31 PM 489954768 491038112  37559304      7.12        24  14218360  71468532     13.34   3551692  25888240         0
12:43:33 PM 489953348 491036692  37560724      7.12        24  14218540  71608952     13.36   3551716  25889236         0
12:43:35 PM 489932164 491015540  37581908      7.12        24  14238020  71487620     13.34   3551700  25911352         0
12:43:37 PM 489950992 491034348  37563080      7.12        24  14218024  71516188     13.35   3551704  25891932         0
12:43:39 PM 489911916 490995280  37602156      7.13        24  14256004  71605084     13.36   3551736  25931156         0
12:43:41 PM 489947444 491030792  37566628      7.12        24  14218188  71488688     13.34   3551688  25895288         0
12:43:43 PM 489942948 491026264  37571124      7.12        24  14218536  71546072     13.35   3551744  25900044         0
12:43:45 PM 489923264 491006604  37590808      7.13        24  14235832  71696988     13.38   3551724  25919532         0
12:43:47 PM 489939532 491022848  37574540      7.12        24  14218192  71703368     13.38   3551708  25903784         0
12:43:49 PM 489899792 490983104  37614280      7.13        24  14255836  71680840     13.38   3551744  25943292         0
12:43:51 PM 489938912 491018396  37575160      7.12        24  14214536  71566764     13.35   3547896  25908160         0
12:43:53 PM 489936732 491016132  37577340      7.12        24  14214452  71536128     13.35   3547828  25910072         0
12:43:55 PM 489911888 490991256  37602184      7.13        24  14237928  71748828     13.39   3547740  25935316         0
12:43:57 PM 489934012 491013340  37580060      7.12        24  14214240  71553672     13.35   3547748  25912928         0
12:43:59 PM 489895212 490974556  37618860      7.13        24  14251880  71927804     13.42   3547756  25952636         0
12:44:01 PM 489929920 491009204  37584152      7.12        24  14214196  71975092     13.43   3547732  25917152         0
12:44:03 PM 489927724 491006968  37586348      7.13        24  14214496  71850896     13.41   3547704  25920056         0
12:44:05 PM 489888524 490967596  37625548      7.13        24  14251656  71938100     13.42   3547404  25959108         0
12:44:07 PM 489925716 491004548  37588356      7.13        24  14213700  71824244     13.40   3547220  25923008         0
12:44:09 PM 489885320 490964136  37628752      7.13        24  14251260  71709884     13.38   3547148  25962608         0
12:44:11 PM 489919692 490998348  37594380      7.13        24  14213564  71708776     13.38   3547092  25928140         0
12:44:13 PM 489917948 490996644  37596124      7.13        24  14213736  71794956     13.40   3547108  25929488         0
12:44:15 PM 489878112 490956844  37635960      7.13        24  14251240  71603688     13.36   3547160  25969588         0
12:44:17 PM 489901496 490984276  37612576      7.13        24  14217952  71750836     13.39   3551176  25941176         0
12:44:19 PM 489870400 490953944  37643672      7.14        24  14256324  71701672     13.38   3551908  25972532         0
12:44:21 PM 489907388 490990932  37606684      7.13        24  14218688  71533768     13.35   3551884  25935576         0
12:44:23 PM 489902688 490986192  37611384      7.13        24  14218684  71631144     13.37   3551900  25939032         0
12:44:25 PM 489865040 490948512  37649032      7.14        24  14256328  71599072     13.36   3551900  25977948         0
12:44:27 PM 489900820 490984276  37613252      7.13        24  14218516  71698220     13.38   3551868  25942172         0
12:44:29 PM 489861912 490945348  37652160      7.14        24  14256156  71683256     13.38   3551900  25982020         0
12:44:31 PM 489897148 490980664  37616924      7.13        24  14218512  71560644     13.35   3551876  25945480         0
12:44:33 PM 489894504 490977996  37619568      7.13        24  14218688  71718312     13.38   3551892  25948260         0
12:44:35 PM 489855540 490939040  37658532      7.14        24  14255820  71670596     13.37   3551892  25986956         0
12:44:37 PM 489891436 490974936  37622636      7.13        24  14218340  71595124     13.36   3551864  25951856         0
12:44:39 PM 489851940 490935408  37662132      7.14        24  14255984  71613296     13.36   3570032  25972912         0
12:44:41 PM 489888956 490972432  37625116      7.13        24  14218516  71639580     13.37   3551872  25954128         0
12:44:43 PM 489882420 490965888  37631652      7.13        24  14218512  71657736     13.37   3551884  25960716         0
12:44:45 PM 489844672 490928164  37669400      7.14        24  14255912  71758332     13.39   3551876  25998500         0
12:44:47 PM 489878748 490962208  37635324      7.13        24  14218344  71509956     13.34   3551868  25964196         0
12:44:49 PM 489878228 490961676  37635844      7.13        24  14218684  71673768     13.37   3551860  25965512         0
12:44:51 PM 489871700 490955148  37642372      7.14        24  14222372  71642312     13.37   3551868  25971604         0
12:44:53 PM 489872044 490955492  37642028      7.14        24  14218340  71529760     13.35   3551868  25970816         0
12:44:55 PM 489833132 490916572  37680940      7.14        24  14255976  71721356     13.38   3551868  26010152         0
12:44:57 PM 489871800 490955248  37642272      7.14        24  14218332  71603244     13.36   3551832  25971080         0
12:44:59 PM 489869660 490953100  37644412      7.14        24  14218516  71530116     13.35   3551888  25973592         0
12:45:01 PM 489844332 490927764  37669740      7.14        24  14241876  71593648     13.36   3551932  25998464         0
12:45:03 PM 489865516 490948956  37648556      7.14        24  14218348  71676512     13.37   3551880  25977208         0
12:45:05 PM 489827956 490911396  37686116      7.14        24  14255648  71771872     13.39   3551856  26014840         0
12:45:07 PM 489862064 490945496  37652008      7.14        24  14218344  71633612     13.37   3551856  25980684         0
12:45:09 PM 489861472 490944920  37652600      7.14        24  14218864  71565180     13.35   3551876  25981820         0
12:45:11 PM 489821056 490904512  37693016      7.15        24  14255820  71677656     13.38   3551884  26022076         0
12:45:13 PM 489854440 490937888  37659632      7.14        24  14218520  71738640     13.39   3551892  25988040         0
12:45:15 PM 489816120 490899560  37697952      7.15        24  14255820  71570904     13.36   3551876  26026704         0
12:45:17 PM 489851388 490934820  37662684      7.14        24  14218516  71677216     13.38   3551864  25991080         0
12:45:19 PM 489849464 490933064  37664608      7.14        24  14218692  71638352     13.37   3551876  25992740         0
12:45:21 PM 489810188 490893716  37703884      7.15        24  14255988  71693900     13.38   3551884  26033084         0
12:45:23 PM 489845836 490929316  37668236      7.14        24  14218344  71579924     13.36   3551860  25997512         0
12:45:25 PM 489805576 490889060  37708496      7.15        24  14255996  71393488     13.32   3551908  26037456         0
12:45:27 PM 489842728 490926224  37671344      7.14        24  14218520  71422204     13.33   3551868  26000440         0
12:45:29 PM 489840496 490923992  37673576      7.14        24  14218520  71565576     13.35   3551876  26002716         0
12:45:31 PM 489801144 490884640  37712928      7.15        24  14256156  71597124     13.36   3551868  26041208         0
12:45:33 PM 489834672 490918168  37679400      7.14        24  14218512  71668964     13.37   3551868  26006852         0
12:45:35 PM 489810436 490893972  37703636      7.15        24  14242380  71684540     13.38   3576564  26007852         0
12:45:37 PM 489830988 490914500  37683084      7.14        24  14219020  71610660     13.36   3551860  26011448         0
12:45:39 PM 489832380 490915892  37681692      7.14        24  14218348  71539544     13.35   3551844  26010272         0
12:45:41 PM 489792328 490875840  37721744      7.15        24  14255988  71782916     13.39   3551884  26050260         0
12:45:43 PM 489825804 490909316  37688268      7.14        24  14218520  71792472     13.40   3551880  26016300         0
12:45:45 PM 489824944 490908492  37689128      7.14        24  14218700  71671876     13.37   3551876  26017508         0
12:45:47 PM 489809584 490893116  37704488      7.15        24  14232972  71574244     13.36   3551840  26033056         0
12:45:49 PM 489822020 490905600  37692052      7.15        24  14218532  71741936     13.39   3551868  26020652         0
12:45:51 PM 489782756 490866360  37731316      7.15        24  14255832  71795432     13.40   3551900  26059548         0
12:45:53 PM 489816872 490900540  37697200      7.15        24  14218360  71653772     13.37   3551884  26024752         0
12:45:55 PM 489808156 490891752  37705916      7.15        24  14218700  71622028     13.36   3551900  26026828         0
12:45:57 PM 489787264 490870820  37726808      7.15        24  14245740  71493296     13.34   3551852  26054400         0
12:45:59 PM 489813216 490896740  37700856      7.15        24  14218356  71719172     13.38   3551876  26029288         0
12:46:01 PM 489773800 490857324  37740272      7.15        24  14256168  71620112     13.36   3551892  26068544         0
12:46:03 PM 489807900 490891416  37706172      7.15        24  14218528  71627964     13.37   3551908  26034508         0
12:46:05 PM 489805696 490889220  37708376      7.15        24  14218696  71695092     13.38   3551884  26036856         0
12:46:07 PM 489768568 490852092  37745504      7.16        24  14254312  71716136     13.38   3551892  26073924         0
12:46:09 PM 489803136 490886668  37710936      7.15        24  14218356  71774536     13.39   3551876  26039364         0
12:46:11 PM 489762676 490846216  37751396      7.16        24  14256168  71736808     13.39   3551984  26080268         0
12:46:13 PM 489798812 490882336  37715260      7.15        24  14218356  71659156     13.37   3551884  26043512         0
12:46:15 PM 489797500 490881080  37716572      7.15        24  14218700  71622800     13.36   3551892  26045592         0
12:46:17 PM 489758352 490841892  37755720      7.16        24  14255996  71658060     13.37   3551896  26084652         0
12:46:19 PM 489792196 490875800  37721876      7.15        24  14218356  71705820     13.38   3551876  26050152         0
12:46:21 PM 489753700 490837248  37760372      7.16        24  14256168  71715528     13.38   3551892  26088876         0
12:46:23 PM 489789428 490872960  37724644      7.15        24  14218532  71597568     13.36   3551900  26053304         0
12:46:25 PM 489788372 490871888  37725700      7.15        24  14218704  71633160     13.37   3551876  26054904         0
12:46:27 PM 489747272 490830800  37766800      7.16        24  14255828  71628492     13.37   3551900  26095356         0
12:46:29 PM 489781820 490865356  37732252      7.15        24  14218356  71571464     13.36   3551860  26060908         0
12:46:31 PM 489740128 490823648  37773944      7.16        24  14256008  71736568     13.39   3551900  26101848         0
12:46:33 PM 489775924 490859468  37738148      7.15        24  14218540  71545648     13.35   3551900  26066124         0
12:46:35 PM 489774508 490858044  37739564      7.15        24  14218540  71534368     13.35   3551900  26067304         0
12:46:37 PM 489736168 490819688  37777904      7.16        24  14256172  71598456     13.36   3551876  26105752         0
12:46:39 PM 489770456 490853972  37743616      7.15        24  14218532  71634056     13.37   3551872  26071248         0
12:46:41 PM 489732696 490816380  37781376      7.16        24  14255836  71638980     13.37   3551880  26109640         0
12:46:43 PM 489767012 490850600  37747060      7.16        24  14218364  71602332     13.36   3551904  26074724         0
12:46:45 PM 489766572 490850132  37747500      7.16        24  14218700  71403000     13.32   3551860  26075708         0
12:46:47 PM 489727736 490811272  37786336      7.16        24  14256000  71663128     13.37   3551896  26114656         0
12:46:49 PM 489762788 490846092  37751284      7.16        24  14218320  71545312     13.35   3551660  26079780         0
12:46:51 PM 489761148 490844496  37752924      7.16        24  14218156  71661364     13.37   3551680  26081244         0
12:46:53 PM 489757072 490840416  37757000      7.16        24  14219960  71757912     13.39   3551636  26084956         0
12:46:55 PM 489758924 490839900  37755148      7.16        24  14215780  71525976     13.35   3549300  26085900         0
12:46:57 PM 489720976 490801936  37793096      7.16        24  14253256  71581440     13.36   3549300  26124244         0
12:46:59 PM 489754712 490835444  37759360      7.16        24  14215560  71428024     13.33   3549072  26090448         0
12:47:01 PM 489753900 490834420  37760172      7.16        24  14215720  71467400     13.34   3548900  26091308         0
12:47:03 PM 489742840 490821864  37771232      7.16        24  14224808  71508288     13.34   3547420  26104028         0
12:47:05 PM 489751704 490830728  37762368      7.16        24  14213708  71302568     13.31   3547420  26095492         0
12:47:07 PM 489713636 490792468  37800436      7.17        24  14251168  71385020     13.32   3547220  26134028         0
12:47:09 PM 489747624 490826544  37766448      7.16        24  14213824  71403692     13.32   3547172  26099204         0
12:47:11 PM 489745824 490824704  37768248      7.16        24  14214000  71486672     13.34   3547196  26100884         0
12:47:13 PM 489719844 490798708  37794228      7.16        24  14238856  71333688     13.31   3547188  26127272         0
12:47:15 PM 489743764 490822608  37770308      7.16        24  14213824  71504764     13.34   3547168  26103600         0
12:47:17 PM 489695128 490776756  37818944      7.17        24  14253924  71639372     13.37   3550028  26148212         0
12:47:19 PM 489731296 490814876  37782776      7.16        24  14218580  71724376     13.38   3551928  26110576         0
12:47:21 PM 489732260 490815816  37781812      7.16        24  14218756  71519480     13.35   3551952  26109316         0
12:47:23 PM 489701664 490785220  37812408      7.17        24  14249156  71592036     13.36   3551952  26141476         0
12:47:25 PM 489730116 490813712  37783956      7.16        24  14218244  71722032     13.38   3551936  26112728         0
12:47:27 PM 489691436 490775040  37822636      7.17        24  14256048  71608764     13.36   3551928  26151900         0
12:47:29 PM 489726200 490809788  37787872      7.16        24  14218412  71660116     13.37   3551936  26117096         0
