Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

05:19:00 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:09:06 AM     all     10.73      0.00     37.97      0.00      0.00     51.31
06:09:08 AM     all     10.93      0.00     37.51      0.00      0.00     51.56
06:09:10 AM     all     10.54      0.00     37.81      0.00      0.00     51.65
06:09:12 AM     all     10.36      0.00     38.43      0.00      0.00     51.21
06:09:14 AM     all     11.12      0.00     37.70      0.00      0.00     51.18
06:09:16 AM     all     10.78      0.00     38.56      0.00      0.00     50.66
06:09:18 AM     all     10.56      0.00     38.33      0.00      0.00     51.11
06:09:20 AM     all     10.65      0.00     37.83      0.00      0.00     51.52
06:09:22 AM     all     10.84      0.00     37.99      0.00      0.00     51.17
06:09:24 AM     all     10.32      0.00     38.98      0.00      0.00     50.71
06:09:26 AM     all     10.44      0.00     37.96      0.00      0.00     51.60
06:09:28 AM     all     10.68      0.00     37.81      0.00      0.00     51.51
06:09:30 AM     all     11.05      0.00     37.33      0.00      0.00     51.62
06:09:32 AM     all     10.72      0.00     38.43      0.00      0.00     50.85
06:09:34 AM     all     10.83      0.00     37.91      0.00      0.00     51.26
06:09:36 AM     all     10.82      0.00     38.59      0.00      0.00     50.59
06:09:38 AM     all     10.47      0.00     38.10      0.00      0.00     51.43
06:09:40 AM     all     10.79      0.00     38.32      0.00      0.00     50.89
06:09:42 AM     all     11.01      0.00     36.96      0.00      0.00     52.03
06:09:44 AM     all     10.63      0.00     37.54      0.00      0.00     51.83
06:09:46 AM     all     10.47      0.00     37.16      0.00      0.00     52.37
06:09:48 AM     all     10.60      0.00     37.25      0.00      0.00     52.15
06:09:50 AM     all     10.67      0.00     38.30      0.00      0.00     51.02
06:09:52 AM     all     10.33      0.00     38.57      0.00      0.00     51.10
06:09:54 AM     all     10.67      0.00     37.55      0.00      0.00     51.79
06:09:56 AM     all     10.37      0.00     38.28      0.00      0.00     51.35
06:09:58 AM     all     10.39      0.00     38.27      0.00      0.00     51.34
06:10:00 AM     all     10.85      0.00     37.86      0.00      0.00     51.29
06:10:02 AM     all     10.58      0.00     38.25      0.00      0.00     51.18
06:10:04 AM     all     10.66      0.00     38.19      0.00      0.00     51.16
06:10:06 AM     all     10.39      0.00     38.50      0.00      0.00     51.12
06:10:08 AM     all     10.17      0.00     38.44      0.00      0.00     51.39
06:10:10 AM     all     10.73      0.00     37.64      0.00      0.00     51.63
06:10:12 AM     all     10.40      0.00     38.66      0.00      0.00     50.94
06:10:14 AM     all     10.65      0.00     38.36      0.00      0.00     50.99
06:10:16 AM     all     11.18      0.00     37.76      0.00      0.00     51.06
06:10:18 AM     all     10.63      0.00     37.91      0.00      0.00     51.46
06:10:20 AM     all     10.71      0.00     37.95      0.00      0.00     51.34
06:10:22 AM     all     10.73      0.00     37.96      0.00      0.00     51.31
06:10:24 AM     all     10.72      0.00     38.06      0.00      0.00     51.23
06:10:26 AM     all     11.06      0.00     37.79      0.00      0.00     51.15
06:10:28 AM     all     10.81      0.00     37.81      0.00      0.00     51.38
06:10:30 AM     all     10.55      0.00     37.97      0.00      0.00     51.49
06:10:32 AM     all     10.86      0.00     38.33      0.00      0.00     50.81
06:10:34 AM     all     10.70      0.00     38.50      0.00      0.00     50.80
06:10:36 AM     all     10.22      0.00     38.22      0.00      0.00     51.56
06:10:38 AM     all     10.97      0.00     38.27      0.00      0.00     50.77
06:10:40 AM     all     11.21      0.00     38.03      0.00      0.00     50.76
06:10:42 AM     all     10.60      0.00     37.71      0.00      0.00     51.68
06:10:44 AM     all     11.13      0.00     37.49      0.00      0.00     51.38
06:10:46 AM     all     10.57      0.00     38.39      0.00      0.00     51.04
06:10:48 AM     all     10.68      0.00     37.84      0.00      0.00     51.49
06:10:50 AM     all     10.61      0.00     37.86      0.00      0.00     51.54
06:10:52 AM     all     11.06      0.00     37.32      0.00      0.00     51.62
06:10:54 AM     all     10.79      0.00     37.86      0.00      0.00     51.35
06:10:56 AM     all     10.28      0.00     38.52      0.00      0.00     51.20
06:10:58 AM     all     10.83      0.00     37.98      0.00      0.00     51.19
06:11:00 AM     all     11.29      0.00     37.90      0.00      0.00     50.80
06:11:02 AM     all     10.50      0.00     37.91      0.00      0.00     51.59
06:11:04 AM     all     10.23      0.00     39.09      0.00      0.00     50.68
06:11:06 AM     all     11.07      0.00     37.79      0.00      0.00     51.13
06:11:08 AM     all     11.15      0.00     37.31      0.00      0.00     51.55
06:11:10 AM     all     10.40      0.00     38.82      0.00      0.00     50.78
06:11:12 AM     all     10.84      0.00     37.88      0.00      0.00     51.28
06:11:14 AM     all     10.89      0.00     37.69      0.00      0.00     51.42
06:11:16 AM     all     10.16      0.00     38.76      0.00      0.00     51.08
06:11:18 AM     all     10.96      0.00     37.83      0.00      0.00     51.22
06:11:20 AM     all     11.12      0.00     37.82      0.00      0.00     51.06
06:11:22 AM     all     10.56      0.00     38.37      0.00      0.00     51.08
06:11:24 AM     all     10.56      0.00     38.66      0.00      0.00     50.79
06:11:26 AM     all     11.12      0.00     37.30      0.00      0.00     51.58
06:11:28 AM     all     10.62      0.00     37.75      0.00      0.00     51.64
06:11:30 AM     all     10.57      0.00     38.04      0.00      0.00     51.39
06:11:32 AM     all     11.45      0.00     36.87      0.00      0.00     51.67
06:11:34 AM     all     10.57      0.00     38.47      0.00      0.00     50.97
06:11:36 AM     all     11.26      0.00     37.26      0.00      0.00     51.48
06:11:38 AM     all     10.63      0.00     38.64      0.00      0.00     50.73
06:11:40 AM     all     10.89      0.00     38.07      0.00      0.00     51.04
06:11:42 AM     all     10.86      0.00     37.98      0.00      0.00     51.15
06:11:44 AM     all     10.46      0.00     37.98      0.00      0.00     51.56
06:11:46 AM     all     10.52      0.00     38.13      0.00      0.00     51.35
06:11:48 AM     all     11.18      0.00     37.80      0.00      0.00     51.02
06:11:50 AM     all     10.71      0.00     37.82      0.00      0.00     51.48
06:11:52 AM     all     10.48      0.00     39.04      0.00      0.00     50.48
06:11:54 AM     all     10.69      0.00     37.92      0.00      0.00     51.39
06:11:56 AM     all     11.40      0.00     36.83      0.00      0.00     51.77
06:11:58 AM     all     10.40      0.00     38.05      0.00      0.00     51.55
06:12:00 AM     all     10.84      0.00     38.23      0.00      0.00     50.93
06:12:02 AM     all     10.86      0.00     37.97      0.00      0.00     51.17
06:12:04 AM     all     10.56      0.00     37.68      0.00      0.00     51.76
06:12:06 AM     all     10.67      0.00     38.11      0.00      0.00     51.22
06:12:08 AM     all     10.95      0.00     37.43      0.00      0.00     51.62
06:12:10 AM     all     10.72      0.00     38.01      0.00      0.00     51.27
06:12:12 AM     all     10.47      0.00     38.45      0.00      0.00     51.08
06:12:14 AM     all     10.87      0.00     37.87      0.00      0.00     51.27
06:12:16 AM     all     10.83      0.00     37.71      0.00      0.00     51.46
06:12:18 AM     all     10.99      0.00     37.69      0.00      0.00     51.32
06:12:20 AM     all     10.93      0.00     37.98      0.00      0.00     51.09
06:12:22 AM     all     11.24      0.00     37.52      0.00      0.00     51.24
06:12:24 AM     all     10.73      0.00     38.19      0.00      0.00     51.08
06:12:26 AM     all     10.60      0.00     38.27      0.00      0.00     51.13
06:12:28 AM     all     11.85      0.00     37.06      0.00      0.00     51.09
06:12:30 AM     all     10.58      0.00     37.80      0.00      0.00     51.62
06:12:32 AM     all     10.85      0.00     38.39      0.00      0.00     50.76
06:12:34 AM     all     10.55      0.00     38.55      0.00      0.00     50.91
06:12:36 AM     all     10.55      0.00     37.81      0.00      0.00     51.63
06:12:38 AM     all     10.87      0.00     38.22      0.00      0.00     50.91
06:12:40 AM     all     10.93      0.00     38.21      0.00      0.00     50.85
06:12:42 AM     all     11.46      0.00     36.89      0.00      0.00     51.65
06:12:44 AM     all     11.35      0.00     36.19      0.00      0.00     52.46
06:12:46 AM     all      6.52      0.00     11.36      0.00      0.00     82.12
06:12:48 AM     all      3.59      0.00      0.55      0.00      0.00     95.86
06:12:50 AM     all      4.32      0.00      0.61      0.00      0.00     95.07
06:12:52 AM     all      4.31      0.00      0.63      0.00      0.00     95.06
06:12:54 AM     all      4.43      0.00      0.64      0.00      0.00     94.93
06:12:56 AM     all      4.28      0.00      0.74      0.00      0.00     94.98
06:12:58 AM     all      4.56      0.00      0.68      0.00      0.00     94.76
06:13:00 AM     all      4.33      0.00      0.70      0.00      0.00     94.97
06:13:02 AM     all      4.47      0.00      0.72      0.00      0.00     94.80
06:13:04 AM     all      4.61      0.00      0.71      0.00      0.00     94.68
06:13:06 AM     all      4.99      0.00      0.99      0.00      0.00     94.01
06:13:08 AM     all      5.88      0.00     17.08      0.00      0.00     77.04
06:13:10 AM     all     10.56      0.00     37.97      0.00      0.00     51.47
06:13:12 AM     all     10.96      0.00     37.82      0.00      0.00     51.21
06:13:14 AM     all     11.22      0.00     37.66      0.00      0.00     51.12
06:13:16 AM     all     10.82      0.00     37.88      0.00      0.00     51.29
06:13:18 AM     all     10.55      0.00     38.82      0.00      0.00     50.63
06:13:20 AM     all     10.35      0.00     38.29      0.00      0.00     51.35
06:13:22 AM     all     10.97      0.00     37.11      0.00      0.00     51.91
06:13:24 AM     all     10.91      0.00     37.59      0.00      0.00     51.51
06:13:26 AM     all     10.19      0.00     38.04      0.00      0.00     51.77
06:13:28 AM     all     10.77      0.00     37.34      0.00      0.00     51.89
06:13:30 AM     all     11.06      0.00     37.66      0.00      0.00     51.28
06:13:32 AM     all     10.40      0.00     37.46      0.00      0.00     52.14
06:13:34 AM     all     10.83      0.00     37.33      0.00      0.00     51.84
06:13:36 AM     all     11.06      0.00     37.06      0.00      0.00     51.88
06:13:38 AM     all     10.97      0.00     37.78      0.00      0.00     51.26
06:13:40 AM     all     10.69      0.00     37.92      0.00      0.00     51.39
06:13:42 AM     all     11.04      0.00     36.86      0.00      0.00     52.10
06:13:44 AM     all     11.51      0.00     37.47      0.00      0.00     51.02
06:13:46 AM     all     10.71      0.00     37.89      0.00      0.00     51.41
06:13:48 AM     all     11.26      0.00     37.99      0.00      0.00     50.75
06:13:50 AM     all     10.96      0.00     38.17      0.00      0.00     50.87
06:13:52 AM     all     10.96      0.00     38.27      0.00      0.00     50.76
06:13:54 AM     all     10.67      0.00     37.83      0.00      0.00     51.50
06:13:56 AM     all     10.87      0.00     37.55      0.00      0.00     51.58
06:13:58 AM     all     11.49      0.00     36.04      0.00      0.00     52.47
06:14:00 AM     all     10.90      0.00     38.07      0.00      0.00     51.02
06:14:02 AM     all     10.15      0.00     39.04      0.00      0.00     50.81
06:14:04 AM     all     10.48      0.00     38.16      0.00      0.00     51.36
06:14:06 AM     all     10.87      0.00     37.00      0.00      0.00     52.12
06:14:08 AM     all     10.53      0.00     38.61      0.00      0.00     50.86
06:14:10 AM     all     10.82      0.00     37.66      0.00      0.00     51.52
06:14:12 AM     all     10.98      0.00     37.40      0.00      0.00     51.62
06:14:14 AM     all     10.76      0.00     37.87      0.00      0.00     51.38
06:14:16 AM     all     10.42      0.00     37.47      0.00      0.00     52.11
06:14:18 AM     all     10.88      0.00     37.37      0.00      0.00     51.76
06:14:20 AM     all     10.92      0.00     37.92      0.00      0.00     51.15
06:14:22 AM     all     10.62      0.00     37.65      0.00      0.00     51.73
06:14:24 AM     all     10.12      0.00     37.82      0.00      0.00     52.06
06:14:26 AM     all     11.18      0.00     37.31      0.00      0.00     51.51
06:14:28 AM     all     10.75      0.00     37.81      0.00      0.00     51.44
06:14:30 AM     all     10.98      0.00     37.76      0.00      0.00     51.26
06:14:32 AM     all     10.78      0.00     38.05      0.00      0.00     51.17
06:14:34 AM     all     10.91      0.00     38.05      0.00      0.00     51.03
06:14:36 AM     all     10.33      0.00     38.54      0.00      0.00     51.13
06:14:38 AM     all     10.86      0.00     37.68      0.00      0.00     51.47
06:14:40 AM     all     10.92      0.00     37.21      0.00      0.00     51.86
06:14:42 AM     all     10.53      0.00     37.37      0.00      0.00     52.10
06:14:44 AM     all     11.57      0.00     36.83      0.00      0.00     51.60
06:14:46 AM     all     10.58      0.00     37.76      0.00      0.00     51.65
06:14:48 AM     all     10.36      0.00     38.15      0.00      0.00     51.49
06:14:50 AM     all     10.79      0.00     37.69      0.00      0.00     51.52
06:14:52 AM     all     10.89      0.00     37.29      0.00      0.00     51.82
06:14:54 AM     all     10.81      0.00     37.63      0.00      0.00     51.57
06:14:56 AM     all     10.84      0.00     37.61      0.00      0.00     51.55
06:14:58 AM     all     11.18      0.00     37.13      0.00      0.00     51.68
06:15:00 AM     all     10.65      0.00     38.15      0.00      0.00     51.20
06:15:02 AM     all     10.95      0.00     38.30      0.00      0.00     50.75
06:15:04 AM     all     11.13      0.00     37.56      0.00      0.00     51.30
06:15:06 AM     all     10.11      0.00     38.80      0.00      0.00     51.09
06:15:08 AM     all     11.15      0.00     37.14      0.00      0.00     51.70
06:15:10 AM     all     11.68      0.00     36.56      0.00      0.00     51.76
06:15:12 AM     all     10.97      0.00     37.24      0.00      0.00     51.79
06:15:14 AM     all     10.93      0.00     37.69      0.00      0.00     51.37
06:15:16 AM     all     10.93      0.00     37.74      0.00      0.00     51.34
06:15:18 AM     all     10.96      0.00     36.87      0.00      0.00     52.18
06:15:20 AM     all     10.55      0.00     38.14      0.00      0.00     51.31
06:15:22 AM     all     10.93      0.00     37.61      0.00      0.00     51.47
06:15:24 AM     all     10.48      0.00     37.62      0.00      0.00     51.89
06:15:26 AM     all     10.67      0.00     37.77      0.00      0.00     51.56
06:15:28 AM     all     10.60      0.00     37.18      0.00      0.00     52.22
06:15:30 AM     all     10.75      0.00     37.41      0.00      0.00     51.84
06:15:32 AM     all     10.37      0.00     38.34      0.00      0.00     51.30
06:15:34 AM     all     11.38      0.00     36.93      0.00      0.00     51.70
06:15:36 AM     all     11.36      0.00     36.11      0.00      0.00     52.53
06:15:38 AM     all     10.39      0.00     38.49      0.00      0.00     51.11
06:15:40 AM     all     10.79      0.00     37.74      0.00      0.00     51.47
06:15:42 AM     all     10.98      0.00     36.99      0.00      0.00     52.02
06:15:44 AM     all     10.73      0.00     37.57      0.00      0.00     51.69
06:15:46 AM     all     10.80      0.00     38.20      0.00      0.00     51.00
06:15:48 AM     all     11.14      0.00     37.43      0.00      0.00     51.43
06:15:50 AM     all     10.84      0.00     37.18      0.00      0.00     51.99
06:15:52 AM     all     10.58      0.00     38.03      0.00      0.00     51.39
06:15:54 AM     all     10.30      0.00     38.48      0.00      0.00     51.22
06:15:56 AM     all     10.51      0.00     38.07      0.00      0.00     51.42
06:15:58 AM     all     10.75      0.00     38.29      0.00      0.00     50.96
06:16:00 AM     all     11.02      0.00     37.58      0.00      0.00     51.40
06:16:02 AM     all     10.37      0.00     37.83      0.00      0.00     51.80
06:16:04 AM     all     10.71      0.00     38.45      0.00      0.00     50.84
06:16:06 AM     all     11.00      0.00     38.31      0.00      0.00     50.69
06:16:08 AM     all     10.48      0.00     38.15      0.00      0.00     51.37
06:16:10 AM     all     10.99      0.00     37.86      0.00      0.00     51.15
06:16:12 AM     all     11.01      0.00     37.94      0.00      0.00     51.05
06:16:14 AM     all     10.19      0.00     38.83      0.00      0.00     50.98
06:16:16 AM     all     10.69      0.00     37.95      0.00      0.00     51.37
06:16:18 AM     all     10.40      0.00     39.21      0.00      0.00     50.39
06:16:20 AM     all     10.96      0.00     37.56      0.00      0.00     51.47
06:16:22 AM     all     10.66      0.00     38.26      0.00      0.00     51.09
06:16:24 AM     all     10.79      0.00     37.81      0.00      0.00     51.40
06:16:26 AM     all     10.46      0.00     38.28      0.00      0.00     51.26
06:16:28 AM     all     10.46      0.00     38.56      0.00      0.00     50.99
06:16:30 AM     all     10.60      0.00     37.68      0.00      0.00     51.72
06:16:32 AM     all     11.21      0.00     37.03      0.00      0.00     51.76
06:16:34 AM     all     10.98      0.00     37.90      0.00      0.00     51.13
06:16:36 AM     all     10.56      0.00     38.06      0.00      0.00     51.38
06:16:38 AM     all     11.05      0.00     37.54      0.00      0.00     51.41
06:16:40 AM     all     10.94      0.00     36.94      0.00      0.00     52.12
06:16:42 AM     all     10.74      0.00     37.87      0.00      0.00     51.39
06:16:44 AM     all     10.80      0.00     38.19      0.00      0.00     51.01
06:16:46 AM     all     10.58      0.00     37.53      0.00      0.00     51.89
06:16:48 AM     all     11.22      0.00     36.96      0.00      0.00     51.82
06:16:50 AM     all     10.87      0.00     38.04      0.00      0.00     51.09
06:16:52 AM     all     11.39      0.00     37.28      0.00      0.00     51.34
06:16:54 AM     all     10.41      0.00     38.17      0.00      0.00     51.42
06:16:56 AM     all     10.65      0.00     37.59      0.00      0.00     51.76
06:16:58 AM     all     10.95      0.00     38.25      0.00      0.00     50.80
06:17:00 AM     all     11.21      0.00     37.56      0.00      0.00     51.22
06:17:02 AM     all     10.46      0.00     37.90      0.00      0.00     51.64
06:17:04 AM     all     11.17      0.00     37.78      0.00      0.00     51.06
06:17:06 AM     all     10.74      0.00     37.55      0.00      0.00     51.71
06:17:08 AM     all     10.66      0.00     37.98      0.00      0.00     51.36
06:17:10 AM     all     10.76      0.00     37.88      0.00      0.00     51.36
06:17:12 AM     all     10.88      0.00     37.75      0.00      0.00     51.37
06:17:14 AM     all     10.99      0.00     37.00      0.00      0.00     52.00
06:17:16 AM     all     11.16      0.00     36.96      0.00      0.00     51.88
06:17:18 AM     all     10.96      0.00     37.74      0.00      0.00     51.30
06:17:20 AM     all     10.65      0.00     37.88      0.00      0.00     51.47
06:17:22 AM     all     10.83      0.00     37.65      0.00      0.00     51.52
06:17:24 AM     all     10.85      0.00     37.91      0.00      0.00     51.24
06:17:26 AM     all     10.79      0.00     38.41      0.00      0.00     50.80
06:17:28 AM     all     10.26      0.00     38.31      0.00      0.00     51.43
06:17:30 AM     all     10.80      0.00     37.24      0.00      0.00     51.96
06:17:32 AM     all     10.54      0.00     38.17      0.00      0.00     51.28
06:17:34 AM     all     11.04      0.00     37.50      0.00      0.00     51.46
06:17:36 AM     all     11.10      0.00     37.65      0.00      0.00     51.25
06:17:38 AM     all     10.71      0.00     37.82      0.00      0.00     51.47
06:17:40 AM     all     10.52      0.00     38.45      0.00      0.00     51.02
06:17:42 AM     all     10.78      0.00     37.79      0.00      0.00     51.43
06:17:44 AM     all     11.10      0.00     37.42      0.00      0.00     51.49
06:17:46 AM     all     10.61      0.00     37.13      0.00      0.00     52.26
06:17:48 AM     all     10.16      0.00     38.98      0.00      0.00     50.86
06:17:50 AM     all     10.41      0.00     38.53      0.00      0.00     51.06
06:17:52 AM     all     10.98      0.00     37.55      0.00      0.00     51.47
06:17:54 AM     all     10.79      0.00     37.74      0.00      0.00     51.48
06:17:56 AM     all     10.27      0.00     38.67      0.00      0.00     51.07
06:17:58 AM     all     10.66      0.00     38.44      0.00      0.00     50.90
06:18:00 AM     all     11.07      0.00     37.55      0.00      0.00     51.39
06:18:02 AM     all     10.81      0.00     37.77      0.00      0.00     51.42
06:18:04 AM     all     10.63      0.00     38.26      0.00      0.00     51.10
06:18:06 AM     all     11.33      0.00     37.30      0.00      0.00     51.37
06:18:08 AM     all     10.55      0.00     38.61      0.00      0.00     50.84
06:18:10 AM     all     10.61      0.00     37.99      0.00      0.00     51.39
06:18:12 AM     all     10.96      0.00     37.40      0.00      0.00     51.64
06:18:14 AM     all     10.53      0.00     38.47      0.00      0.00     51.00
06:18:16 AM     all     10.42      0.00     38.33      0.00      0.00     51.25
06:18:18 AM     all     10.24      0.00     38.63      0.00      0.00     51.13
06:18:20 AM     all     10.53      0.00     37.99      0.00      0.00     51.47
06:18:22 AM     all     10.81      0.00     36.96      0.00      0.00     52.22
06:18:24 AM     all     10.42      0.00     38.10      0.00      0.00     51.47
06:18:26 AM     all     11.30      0.00     36.99      0.00      0.00     51.71
06:18:28 AM     all     11.29      0.00     37.24      0.00      0.00     51.47
06:18:30 AM     all     11.01      0.00     37.48      0.00      0.00     51.52
06:18:32 AM     all     11.13      0.00     38.03      0.00      0.00     50.84
06:18:34 AM     all     10.18      0.00     38.14      0.00      0.00     51.68
06:18:36 AM     all     10.73      0.00     38.35      0.00      0.00     50.92
06:18:38 AM     all     10.86      0.00     37.89      0.00      0.00     51.25
06:18:40 AM     all     10.60      0.00     38.48      0.00      0.00     50.93
06:18:42 AM     all     10.71      0.00     37.90      0.00      0.00     51.39
06:18:44 AM     all     10.99      0.00     37.83      0.00      0.00     51.17
06:18:46 AM     all     10.53      0.00     37.39      0.00      0.00     52.08
06:18:48 AM     all     10.69      0.00     37.46      0.00      0.00     51.86
06:18:50 AM     all     11.33      0.00     36.80      0.00      0.00     51.87
06:18:52 AM     all     10.75      0.00     38.27      0.00      0.00     50.97
06:18:54 AM     all     10.57      0.00     37.24      0.00      0.00     52.19
06:18:56 AM     all     10.44      0.00     38.46      0.00      0.00     51.10
06:18:58 AM     all     11.00      0.00     37.77      0.00      0.00     51.23
06:19:00 AM     all     10.50      0.00     37.82      0.00      0.00     51.68
06:19:02 AM     all     10.44      0.00     37.94      0.00      0.00     51.61
06:19:04 AM     all     11.26      0.00     37.27      0.00      0.00     51.47
06:19:06 AM     all     10.82      0.00     38.08      0.00      0.00     51.10
06:19:08 AM     all     10.45      0.00     38.33      0.00      0.00     51.22
06:19:10 AM     all     11.04      0.00     37.56      0.00      0.00     51.40
06:19:12 AM     all     11.19      0.00     37.28      0.00      0.00     51.54
06:19:14 AM     all     10.81      0.00     38.31      0.00      0.00     50.88
06:19:16 AM     all     11.03      0.00     38.27      0.00      0.00     50.69
06:19:18 AM     all     10.79      0.00     37.97      0.00      0.00     51.24
06:19:20 AM     all     10.22      0.00     38.80      0.00      0.00     50.98
06:19:22 AM     all     10.65      0.00     37.56      0.00      0.00     51.79
06:19:24 AM     all     10.50      0.00     37.45      0.00      0.00     52.05
06:19:26 AM     all     10.33      0.00     37.99      0.00      0.00     51.69
06:19:28 AM     all     10.58      0.00     38.04      0.00      0.00     51.38
06:19:30 AM     all     10.74      0.00     38.06      0.00      0.00     51.20
06:19:32 AM     all     11.07      0.00     37.34      0.00      0.00     51.59
06:19:34 AM     all     10.79      0.00     37.95      0.00      0.00     51.25
06:19:36 AM     all     10.77      0.00     38.13      0.00      0.00     51.10
06:19:38 AM     all     10.50      0.00     38.15      0.00      0.00     51.35
06:19:40 AM     all     10.57      0.00     37.86      0.00      0.00     51.57
06:19:42 AM     all     11.03      0.00     37.27      0.00      0.00     51.69
06:19:44 AM     all     10.66      0.00     38.06      0.00      0.00     51.29
06:19:46 AM     all     10.52      0.00     37.67      0.00      0.00     51.80
06:19:48 AM     all     11.05      0.00     37.69      0.00      0.00     51.26
06:19:50 AM     all     11.16      0.00     37.93      0.00      0.00     50.92
06:19:52 AM     all     10.76      0.00     37.49      0.00      0.00     51.74
06:19:54 AM     all     10.64      0.00     38.55      0.00      0.00     50.81
06:19:56 AM     all     10.46      0.00     37.75      0.00      0.00     51.79
06:19:58 AM     all     11.27      0.00     36.43      0.00      0.00     52.30
06:20:00 AM     all     10.74      0.00     37.82      0.00      0.00     51.44
06:20:02 AM     all     10.92      0.00     37.82      0.00      0.00     51.27
06:20:04 AM     all     11.16      0.00     37.25      0.00      0.00     51.59
06:20:06 AM     all     10.65      0.00     38.11      0.00      0.00     51.25
06:20:08 AM     all     10.92      0.00     37.56      0.00      0.00     51.52
06:20:10 AM     all     10.94      0.00     36.99      0.00      0.00     52.06
06:20:12 AM     all     11.04      0.00     37.03      0.00      0.00     51.93
06:20:14 AM     all     11.26      0.00     37.18      0.00      0.00     51.56
06:20:16 AM     all     10.83      0.00     36.85      0.00      0.00     52.31
06:20:18 AM     all     10.61      0.00     38.05      0.00      0.00     51.34
06:20:20 AM     all     10.61      0.00     38.34      0.00      0.00     51.05
06:20:22 AM     all     10.65      0.00     38.10      0.00      0.00     51.26
06:20:24 AM     all     10.70      0.00     38.03      0.00      0.00     51.27
06:20:26 AM     all     10.66      0.00     38.38      0.00      0.00     50.96
06:20:28 AM     all     10.95      0.00     37.06      0.00      0.00     51.99
06:20:30 AM     all     10.86      0.00     37.98      0.00      0.00     51.15
06:20:32 AM     all     10.68      0.00     37.65      0.00      0.00     51.68
06:20:34 AM     all     10.84      0.00     37.54      0.00      0.00     51.61
06:20:36 AM     all     10.61      0.00     38.29      0.00      0.00     51.10
06:20:38 AM     all     10.39      0.00     38.26      0.00      0.00     51.35
06:20:40 AM     all     11.42      0.00     37.47      0.00      0.00     51.11
06:20:42 AM     all     11.17      0.00     37.10      0.00      0.00     51.73
06:20:44 AM     all     11.05      0.00     36.70      0.00      0.00     52.24
06:20:46 AM     all     10.62      0.00     37.41      0.00      0.00     51.97
06:20:48 AM     all     10.86      0.00     37.76      0.00      0.00     51.39
06:20:50 AM     all     10.55      0.00     37.79      0.00      0.00     51.66
06:20:52 AM     all     11.03      0.00     37.42      0.00      0.00     51.55
06:20:54 AM     all     10.81      0.00     38.15      0.00      0.00     51.04
06:20:56 AM     all      9.96      0.00     38.57      0.00      0.00     51.47
06:20:58 AM     all     10.53      0.00     38.13      0.00      0.00     51.35
06:21:00 AM     all     11.36      0.00     36.61      0.00      0.00     52.03
06:21:02 AM     all     10.33      0.00     37.35      0.00      0.00     52.32
06:21:04 AM     all     10.49      0.00     38.25      0.00      0.00     51.26
06:21:06 AM     all     11.13      0.00     37.87      0.00      0.00     51.00
06:21:08 AM     all     10.82      0.00     37.65      0.00      0.00     51.54
06:21:10 AM     all     10.56      0.00     37.97      0.00      0.00     51.47
06:21:12 AM     all     10.86      0.00     37.13      0.00      0.00     52.01
06:21:14 AM     all     10.42      0.00     38.46      0.00      0.00     51.12
06:21:16 AM     all     10.60      0.00     37.53      0.00      0.00     51.87
06:21:18 AM     all     10.99      0.00     36.67      0.00      0.00     52.35
06:21:20 AM     all     10.96      0.00     37.65      0.00      0.00     51.39
06:21:22 AM     all     10.58      0.00     37.52      0.00      0.00     51.89
06:21:24 AM     all     10.79      0.00     37.30      0.00      0.00     51.90
06:21:26 AM     all     11.02      0.00     37.99      0.00      0.00     50.99
06:21:28 AM     all     10.72      0.00     37.08      0.00      0.00     52.21
06:21:30 AM     all     10.44      0.00     37.79      0.00      0.00     51.77
06:21:32 AM     all     11.12      0.00     37.86      0.00      0.00     51.02
06:21:34 AM     all     10.79      0.00     38.05      0.00      0.00     51.16
06:21:36 AM     all      9.96      0.00     39.18      0.00      0.00     50.86
06:21:38 AM     all     10.68      0.00     37.67      0.00      0.00     51.64
06:21:40 AM     all     10.94      0.00     37.93      0.00      0.00     51.13
06:21:42 AM     all     10.73      0.00     37.41      0.00      0.00     51.87
06:21:44 AM     all     11.22      0.00     37.49      0.00      0.00     51.29
06:21:46 AM     all     10.41      0.00     37.96      0.00      0.00     51.63
06:21:48 AM     all     10.57      0.00     38.51      0.00      0.00     50.92
06:21:50 AM     all     10.72      0.00     38.14      0.00      0.00     51.14
06:21:52 AM     all     10.81      0.00     38.49      0.00      0.00     50.70
06:21:54 AM     all     10.29      0.00     38.74      0.00      0.00     50.97
06:21:56 AM     all     10.76      0.00     37.62      0.00      0.00     51.62
06:21:58 AM     all     11.31      0.00     36.76      0.00      0.00     51.94
06:22:00 AM     all     10.74      0.00     38.00      0.00      0.00     51.26
06:22:02 AM     all     10.57      0.00     38.61      0.00      0.00     50.82
06:22:04 AM     all     10.92      0.00     38.08      0.00      0.00     50.99
06:22:06 AM     all     10.75      0.00     37.84      0.00      0.00     51.42
06:22:08 AM     all     10.54      0.00     38.10      0.00      0.00     51.35
06:22:10 AM     all     10.38      0.00     37.55      0.00      0.00     52.07
06:22:12 AM     all     10.83      0.00     37.75      0.00      0.00     51.42
06:22:14 AM     all     10.68      0.00     37.86      0.00      0.00     51.46
06:22:16 AM     all     10.61      0.00     36.98      0.00      0.00     52.41
06:22:18 AM     all     10.41      0.00     37.51      0.00      0.00     52.08
