Linux 4.18.0-477.15.1.el8_8.x86_64 (bhm06) 	08/10/2023 	_x86_64_	(56 CPU)

05:19:00 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty
06:11:50 AM 1018182304 1015080128  38097872      3.61        24  15820880 217445664     20.42   2977856  26321660         0
06:11:52 AM 1018074844 1014972752  38205332      3.62        24  15852128 217523312     20.43   2977840  26429508         0
06:11:54 AM 1018104132 1015002052  38176044      3.61        24  15897704 217566152     20.44   2977872  26400604         0
06:11:56 AM 1018103524 1015001488  38176652      3.61        24  15897488 217571204     20.44   2977852  26401060         0
06:11:58 AM 1018179660 1015077648  38100516      3.61        24  15820880 217513172     20.43   2977844  26324700         0
06:12:00 AM 1018179176 1015077180  38101000      3.61        24  15820880 217509428     20.43   2977852  26325084         0
06:12:02 AM 1018178064 1015076224  38102112      3.61        24  15820880 217509180     20.43   2977844  26325724         0
06:12:04 AM 1018177300 1015075604  38102876      3.61        24  15820880 217374816     20.42   2977852  26326224         0
06:12:06 AM 1018087268 1014985592  38192908      3.62        24  15896984 217476888     20.43   2977844  26416700         0
06:12:08 AM 1018175288 1015073768  38104888      3.61        24  15821008 217483016     20.43   2977852  26327752         0
06:12:10 AM 1018175100 1015073632  38105076      3.61        24  15820880 217559800     20.43   2977860  26328140         0
06:12:12 AM 1018043508 1014942100  38236668      3.62        24  15874808 217622532     20.44   2977852  26459704         0
06:12:14 AM 1018143840 1015042628  38136336      3.61        24  15850112 217631760     20.44   3007092  26329896         0
06:12:16 AM 1017896548 1014795368  38383628      3.63        24  15943352 217712144     20.45   2977848  26606056         0
06:12:18 AM 1018170212 1015069040  38109964      3.61        24  15820880 217523740     20.43   2977864  26331812         0
06:12:20 AM 1018065512 1014964272  38214664      3.62        24  15849608 217738408     20.45   2977852  26436292         0
06:12:22 AM 1018170584 1015069428  38109592      3.61        24  15820880 217655744     20.44   2977860  26331768         0
06:12:24 AM 1018170220 1015068852  38109956      3.61        24  15820556 217644048     20.44   2977552  26332796         0
06:12:26 AM 1018170224 1015068880  38109952      3.61        24  15820556 217751772     20.45   2977544  26333020         0
06:12:28 AM 1018084424 1014983084  38195752      3.62        24  15827612 217675740     20.45   2977532  26419152         0
06:12:30 AM 1018166784 1015065344  38113392      3.61        24  15820556 217559228     20.43   2977532  26336688         0
06:12:32 AM 1018165584 1015064228  38114592      3.61        24  15820556 217594112     20.44   2977540  26337460         0
06:12:34 AM 1018165024 1015063660  38115152      3.61        24  15820556 217594112     20.44   2977532  26337816         0
06:12:36 AM 1018164344 1015063012  38115832      3.61        24  15820768 217695576     20.45   2977668  26339240         0
06:12:38 AM 1018163892 1015062564  38116284      3.61        24  15820556 217643936     20.44   2977532  26339164         0
06:12:40 AM 1018131736 1015030408  38148440      3.61        24  15820556 217570500     20.44   2977540  26371140         0
06:12:42 AM 1018086696 1014985464  38193480      3.62        24  15819964 217580160     20.44   2977548  26415596         0
06:12:44 AM 1018099076 1014997708  38181100      3.61        24  15820556 217499580     20.43   2977540  26403324         0
06:12:46 AM 1018136516 1015035236  38143660      3.61        24  15820568 217468928     20.43   2977556  26365872         0
06:12:48 AM 1018196468 1015095280  38083708      3.61        24  15897692 217530104     20.43   3054668  26228068         0
06:12:50 AM 1018298944 1015197596  37981232      3.60        24  15820556 217299232     20.41   2977540  26202520         0
06:12:52 AM 1018347000 1015245584  37933176      3.59        24  15820556 217285360     20.41   2977548  26154956         0
06:12:54 AM 1018331016 1015229520  37949160      3.59        24  15820556 217421640     20.42   2977540  26170296         0
06:12:56 AM 1018182160 1015080684  38098016      3.61        24  15906236 217345440     20.41   2977540  26319296         0
06:12:58 AM 1018297424 1015195948  37982752      3.60        24  15820592 217392888     20.42   2977556  26203968         0
06:13:00 AM 1018224140 1015122656  38056036      3.60        24  15820556 217457736     20.42   2977548  26277048         0
06:13:02 AM 1018149660 1015048224  38130516      3.61        24  15820556 217425096     20.42   2977540  26351604         0
06:13:04 AM 1017987412 1014885968  38292764      3.63        24  15820556 217618584     20.44   2977540  26513612         0
06:13:06 AM 1017533788 1014432668  38746388      3.67        24  16364456 218312992     20.51   2977556  26960492         0
06:13:08 AM 1017592644 1014491764  38687532      3.66        24  16344844 218226772     20.50   2977556  26896296         0
06:13:10 AM 1017594624 1014493744  38685552      3.66        24  16344844 218226772     20.50   2977532  26895876         0
06:13:12 AM 1017440436 1014339556  38839740      3.68        24  16421452 218300448     20.50   2977540  27049956         0
06:13:14 AM 1017441136 1014340136  38839040      3.68        24  16419940 218316028     20.51   2977556  27049348         0
06:13:16 AM 1017593592 1014492448  38686584      3.66        24  16344844 218219388     20.50   2977540  26897672         0
06:13:18 AM 1017593584 1014492456  38686592      3.66        24  16344844 218176812     20.49   2977540  26897996         0
06:13:20 AM 1017592348 1014491292  38687828      3.66        24  16344844 218129520     20.49   2977540  26898636         0
06:13:22 AM 1017466640 1014365552  38813536      3.67        24  16393732 217973836     20.47   2977540  27024620         0
06:13:24 AM 1017591708 1014490636  38688468      3.66        24  16344844 217895348     20.47   2977548  26899960         0
06:13:26 AM 1017590284 1014489244  38689892      3.66        24  16344844 217748496     20.45   2977568  26900632         0
06:13:28 AM 1017572736 1014471656  38707440      3.66        24  16344844 218044496     20.48   2977540  26917544         0
06:13:30 AM 1017589496 1014488408  38690680      3.66        24  16344844 217910316     20.47   2977540  26901332         0
06:13:32 AM 1017589132 1014488032  38691044      3.66        24  16344844 217982744     20.47   2977548  26902092         0
06:13:34 AM 1017587580 1014486520  38692596      3.66        24  16344844 217930460     20.47   2977540  26902488         0
06:13:36 AM 1017587236 1014486160  38692940      3.66        24  16344844 218000616     20.48   2977532  26902912         0
06:13:38 AM 1017586532 1014485484  38693644      3.66        24  16344844 218003108     20.48   2977540  26903548         0
06:13:40 AM 1017585760 1014484680  38694416      3.66        24  16344844 217882848     20.46   2977548  26904228         0
06:13:42 AM 1017586644 1014485540  38693532      3.66        24  16344844 218030312     20.48   2977548  26904684         0
06:13:44 AM 1017584164 1014483132  38696012      3.66        24  16344916 217988744     20.47   2977540  26906252         0
06:13:46 AM 1017584604 1014483556  38695572      3.66        24  16344844 218068124     20.48   2977548  26906800         0
06:13:48 AM 1017581564 1014480508  38698612      3.66        24  16344848 218046284     20.48   2977540  26908556         0
06:13:50 AM 1017580792 1014479832  38699384      3.66        24  16344852 217986492     20.47   2977552  26909452         0
06:13:52 AM 1017580368 1014479440  38699808      3.66        24  16344852 218050696     20.48   2977544  26909868         0
06:13:54 AM 1017579892 1014479044  38700284      3.66        24  16344852 218102716     20.49   2977552  26910480         0
06:13:56 AM 1017578984 1014478212  38701192      3.66        24  16344688 218077696     20.48   2977572  26911128         0
06:13:58 AM 1017579596 1014478728  38700580      3.66        24  16344852 218066604     20.48   2977540  26911572         0
06:14:00 AM 1017578484 1014477544  38701692      3.66        24  16345368 218057188     20.48   2977872  26912120         0
06:14:02 AM 1017578300 1014477368  38701876      3.66        24  16345068 218058664     20.48   2977548  26912756         0
06:14:04 AM 1017578224 1014477156  38701952      3.66        24  16344852 218064608     20.48   2977548  26913276         0
06:14:06 AM 1017577896 1014476844  38702280      3.66        24  16344852 217912660     20.47   2977548  26913920         0
06:14:08 AM 1017576760 1014475708  38703416      3.66        24  16344852 217967180     20.47   2977540  26914396         0
06:14:10 AM 1017575512 1014474560  38704664      3.66        24  16345080 217970432     20.47   2977556  26915524         0
06:14:12 AM 1017575352 1014474312  38704824      3.66        24  16344852 217982884     20.47   2977540  26915824         0
06:14:14 AM 1017575240 1014474216  38704936      3.66        24  16344852 217927776     20.47   2977540  26916188         0
06:14:16 AM 1017472672 1014371648  38807504      3.67        24  16370056 217993144     20.48   2977540  27018524         0
06:14:18 AM 1017496420 1014395372  38783756      3.67        24  16421600 218093092     20.48   2977548  26993948         0
06:14:20 AM 1017572436 1014471404  38707740      3.66        24  16344856 218162876     20.49   2977548  26917880         0
06:14:22 AM 1017494728 1014393732  38785448      3.67        24  16421644 218166820     20.49   2977540  26995376         0
06:14:24 AM 1017566044 1014464992  38714132      3.67        24  16345192 218162752     20.49   2977864  26924384         0
06:14:26 AM 1017540212 1014439128  38739964      3.67        24  16344856 218237600     20.50   2977540  26950524         0
06:14:28 AM 1017430108 1014329048  38850068      3.68        24  16407856 218372288     20.51   2977548  27060088         0
06:14:30 AM 1017570120 1014469092  38710056      3.66        24  16344856 218244744     20.50   2977540  26920544         0
06:14:32 AM 1017569504 1014468436  38710672      3.66        24  16344856 218067480     20.48   2977540  26921024         0
06:14:34 AM 1017492928 1014391908  38787248      3.67        24  16421464 218026208     20.48   2977540  26998072         0
06:14:36 AM 1017443412 1014342352  38836764      3.68        24  16393240 218008304     20.48   2977548  27047188         0
06:14:38 AM 1017568600 1014467488  38711576      3.66        24  16344856 217928828     20.47   2977532  26922320         0
06:14:40 AM 1017567444 1014466372  38712732      3.67        24  16344856 217826056     20.46   2977540  26923072         0
06:14:42 AM 1017489332 1014388388  38790844      3.67        24  16421896 217972756     20.47   2977572  27000620         0
06:14:44 AM 1017566300 1014465304  38713876      3.67        24  16344856 218065212     20.48   2977528  26923860         0
06:14:46 AM 1017565604 1014464576  38714572      3.67        24  16344856 218081692     20.48   2977544  26924692         0
06:14:48 AM 1017564220 1014463144  38715956      3.67        24  16345156 218034424     20.48   2977828  26925064         0
06:14:50 AM 1017564344 1014463244  38715832      3.67        24  16344856 218017740     20.48   2977544  26925624         0
06:14:52 AM 1017539592 1014438492  38740584      3.67        24  16345072 217886016     20.47   2977560  26950560         0
06:14:54 AM 1017562976 1014462028  38717200      3.67        24  16345072 217692180     20.45   2977560  26926784         0
06:14:56 AM 1017562464 1014461564  38717712      3.67        24  16344856 217737240     20.45   2977552  26927200         0
06:14:58 AM 1017524172 1014423264  38756004      3.67        24  16382868 217811536     20.46   3015360  26927680         0
06:15:00 AM 1017561436 1014460520  38718740      3.67        24  16344856 217725740     20.45   2977544  26928216         0
06:15:02 AM 1017561164 1014460272  38719012      3.67        24  16344856 217750148     20.45   2977544  26928760         0
06:15:04 AM 1017559756 1014458848  38720420      3.67        24  16345048 217672424     20.45   2977544  26929644         0
06:15:06 AM 1017560136 1014459164  38720040      3.67        24  16344856 217672420     20.45   2977544  26929928         0
06:15:08 AM 1017559296 1014458372  38720880      3.67        24  16344856 217762968     20.45   2977536  26930216         0
06:15:10 AM 1017557876 1014457000  38722300      3.67        24  16344856 217912488     20.47   2977536  26931768         0
06:15:12 AM 1017480228 1014379384  38799948      3.67        24  16421464 218074336     20.48   2977544  27009260         0
06:15:14 AM 1017556532 1014455688  38723644      3.67        24  16344856 217958936     20.47   2977544  26932932         0
06:15:16 AM 1017469220 1014368392  38810956      3.67        24  16354648 217956680     20.47   2977560  27020212         0
06:15:18 AM 1017553872 1014453188  38726304      3.67        24  16344856 217982728     20.47   2977548  26935296         0
06:15:20 AM 1017553788 1014453224  38726388      3.67        24  16344636 218039640     20.48   2977540  26934868         0
06:15:22 AM 1017477268 1014376632  38802908      3.67        24  16421472 218123152     20.49   2977556  27012080         0
06:15:24 AM 1017397528 1014296820  38882648      3.68        24  16398288 218124016     20.49   2977556  27091596         0
06:15:26 AM 1017553536 1014452852  38726640      3.67        24  16344864 217900832     20.47   2977548  26935564         0
06:15:28 AM 1017553056 1014452380  38727120      3.67        24  16344864 217860656     20.46   2977552  26936204         0
06:15:30 AM 1017513864 1014413124  38766312      3.67        24  16344864 217870992     20.46   2977552  26975636         0
06:15:32 AM 1017521420 1014420680  38758756      3.67        24  16344864 218035144     20.48   2977552  26967504         0
06:15:34 AM 1017470732 1014370048  38809444      3.67        24  16344864 218003912     20.48   2977560  27018544         0
06:15:36 AM 1017549972 1014449208  38730204      3.67        24  16344864 217923676     20.47   2977560  26939452         0
06:15:38 AM 1017550048 1014449284  38730128      3.67        24  16344864 217923676     20.47   2977552  26939580         0
06:15:40 AM 1017433028 1014332240  38847148      3.68        24  16384176 218148748     20.49   2977552  27056736         0
06:15:42 AM 1017548788 1014447944  38731388      3.67        24  16344864 218016576     20.48   2977560  26941156         0
06:15:44 AM 1017548480 1014447588  38731696      3.67        24  16344868 217932464     20.47   2977560  26941512         0
06:15:46 AM 1017548196 1014447304  38731980      3.67        24  16344868 217987656     20.47   2977552  26941660         0
06:15:48 AM 1017547296 1014446496  38732880      3.67        24  16345060 218121680     20.49   2977544  26942256         0
06:15:50 AM 1017395144 1014294264  38885032      3.68        24  16419460 218084608     20.48   2977568  27094304         0
06:15:52 AM 1017546504 1014445624  38733672      3.67        24  16344868 217859132     20.46   2977552  26943484         0
06:15:54 AM 1017546440 1014445528  38733736      3.67        24  16344864 217791480     20.46   2977552  26944196         0
06:15:56 AM 1017546252 1014445348  38733924      3.67        24  16344864 217820608     20.46   2977552  26944396         0
06:15:58 AM 1017544904 1014443976  38735272      3.67        24  16344864 217990956     20.48   2977548  26945848         0
06:16:00 AM 1017544036 1014443052  38736140      3.67        24  16344648 217947528     20.47   2977532  26946732         0
06:16:02 AM 1017543748 1014442796  38736428      3.67        24  16345080 217946232     20.47   2977584  26947320         0
06:16:04 AM 1017542572 1014441604  38737604      3.67        24  16344868 217787868     20.46   2977544  26948064         0
06:16:06 AM 1017422760 1014321744  38857416      3.68        24  16387704 217864896     20.46   2977544  27067000         0
06:16:08 AM 1017541540 1014440468  38738636      3.67        24  16344864 217756784     20.45   2977552  26949020         0
06:16:10 AM 1017540308 1014439220  38739868      3.67        24  16344864 217689732     20.45   2977568  26950012         0
06:16:12 AM 1017540000 1014438904  38740176      3.67        24  16344864 217764836     20.45   2977544  26949972         0
06:16:14 AM 1017462808 1014361784  38817368      3.67        24  16420968 217781812     20.46   2977560  27027084         0
06:16:16 AM 1017402120 1014301080  38878056      3.68        24  16404748 217837964     20.46   2977560  27087700         0
06:16:18 AM 1017532632 1014431624  38747544      3.67        24  16344864 217866904     20.46   2977552  26956672         0
06:16:20 AM 1017461196 1014360188  38818980      3.68        24  16421256 217983512     20.47   3023424  26983064         0
06:16:22 AM 1017537696 1014436848  38742480      3.67        24  16344764 217942600     20.47   2977552  26953216         0
06:16:24 AM 1017537144 1014436384  38743032      3.67        24  16344864 217997868     20.48   2977544  26952680         0
06:16:26 AM 1017419376 1014318560  38860800      3.68        24  16384896 218147736     20.49   2977576  27070148         0
06:16:28 AM 1017535852 1014435060  38744324      3.67        24  16344864 217982684     20.47   2977552  26953616         0
06:16:30 AM 1017529684 1014428836  38750492      3.67        24  16350624 218065496     20.48   2983112  26954408         0
06:16:32 AM 1017535192 1014434360  38744984      3.67        24  16344864 217989792     20.47   2977560  26955052         0
06:16:34 AM 1017396872 1014296048  38883304      3.68        24  16405848 217987404     20.47   2977568  27093412         0
06:16:36 AM 1017534116 1014433276  38746060      3.67        24  16344944 217900656     20.47   2977560  26955988         0
06:16:38 AM 1017534576 1014433696  38745600      3.67        24  16344864 217863364     20.46   2977560  26956260         0
06:16:40 AM 1017532672 1014431768  38747504      3.67        24  16344864 217872852     20.46   2977552  26956572         0
06:16:42 AM 1017532372 1014431604  38747804      3.67        24  16345080 217935496     20.47   2977568  26957556         0
06:16:44 AM 1017405692 1014304876  38874484      3.68        24  16394160 218087312     20.48   2977552  27083524         0
06:16:46 AM 1017532076 1014431220  38748100      3.67        24  16344864 217933116     20.47   2977560  26958248         0
06:16:48 AM 1017529376 1014428544  38750800      3.67        24  16345080 218000772     20.48   2977936  26959748         0
06:16:50 AM 1017390148 1014289216  38890028      3.68        24  16407140 218077008     20.48   2977556  27099116         0
06:16:52 AM 1017529752 1014428788  38750424      3.67        24  16344864 217943612     20.47   2977564  26959732         0
06:16:54 AM 1017529388 1014428400  38750788      3.67        24  16344864 217940512     20.47   2977564  26960236         0
06:16:56 AM 1017528232 1014427340  38751944      3.67        24  16345236 217908568     20.47   2977912  26960896         0
06:16:58 AM 1017411360 1014310356  38868816      3.68        24  16384100 217986352     20.47   2977560  27077996         0
06:17:00 AM 1017528116 1014427040  38752060      3.67        24  16344864 217904060     20.47   2977560  26961724         0
06:17:02 AM 1017527628 1014426632  38752548      3.67        24  16344864 217855028     20.46   2977560  26962364         0
06:17:04 AM 1017526336 1014425292  38753840      3.67        24  16344864 217844960     20.46   2977560  26962936         0
06:17:06 AM 1017525952 1014424908  38754224      3.67        24  16344904 217835952     20.46   2977552  26963436         0
06:17:08 AM 1017525148 1014424064  38755028      3.67        24  16345080 217914780     20.47   2977568  26963996         0
06:17:10 AM 1017524920 1014423812  38755256      3.67        24  16345332 217769224     20.45   2977576  26964860         0
06:17:12 AM 1017525364 1014424264  38754812      3.67        24  16344864 217690960     20.45   2977552  26964536         0
06:17:14 AM 1017389212 1014288392  38890964      3.68        24  16421452 217897700     20.47   2977540  27099316         0
06:17:16 AM 1017403204 1014302496  38876972      3.68        24  16387704 217750236     20.45   2977560  27085272         0
06:17:18 AM 1017447864 1014347072  38832312      3.68        24  16418644 217874752     20.46   3051152  26967536         0
06:17:20 AM 1017523348 1014422452  38756828      3.67        24  16344868 217799112     20.46   2977556  26966676         0
06:17:22 AM 1017372436 1014271580  38907740      3.68        24  16417948 217951500     20.47   2977556  27117576         0
06:17:24 AM 1017521288 1014420416  38758888      3.67        24  16344868 217795396     20.46   2977564  26968908         0
06:17:26 AM 1017520580 1014419716  38759596      3.67        24  16344868 217801880     20.46   2977564  26969260         0
06:17:28 AM 1017519524 1014418620  38760652      3.67        24  16344868 217857460     20.46   2977580  26970084         0
06:17:30 AM 1017519656 1014418704  38760520      3.67        24  16344868 217854312     20.46   2977564  26970100         0
06:17:32 AM 1017404904 1014304064  38875272      3.68        24  16380652 217914316     20.47   2977564  27083676         0
06:17:34 AM 1017380520 1014279760  38899656      3.68        24  16405348 217912580     20.47   2977572  27109092         0
06:17:36 AM 1017516224 1014415664  38763952      3.67        24  16345060 217721604     20.45   2977564  26972100         0
06:17:38 AM 1017396556 1014295972  38883620      3.68        24  16387924 217833512     20.46   2977588  27092552         0
06:17:40 AM 1017516028 1014415412  38764148      3.67        24  16344868 217756688     20.45   2977564  26972864         0
06:17:42 AM 1017515132 1014414596  38765044      3.67        24  16345688 217816908     20.46   2977580  26972984         0
06:17:44 AM 1017513784 1014413232  38766392      3.67        24  16345120 217814440     20.46   2977804  26974036         0
06:17:46 AM 1017513752 1014413176  38766424      3.67        24  16344868 217871840     20.46   2977572  26974656         0
06:17:48 AM 1017435844 1014335172  38844332      3.68        24  16421476 217828788     20.46   2977564  27052036         0
06:17:50 AM 1017435220 1014334564  38844956      3.68        24  16421876 217830944     20.46   2977580  27053008         0
06:17:52 AM 1017358664 1014257968  38921512      3.68        24  16420468 217985096     20.47   2977564  27128856         0
06:17:54 AM 1017510960 1014410208  38769216      3.67        24  16344868 217787828     20.46   2977564  26977564         0
06:17:56 AM 1017356872 1014256112  38923304      3.68        24  16420652 217935728     20.47   2977564  27130480         0
06:17:58 AM 1017509312 1014408560  38770864      3.67        24  16344868 217784464     20.46   2977572  26978796         0
06:18:00 AM 1017509124 1014408320  38771052      3.67        24  16344868 217890092     20.47   2977564  26978856         0
06:18:02 AM 1017437852 1014337048  38842324      3.68        24  16344868 217823588     20.46   2977564  27050412         0
06:18:04 AM 1017431200 1014330444  38848976      3.68        24  16421476 217703984     20.45   2977564  27057156         0
06:18:06 AM 1017509072 1014408324  38771104      3.67        24  16344868 217657860     20.44   2977564  26980360         0
06:18:08 AM 1017507676 1014406936  38772500      3.67        24  16344868 217623492     20.44   2977564  26980944         0
06:18:10 AM 1017505944 1014405196  38774232      3.67        24  16344868 217629392     20.44   2977564  26982308         0
06:18:12 AM 1017504904 1014404164  38775272      3.67        24  16344868 217749424     20.45   2977556  26982932         0
06:18:14 AM 1017504740 1014404032  38775436      3.67        24  16344868 217750736     20.45   2977572  26983724         0
06:18:16 AM 1017504904 1014404196  38775272      3.67        24  16344868 217715320     20.45   2977564  26983984         0
06:18:18 AM 1017302796 1014202148  38977380      3.69        24  16391932 217973716     20.47   2977564  27184620         0
06:18:20 AM 1017425584 1014325000  38854592      3.68        24  16344876 217892304     20.47   2977572  27062324         0
06:18:22 AM 1017502784 1014402120  38777392      3.67        24  16344372 217947784     20.47   2977564  26986276         0
06:18:24 AM 1017500744 1014400032  38779432      3.67        24  16345068 217886452     20.47   2977572  26987212         0
06:18:26 AM 1017268092 1014167364  39012084      3.69        24  16424004 218037648     20.48   2977568  27220820         0
06:18:28 AM 1017499496 1014398784  38780680      3.67        24  16345108 217919208     20.47   2977580  26989824         0
06:18:30 AM 1017499588 1014398804  38780588      3.67        24  16344876 217907892     20.47   2977564  26989980         0
06:18:32 AM 1017498752 1014398000  38781424      3.67        24  16344876 217909084     20.47   2977580  26990872         0
06:18:34 AM 1017354472 1014253704  38925704      3.69        24  16380156 218150588     20.49   2977564  27134912         0
06:18:36 AM 1017497888 1014397152  38782288      3.67        24  16344876 217974960     20.47   2977564  26991408         0
06:18:38 AM 1017496856 1014396136  38783320      3.67        24  16344876 217974364     20.47   2977572  26992180         0
06:18:40 AM 1017496180 1014395476  38783996      3.67        24  16344876 217974364     20.47   2977572  26992716         0
06:18:42 AM 1017496504 1014395704  38783672      3.67        24  16344900 218043056     20.48   2977576  26992924         0
06:18:44 AM 1017495808 1014395072  38784368      3.67        24  16344876 217971408     20.47   2977556  26993036         0
06:18:46 AM 1017495104 1014394288  38785072      3.67        24  16344716 217976124     20.47   2977564  26994076         0
06:18:48 AM 1017493432 1014392728  38786744      3.67        24  16345060 218417948     20.52   2977556  26995596         0
06:18:50 AM 1017492968 1014392356  38787208      3.67        24  16344876 218135992     20.49   2977564  26995852         0
06:18:52 AM 1017465508 1014364912  38814668      3.67        24  16371244 218221876     20.50   3003772  26997040         0
06:18:54 AM 1017490968 1014390316  38789208      3.67        24  16344876 218144612     20.49   2977564  26998208         0
06:18:56 AM 1017490796 1014390072  38789380      3.67        24  16344876 218138596     20.49   2977564  26998652         0
06:18:58 AM 1017490192 1014389420  38789984      3.67        24  16344876 218131476     20.49   2977556  26998896         0
06:19:00 AM 1017489384 1014388604  38790792      3.67        24  16344876 217883972     20.46   2977564  26999744         0
06:19:02 AM 1017489056 1014388300  38791120      3.67        24  16344876 217987376     20.47   2977564  27000424         0
06:19:04 AM 1017487916 1014387096  38792260      3.67        24  16344876 217992732     20.48   2977572  27000940         0
06:19:06 AM 1017487312 1014386516  38792864      3.67        24  16344876 218065376     20.48   2977564  27001688         0
06:19:08 AM 1017486908 1014386136  38793268      3.67        24  16344876 217968096     20.47   2977564  27001864         0
06:19:10 AM 1017391660 1014290984  38888516      3.68        24  16420980 217931432     20.47   2977572  27095532         0
06:19:12 AM 1017409068 1014308448  38871108      3.68        24  16421196 217908128     20.47   3039572  27017296         0
06:19:14 AM 1017485208 1014384500  38794968      3.67        24  16345196 217960376     20.47   2977608  27003488         0
06:19:16 AM 1017484536 1014383884  38795640      3.67        24  16345092 218025104     20.48   2977580  27003972         0
06:19:18 AM 1017484860 1014384224  38795316      3.67        24  16344876 218071128     20.48   2977568  27004240         0
06:19:20 AM 1017314864 1014214324  38965312      3.69        24  16436536 218055512     20.48   3011852  27139408         0
06:19:22 AM 1017484180 1014383600  38795996      3.67        24  16344876 217883084     20.46   2977556  27004840         0
06:19:24 AM 1017475700 1014375096  38804476      3.67        24  16353260 218077032     20.48   2985740  27005644         0
06:19:26 AM 1017359672 1014259004  38920504      3.68        24  16392252 217999824     20.48   2977564  27130020         0
06:19:28 AM 1017483240 1014382436  38796936      3.67        24  16344876 217853676     20.46   2977564  27006152         0
06:19:30 AM 1017231420 1014130600  39048756      3.70        24  16442148 218083564     20.48   2977564  27257972         0
06:19:32 AM 1017482092 1014381312  38798084      3.67        24  16345308 217948152     20.47   2977976  27006640         0
06:19:34 AM 1017481984 1014381172  38798192      3.67        24  16344876 218094800     20.48   2977564  27007296         0
06:19:36 AM 1017481748 1014381008  38798428      3.67        24  16344876 218168476     20.49   2977568  27007968         0
06:19:38 AM 1017481292 1014380632  38798884      3.67        24  16344876 218078780     20.48   2977568  27008164         0
06:19:40 AM 1017480908 1014380232  38799268      3.67        24  16344876 217950280     20.47   2977568  27008340         0
06:19:42 AM 1017479840 1014379156  38800336      3.67        24  16344876 217959264     20.47   2977576  27009280         0
06:19:44 AM 1017460036 1014359416  38820140      3.68        24  16344876 217899564     20.47   2977556  27029176         0
06:19:46 AM 1017478488 1014378012  38801688      3.67        24  16344876 217816944     20.46   2977572  27009788         0
06:19:48 AM 1017478352 1014377876  38801824      3.67        24  16344876 217795104     20.46   2977564  27010260         0
06:19:50 AM 1017476904 1014376468  38803272      3.67        24  16344640 217832652     20.46   2977556  27010888         0
06:19:52 AM 1017477476 1014376872  38802700      3.67        24  16344884 217960596     20.47   2977572  27011024         0
06:19:54 AM 1017476668 1014376000  38803508      3.67        24  16344884 217884952     20.47   2977556  27011116         0
06:19:56 AM 1017476220 1014375552  38803956      3.67        24  16344884 217884952     20.47   2977564  27011612         0
06:19:58 AM 1017476952 1014376300  38803224      3.67        24  16345004 217859608     20.46   2977596  27012256         0
06:20:00 AM 1017476376 1014375716  38803800      3.67        24  16344884 217866928     20.46   2977580  27012512         0
06:20:02 AM 1017476140 1014375440  38804036      3.67        24  16344884 217864948     20.46   2977588  27012908         0
06:20:04 AM 1017397508 1014296768  38882668      3.68        24  16421500 217859052     20.46   2998748  27069748         0
06:20:06 AM 1017458084 1014357232  38822092      3.68        24  16344884 217946000     20.47   2977572  27030496         0
06:20:08 AM 1017474708 1014373840  38805468      3.67        24  16344884 217937276     20.47   2977580  27014232         0
06:20:10 AM 1017435216 1014334284  38844960      3.68        24  16344908 218049280     20.48   2977584  27053864         0
06:20:12 AM 1017330752 1014229812  38949424      3.69        24  16411628 218002912     20.48   2977580  27158488         0
06:20:14 AM 1017474016 1014373020  38806160      3.67        24  16344884 217877468     20.46   2977564  27015420         0
06:20:16 AM 1017180556 1014079584  39099620      3.70        24  16483484 218036720     20.48   2977564  27307928         0
06:20:18 AM 1017433624 1014332692  38846552      3.68        24  16344884 217951132     20.47   2977572  27055960         0
06:20:20 AM 1017472436 1014371616  38807740      3.67        24  16344884 217821032     20.46   2977580  27017280         0
06:20:22 AM 1017472060 1014371212  38808116      3.67        24  16345348 217928100     20.47   2978028  27017288         0
06:20:24 AM 1017318580 1014217644  38961596      3.69        24  16419980 217851368     20.46   2977572  27169272         0
06:20:26 AM 1017470980 1014370084  38809196      3.67        24  16344884 217772060     20.45   2977564  27018612         0
06:20:28 AM 1017469796 1014368876  38810380      3.67        24  16344884 217837536     20.46   2977588  27019692         0
06:20:30 AM 1017469448 1014368504  38810728      3.67        24  16344884 217819300     20.46   2977572  27019644         0
06:20:32 AM 1017469096 1014368152  38811080      3.67        24  16344884 217818536     20.46   2977580  27020116         0
06:20:34 AM 1017468144 1014367236  38812032      3.67        24  16344884 217693440     20.45   2977580  27021288         0
06:20:36 AM 1017467556 1014366760  38812620      3.67        24  16344884 217656204     20.44   2977588  27021892         0
06:20:38 AM 1017403928 1014303196  38876248      3.68        24  16344888 217854436     20.46   2977572  27085712         0
06:20:40 AM 1017466628 1014365880  38813548      3.67        24  16344888 217757084     20.45   2977580  27022660         0
06:20:42 AM 1017465780 1014365000  38814396      3.67        24  16345004 217846984     20.46   2977644  27023220         0
06:20:44 AM 1017466192 1014365324  38813984      3.67        24  16344864 217847312     20.46   2977556  27023564         0
06:20:46 AM 1017465104 1014364148  38815072      3.67        24  16344888 217928168     20.47   2977572  27023732         0
06:20:48 AM 1017464080 1014363108  38816096      3.67        24  16344888 217827816     20.46   2977580  27024552         0
06:20:50 AM 1017388200 1014287228  38891976      3.68        24  16421604 217934832     20.47   2977572  27102084         0
06:20:52 AM 1017464092 1014363064  38816084      3.67        24  16344888 217916176     20.47   2977580  27025128         0
