Linux 4.18.0-477.15.1.el8_8.x86_64 (tdgx01) 	08/08/2023 	_x86_64_	(80 CPU)

04:08:53 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
04:14:15 PM     all      1.28      0.00      0.16      0.00      0.00     98.56
04:14:17 PM     all      1.58      0.00      0.26      0.00      0.00     98.16
04:14:19 PM     all      1.28      0.00      0.18      0.00      0.00     98.54
04:14:21 PM     all      1.64      0.00      0.43      0.00      0.00     97.93
04:14:23 PM     all      1.27      0.00      0.15      0.00      0.00     98.58
04:14:25 PM     all      1.58      0.00      0.25      0.00      0.00     98.17
04:14:27 PM     all      1.26      0.00      0.18      0.00      0.00     98.56
04:14:29 PM     all      1.57      0.00      0.23      0.00      0.00     98.20
04:14:31 PM     all      1.74      0.00      0.39      0.00      0.00     97.87
04:14:33 PM     all      1.26      0.00      0.24      0.00      0.00     98.49
04:14:35 PM     all      1.51      0.00      0.26      0.00      0.00     98.22
04:14:37 PM     all      1.31      0.00      0.19      0.00      0.00     98.50
04:14:39 PM     all      1.59      0.00      0.25      0.00      0.00     98.16
04:14:41 PM     all      1.41      0.00      0.30      0.00      0.00     98.29
04:14:43 PM     all      1.53      0.00      0.27      0.00      0.00     98.21
04:14:45 PM     all      1.29      0.00      0.16      0.00      0.00     98.56
04:14:47 PM     all      1.55      0.00      0.28      0.00      0.00     98.17
04:14:49 PM     all      1.28      0.00      0.14      0.00      0.00     98.58
04:14:51 PM     all      1.69      0.00      0.41      0.00      0.00     97.91
04:14:53 PM     all      1.48      0.00      0.21      0.00      0.00     98.31
04:14:55 PM     all      1.36      0.00      0.22      0.00      0.00     98.42
04:14:57 PM     all      1.53      0.00      0.29      0.00      0.00     98.18
04:14:59 PM     all      1.28      0.00      0.18      0.00      0.00     98.55
04:15:01 PM     all      1.72      0.00      0.41      0.00      0.00     97.87
04:15:03 PM     all      1.43      0.00      0.33      0.00      0.00     98.25
04:15:05 PM     all      1.59      0.00      0.19      0.00      0.00     98.21
04:15:07 PM     all      1.33      0.00      0.18      0.00      0.00     98.50
04:15:09 PM     all      1.61      0.00      0.21      0.00      0.00     98.18
04:15:11 PM     all      1.44      0.00      0.35      0.00      0.00     98.21
04:15:13 PM     all      1.51      0.00      0.23      0.00      0.00     98.27
04:15:15 PM     all      1.51      0.00      0.22      0.00      0.00     98.27
04:15:17 PM     all      1.36      0.00      0.21      0.00      0.00     98.43
04:15:19 PM     all      1.54      0.00      0.27      0.00      0.00     98.19
04:15:21 PM     all      1.39      0.00      0.32      0.00      0.00     98.29
04:15:23 PM     all      1.58      0.00      0.22      0.00      0.00     98.20
04:15:25 PM     all      1.31      0.00      0.17      0.00      0.00     98.52
04:15:27 PM     all      1.68      0.00      0.28      0.00      0.00     98.04
04:15:29 PM     all      1.56      0.00      0.36      0.00      0.00     98.08
04:15:31 PM     all      1.87      0.00      0.63      0.00      0.00     97.50
04:15:33 PM     all      1.39      0.00      0.33      0.00      0.00     98.28
04:15:35 PM     all      1.49      0.00      0.48      0.00      0.00     98.04
04:15:37 PM     all      1.50      0.00      0.44      0.00      0.00     98.06
04:15:39 PM     all      1.46      0.00      0.47      0.00      0.00     98.07
04:15:41 PM     all      2.55      0.00      0.93      0.00      0.00     96.53
04:15:43 PM     all     21.63      0.00      2.94      0.00      0.00     75.43
04:15:45 PM     all     24.84      0.00      0.41      0.00      0.00     74.74
04:15:47 PM     all     17.56      0.00      0.49      0.00      0.00     81.95
04:15:49 PM     all      1.31      0.00      0.15      0.00      0.00     98.54
04:15:51 PM     all      1.38      0.00      0.36      0.00      0.00     98.27
04:15:53 PM     all      1.49      0.00      0.22      0.00      0.00     98.29
04:15:55 PM     all      1.41      0.00      0.22      0.00      0.00     98.37
04:15:57 PM     all      1.51      0.00      0.25      0.00      0.00     98.24
04:15:59 PM     all      1.28      0.00      0.20      0.00      0.00     98.52
04:16:01 PM     all      1.68      0.00      0.40      0.00      0.00     97.92
04:16:03 PM     all      1.43      0.00      0.24      0.00      0.00     98.32
04:16:05 PM     all      1.54      0.00      0.30      0.00      0.00     98.16
04:16:07 PM     all      1.33      0.00      0.14      0.00      0.00     98.53
04:16:09 PM     all      1.51      0.00      0.23      0.00      0.00     98.27
04:16:11 PM     all      1.43      0.00      0.36      0.00      0.00     98.21
04:16:13 PM     all      1.56      0.00      0.23      0.00      0.00     98.21
04:16:15 PM     all      1.43      0.00      0.21      0.00      0.00     98.36
04:16:17 PM     all      1.41      0.00      0.22      0.00      0.00     98.38
04:16:19 PM     all      1.56      0.00      0.29      0.00      0.00     98.14
04:16:21 PM     all      1.39      0.00      0.29      0.00      0.00     98.31
04:16:23 PM     all      1.53      0.00      0.26      0.00      0.00     98.21
04:16:25 PM     all      1.31      0.00      0.14      0.00      0.00     98.56
04:16:27 PM     all      1.55      0.00      0.28      0.00      0.00     98.17
04:16:29 PM     all      1.30      0.00      0.16      0.00      0.00     98.54
04:16:31 PM     all      1.74      0.00      0.47      0.00      0.00     97.79
04:16:33 PM     all      1.31      0.00      0.17      0.00      0.00     98.52
04:16:35 PM     all      1.59      0.00      0.24      0.00      0.00     98.16
04:16:37 PM     all      1.42      0.00      0.23      0.00      0.00     98.35
04:16:39 PM     all      1.35      0.00      0.21      0.00      0.00     98.44
04:16:41 PM     all      1.73      0.00      0.39      0.00      0.00     97.88
04:16:43 PM     all      1.29      0.00      0.17      0.00      0.00     98.54
04:16:45 PM     all      1.51      0.00      0.26      0.00      0.00     98.23
04:16:47 PM     all      1.31      0.00      0.16      0.00      0.00     98.54
04:16:49 PM     all      1.57      0.00      0.32      0.00      0.00     98.11
04:16:51 PM     all      1.44      0.00      0.28      0.00      0.00     98.28
04:16:53 PM     all      1.55      0.00      0.29      0.00      0.00     98.16
04:16:55 PM     all      1.26      0.00      0.16      0.00      0.00     98.58
04:16:57 PM     all      1.57      0.00      0.24      0.00      0.00     98.19
04:16:59 PM     all      1.46      0.00      0.21      0.00      0.00     98.33
04:17:01 PM     all      1.73      0.00      0.48      0.00      0.00     97.79
04:17:03 PM     all      1.55      0.01      0.40      0.00      0.00     98.05
04:17:05 PM     all      1.67      0.00      0.62      0.00      0.00     97.71
04:17:07 PM     all      1.56      0.00      0.45      0.00      0.00     97.99
04:17:09 PM     all      1.58      0.00      0.42      0.00      0.00     98.00
04:17:11 PM     all      1.38      0.00      0.62      0.00      0.00     98.01
04:17:13 PM     all      1.47      0.00      0.55      0.00      0.00     97.98
04:17:15 PM     all      4.92      0.00      1.17      0.00      0.00     93.91
04:17:17 PM     all     22.28      0.00      2.49      0.00      0.00     75.23
04:17:19 PM     all     24.76      0.00      0.34      0.00      0.00     74.90
04:17:21 PM     all      9.62      0.00      0.61      0.00      0.00     89.77
04:17:23 PM     all      1.25      0.00      0.20      0.00      0.00     98.55
04:17:25 PM     all      1.27      0.00      0.28      0.00      0.00     98.44
04:17:27 PM     all      1.40      0.00      0.23      0.00      0.00     98.37
04:17:29 PM     all      1.29      0.00      0.16      0.00      0.00     98.56
04:17:31 PM     all      1.75      0.00      0.49      0.00      0.00     97.76
04:17:33 PM     all      1.29      0.00      0.17      0.00      0.00     98.53
04:17:35 PM     all      1.54      0.00      0.23      0.00      0.00     98.24
04:17:37 PM     all      1.28      0.00      0.18      0.00      0.00     98.54
04:17:39 PM     all      1.59      0.00      0.19      0.00      0.00     98.22
04:17:41 PM     all      1.70      0.00      0.38      0.00      0.00     97.92
04:17:43 PM     all      1.25      0.00      0.19      0.00      0.00     98.56
04:17:45 PM     all      1.54      0.00      0.24      0.00      0.00     98.22
04:17:47 PM     all      1.28      0.00      0.18      0.00      0.00     98.54
04:17:49 PM     all      1.57      0.00      0.30      0.00      0.00     98.13
04:17:51 PM     all      1.40      0.00      0.30      0.00      0.00     98.30
04:17:53 PM     all      1.56      0.00      0.26      0.00      0.00     98.18
04:17:55 PM     all      1.28      0.00      0.17      0.00      0.00     98.55
04:17:57 PM     all      1.55      0.00      0.26      0.00      0.00     98.19
04:17:59 PM     all      1.26      0.00      0.18      0.00      0.00     98.56
04:18:01 PM     all      1.75      0.00      0.43      0.00      0.00     97.82
04:18:03 PM     all      1.57      0.00      0.19      0.00      0.00     98.24
04:18:05 PM     all      1.42      0.00      0.41      0.00      0.00     98.17
04:18:07 PM     all      1.53      0.00      0.28      0.00      0.00     98.19
04:18:09 PM     all      1.28      0.00      0.12      0.00      0.00     98.60
