Linux 4.18.0-477.15.1.el8_8.x86_64 (tbm03) 	08/08/2023 	_x86_64_	(32 CPU)

03:19:17 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
03:24:43 PM     all      3.17      0.00      1.00      0.00      0.00     95.83
03:24:45 PM     all      2.89      0.00      1.08      0.00      0.00     96.03
03:24:47 PM     all      2.75      0.00      1.16      0.00      0.00     96.09
03:24:49 PM     all      2.83      0.00      1.28      0.00      0.00     95.89
03:24:51 PM     all      2.89      0.00      1.14      0.00      0.00     95.97
03:24:53 PM     all      2.58      0.00      1.30      0.00      0.00     96.12
03:24:55 PM     all      5.10      0.00      5.78      0.00      0.00     89.12
03:24:57 PM     all     10.03      0.00      2.78      0.00      0.00     87.19
03:24:59 PM     all      3.28      0.00      0.42      0.00      0.00     96.30
03:25:01 PM     all      3.50      0.00      0.39      0.00      0.00     96.11
03:25:03 PM     all      3.77      0.00      0.44      0.00      0.00     95.80
03:25:05 PM     all      3.47      0.00      0.30      0.00      0.00     96.23
03:25:07 PM     all      3.72      0.00      0.39      0.00      0.00     95.89
03:25:09 PM     all      3.53      0.00      0.27      0.00      0.00     96.20
03:25:11 PM     all      3.70      0.00      0.45      0.00      0.00     95.85
03:25:13 PM     all      3.47      0.00      0.31      0.00      0.00     96.22
03:25:15 PM     all      3.68      0.00      0.42      0.00      0.00     95.90
03:25:17 PM     all      3.45      0.00      0.34      0.00      0.00     96.20
03:25:19 PM     all      3.66      0.00      0.38      0.00      0.00     95.96
03:25:21 PM     all      3.53      0.00      0.41      0.00      0.00     96.06
03:25:23 PM     all      3.66      0.00      0.41      0.00      0.00     95.94
03:25:25 PM     all      3.75      0.00      0.33      0.00      0.00     95.92
03:25:27 PM     all      4.26      0.00      0.55      0.00      0.00     95.19
03:25:29 PM     all      3.73      0.00      0.75      0.00      0.00     95.52
03:25:31 PM     all      3.46      0.00      0.75      0.00      0.00     95.79
03:25:33 PM     all      3.27      0.00      0.89      0.00      0.00     95.84
03:25:35 PM     all      3.22      0.00      1.02      0.00      0.00     95.76
03:25:37 PM     all      3.09      0.00      1.08      0.00      0.00     95.83
03:25:39 PM     all      2.91      0.00      1.11      0.00      0.00     95.98
03:25:41 PM     all      2.86      0.00      1.14      0.00      0.00     96.00
03:25:43 PM     all      2.77      0.00      1.30      0.00      0.00     95.94
03:25:45 PM     all      3.08      0.00      1.33      0.00      0.00     95.59
03:25:47 PM     all      2.53      0.00      1.44      0.00      0.00     96.03
03:25:49 PM     all     12.20      0.00      7.83      0.00      0.00     79.98
03:25:51 PM     all      3.24      0.00      0.20      0.00      0.00     96.56
03:25:53 PM     all      3.41      0.00      0.42      0.00      0.00     96.17
03:25:55 PM     all      3.48      0.00      0.34      0.00      0.00     96.17
03:25:57 PM     all      3.72      0.00      0.41      0.00      0.00     95.88
03:25:59 PM     all      3.72      0.00      0.48      0.00      0.00     95.79
03:26:01 PM     all      3.86      0.00      0.56      0.00      0.00     95.58
03:26:03 PM     all      3.47      0.00      0.36      0.00      0.00     96.17
03:26:05 PM     all      3.66      0.00      0.34      0.00      0.00     96.00
03:26:07 PM     all      3.53      0.00      0.34      0.00      0.00     96.13
03:26:09 PM     all      3.67      0.00      0.41      0.00      0.00     95.92
03:26:11 PM     all      3.73      0.00      0.41      0.00      0.00     95.86
03:26:13 PM     all      3.72      0.00      0.39      0.00      0.00     95.89
03:26:15 PM     all      3.50      0.00      0.37      0.00      0.00     96.13
03:26:17 PM     all      3.94      0.00      0.36      0.00      0.00     95.70
03:26:19 PM     all      3.80      0.00      0.36      0.00      0.00     95.84
